End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2025-11-06 16:29:59,DCF Meter,2025-11-06 16:29:00,432.6666666666667,98.66666666666667,0,501,478,137,12,135,99,0,499,427,125,17,123,98,0,501,393,113,11,112,99,0,503,375,40,370
2025-11-06 16:30:59,DCF Meter,2025-11-06 16:30:00,397.3333333333333,99,0,501.6666666666667,443,127,2,126,99,0,500,392,114,8,113,99,0,502,357,103,0,102,99,0,503,344,10,341
2025-11-06 16:31:59,DCF Meter,2025-11-06 16:31:00,477,98.66666666666667,0,501,514,147,13,146,99,0,499,476,139,17,137,98,0,501,441,127,14,125,99,0,503,413,44,408
2025-11-06 16:32:59,DCF Meter,2025-11-06 16:32:00,440.6666666666667,98.66666666666667,0,501,483,138,12,137,99,0,499,437,127,17,126,98,0,501,402,115,11,114,99,0,503,380,40,377
2025-11-06 16:33:59,DCF Meter,2025-11-06 16:33:00,432,99,0,501.6666666666667,475,136,6,135,99,0,500,426,124,11,123,99,0,502,395,114,5,113,99,0,503,374,22,371
2025-11-06 16:34:59,DCF Meter,2025-11-06 16:34:00,464.3333333333333,98.66666666666667,0,501.6666666666667,507,145,10,144,99,0,500,461,135,16,133,98,0,502,425,122,11,121,99,0,503,402,37,398
2025-11-06 16:35:59,DCF Meter,2025-11-06 16:35:00,456.6666666666667,99,0,502,497,142,3,142,99,0,500,453,132,7,131,99,0,502,420,121,3,120,99,0,504,395,13,393
2025-11-06 16:36:59,DCF Meter,2025-11-06 16:36:00,444,98.66666666666667,0,501.6666666666667,492,141,10,140,99,0,500,436,127,15,126,98,0,502,404,116,9,115,99,0,503,384,34,381
2025-11-06 16:37:59,DCF Meter,2025-11-06 16:37:00,424,99,0,502.3333333333333,468,134,3,133,99,0,501,417,122,7,121,99,0,502,387,111,2,111,99,0,504,367,12,365
2025-11-06 16:38:59,DCF Meter,2025-11-06 16:38:00,440.3333333333333,99,0,502.3333333333333,482,138,5,137,99,0,500,434,127,8,126,99,0,503,405,117,4,116,99,0,504,382,17,379
2025-11-06 16:39:59,DCF Meter,2025-11-06 16:39:00,463,99,0,502,506,145,8,144,99,0,500,457,133,13,132,99,0,502,426,123,8,122,99,0,504,401,29,398
2025-11-06 16:40:59,DCF Meter,2025-11-06 16:40:00,426.3333333333333,99,0,502.6666666666667,468,134,2,134,99,0,501,419,122,5,121,99,0,503,392,113,1,112,99,0,504,369,8,367
2025-11-06 16:41:59,DCF Meter,2025-11-06 16:41:00,466,99,0,502,504,144,9,144,99,0,500,460,134,11,133,99,0,502,434,125,9,124,99,0,504,403,29,401
2025-11-06 16:42:59,DCF Meter,2025-11-06 16:42:00,428.6666666666667,99,0,502.6666666666667,466,134,7,133,99,0,501,425,124,10,123,99,0,503,395,114,8,113,99,0,504,372,25,369
2025-11-06 16:43:59,DCF Meter,2025-11-06 16:43:00,396.3333333333333,99,0,503,442,127,1,126,99,0,501,388,113,5,112,99,0,503,359,103,0,103,99,0,505,343,6,341
2025-11-06 16:44:59,DCF Meter,2025-11-06 16:44:00,437,99,0,503,480,138,7,137,99,0,501,430,126,11,125,99,0,503,401,115,6,115,99,0,505,379,24,377
2025-11-06 16:45:59,DCF Meter,2025-11-06 16:45:00,418,99,0,503,461,132,0,132,99,0,501,413,121,5,120,99,0,503,380,110,0,109,99,0,505,363,5,361
2025-11-06 16:46:59,DCF Meter,2025-11-06 16:46:00,413,99,0,503,458,132,1,131,99,0,501,403,118,0,117,99,0,503,378,109,4,108,99,0,505,359,5,356
2025-11-06 16:47:59,DCF Meter,2025-11-06 16:47:00,466.3333333333333,99,0,503,504,145,1,144,99,0,501,465,136,4,135,99,0,503,430,124,3,123,99,0,505,405,8,402
2025-11-06 16:48:59,DCF Meter,2025-11-06 16:48:00,412.3333333333333,99,0,503,455,131,0,130,99,0,501,410,120,3,119,99,0,503,372,107,0,107,99,0,505,358,3,356
2025-11-06 16:49:59,DCF Meter,2025-11-06 16:49:00,436.3333333333333,99,0,503,482,138,5,138,99,0,501,432,126,11,125,99,0,503,395,114,5,113,99,0,505,378,21,376
2025-11-06 16:50:59,DCF Meter,2025-11-06 16:50:00,417,99,0,503,462,133,5,132,99,0,501,414,121,10,120,99,0,503,375,108,5,107,99,0,505,362,20,359
2025-11-06 16:51:59,DCF Meter,2025-11-06 16:51:00,429,99,0,503.3333333333333,472,136,0,135,99,0,502,428,125,5,124,99,0,503,387,112,1,111,99,0,505,373,6,370
2025-11-06 16:52:59,DCF Meter,2025-11-06 16:52:00,486.6666666666667,99,0,502.6666666666667,523,150,11,149,99,0,501,489,143,15,142,99,0,503,448,129,14,128,99,0,504,422,40,419
2025-11-06 16:53:59,DCF Meter,2025-11-06 16:53:00,452,98.66666666666667,0,503,493,142,11,141,99,0,501,449,131,15,130,98,0,503,414,119,11,118,99,0,505,392,37,389
2025-11-06 16:54:59,DCF Meter,2025-11-06 16:54:00,435,99,0,503.6666666666667,475,137,4,136,99,0,502,435,127,8,126,99,0,504,395,114,5,113,99,0,505,378,17,375
2025-11-06 16:55:59,DCF Meter,2025-11-06 16:55:00,457.6666666666667,99,0,503.3333333333333,494,142,7,141,99,0,502,462,135,12,134,99,0,503,417,120,10,119,99,0,505,397,29,394
2025-11-06 16:56:59,DCF Meter,2025-11-06 16:56:00,421.3333333333333,99,0,504,460,132,1,132,99,0,502,426,125,5,124,99,0,504,378,109,2,108,99,0,506,366,8,364
2025-11-06 16:57:59,DCF Meter,2025-11-06 16:57:00,463,98.33333333333333,0,503.3333333333333,494,142,11,141,99,0,502,468,137,15,135,98,0,503,427,123,16,121,98,0,505,402,42,397
2025-11-06 16:58:59,DCF Meter,2025-11-06 16:58:00,425,99,0,503.3333333333333,467,134,8,133,99,0,502,420,123,12,122,99,0,503,388,112,6,111,99,0,505,369,26,366
2025-11-06 16:59:59,DCF Meter,2025-11-06 16:59:00,384.6666666666667,99,0,504,427,123,0,122,99,0,502,382,112,4,111,99,0,504,345,100,0,99,99,0,506,335,4,332
2025-11-06 17:00:59,DCF Meter,2025-11-06 17:00:00,453.6666666666667,98.66666666666667,0,503.3333333333333,493,142,11,141,99,0,502,451,132,15,130,98,0,503,417,120,11,119,99,0,505,394,37,390
2025-11-06 17:01:59,DCF Meter,2025-11-06 17:01:00,440.3333333333333,99,0,503.3333333333333,473,136,10,135,99,0,502,443,130,13,128,99,0,503,405,117,12,116,99,0,505,383,35,379
2025-11-06 17:02:59,DCF Meter,2025-11-06 17:02:00,433.6666666666667,99,0,503.6666666666667,464,133,6,133,99,0,502,436,128,8,127,99,0,504,401,116,8,115,99,0,505,377,22,375
2025-11-06 17:03:59,DCF Meter,2025-11-06 17:03:00,426.6666666666667,98.33333333333333,0,503.6666666666667,466,134,12,133,99,0,502,427,125,18,123,98,0,504,387,111,13,110,98,0,505,370,43,366
