End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2025-11-04 00:00:59,DCF Meter,2025-11-04 00:00:00,216.33333333333334,82.33333333333333,0,505,244,70,34,61,86,0,503,211,62,32,52,83,0,506,194,56,34,43,78,0,506,188,100,156
2025-11-04 00:01:59,DCF Meter,2025-11-04 00:01:00,216,80.66666666666667,0,505,244,70,36,59,84,0,503,213,63,34,51,82,0,506,191,55,34,42,76,0,506,188,104,152
2025-11-04 00:02:59,DCF Meter,2025-11-04 00:02:00,213,80.66666666666667,0,505,243,70,35,59,85,0,503,206,60,32,50,82,0,506,190,55,35,41,75,0,506,185,102,150
2025-11-04 00:03:59,DCF Meter,2025-11-04 00:03:00,215,80.66666666666667,0,505.3333333333333,244,70,35,60,85,0,504,208,61,33,50,82,0,506,193,56,35,42,75,0,506,187,103,152
2025-11-04 00:04:59,DCF Meter,2025-11-04 00:04:00,214,80.66666666666667,0,505,243,70,35,59,85,0,503,207,61,32,50,82,0,506,192,55,35,42,75,0,506,186,102,151
2025-11-04 00:05:59,DCF Meter,2025-11-04 00:05:00,215.33333333333334,81,0,504.6666666666667,247,71,36,60,85,0,503,208,61,32,51,83,0,506,191,55,35,42,75,0,505,187,103,153
2025-11-04 00:06:59,DCF Meter,2025-11-04 00:06:00,214.33333333333334,82,0,504.6666666666667,246,71,35,61,86,0,503,206,61,31,51,84,0,506,191,55,34,42,76,0,505,187,100,154
2025-11-04 00:07:59,DCF Meter,2025-11-04 00:07:00,212.66666666666666,81.66666666666667,0,505,243,70,34,60,86,0,503,205,60,31,50,83,0,506,190,55,34,42,76,0,506,185,99,152
2025-11-04 00:08:59,DCF Meter,2025-11-04 00:08:00,213,81.66666666666667,0,505.3333333333333,243,70,34,60,86,0,504,204,60,31,50,83,0,506,192,55,34,42,76,0,506,185,99,152
2025-11-04 00:09:59,DCF Meter,2025-11-04 00:09:00,210.33333333333334,83.66666666666667,0,505.6666666666667,240,69,32,60,87,0,504,203,60,29,51,85,0,507,188,54,32,43,79,0,506,183,93,154
2025-11-04 00:10:59,DCF Meter,2025-11-04 00:10:00,212,83.66666666666667,0,505.6666666666667,242,69,32,61,87,0,504,205,60,29,51,85,0,507,189,55,32,43,79,0,506,184,93,155
2025-11-04 00:11:59,DCF Meter,2025-11-04 00:11:00,215.66666666666666,82,0,505,246,71,35,60,85,0,503,209,62,31,52,84,0,506,192,55,34,42,77,0,506,188,100,154
2025-11-04 00:12:59,DCF Meter,2025-11-04 00:12:00,216.33333333333334,82,0,505,245,71,34,61,86,0,503,211,62,32,52,83,0,506,193,56,34,43,77,0,506,189,100,156
2025-11-04 00:13:59,DCF Meter,2025-11-04 00:13:00,216.33333333333334,82,0,504.6666666666667,246,71,34,61,86,0,503,210,62,32,52,83,0,506,193,56,34,43,77,0,505,189,100,156
2025-11-04 00:14:59,DCF Meter,2025-11-04 00:14:00,216.33333333333334,82.33333333333333,0,504.6666666666667,247,71,34,61,86,0,503,210,62,31,52,84,0,506,192,55,34,43,77,0,505,188,99,156
2025-11-04 00:15:59,DCF Meter,2025-11-04 00:15:00,214.66666666666666,81.33333333333333,0,504.6666666666667,243,70,34,60,85,0,503,210,62,32,52,83,0,506,191,55,34,42,76,0,505,187,100,154
2025-11-04 00:16:59,DCF Meter,2025-11-04 00:16:00,214.33333333333334,81.66666666666667,0,504.6666666666667,242,70,34,60,86,0,503,210,62,32,52,83,0,506,191,55,34,42,76,0,505,187,100,154
2025-11-04 00:17:59,DCF Meter,2025-11-04 00:17:00,215,81.33333333333333,0,505,243,70,35,59,85,0,503,210,62,33,51,83,0,506,192,55,35,42,76,0,506,187,103,152
2025-11-04 00:18:59,DCF Meter,2025-11-04 00:18:00,214.33333333333334,80.66666666666667,0,505,242,70,35,59,85,0,503,210,62,33,51,82,0,506,191,55,35,42,75,0,506,187,103,152
2025-11-04 00:19:59,DCF Meter,2025-11-04 00:19:00,218.33333333333334,81.33333333333333,0,505,248,71,37,60,84,0,503,217,64,33,54,84,0,506,190,55,34,42,76,0,506,190,104,156
2025-11-04 00:20:59,DCF Meter,2025-11-04 00:20:00,216,81,0,505,246,71,36,59,84,0,503,216,63,33,53,83,0,506,186,54,34,41,76,0,506,188,103,153
2025-11-04 00:21:59,DCF Meter,2025-11-04 00:21:00,215.66666666666666,81.33333333333333,0,505,246,71,37,59,84,0,503,216,63,33,53,84,0,506,185,53,33,41,76,0,506,187,103,153
2025-11-04 00:22:59,DCF Meter,2025-11-04 00:22:00,214.66666666666666,81,0,504.6666666666667,245,70,37,59,84,0,503,215,63,33,53,84,0,506,184,53,33,40,75,0,505,186,103,152
2025-11-04 00:23:59,DCF Meter,2025-11-04 00:23:00,215.33333333333334,80.66666666666667,0,505,245,70,36,59,84,0,503,215,63,33,53,83,0,506,186,54,34,40,75,0,506,187,103,152
2025-11-04 00:24:59,DCF Meter,2025-11-04 00:24:00,215,80.66666666666667,0,505,245,70,37,59,84,0,503,215,63,33,53,83,0,506,185,53,34,40,75,0,506,186,104,152
2025-11-04 00:25:59,DCF Meter,2025-11-04 00:25:00,210.33333333333334,79.66666666666667,0,505,240,69,35,58,84,0,503,206,60,33,50,82,0,506,185,53,35,39,73,0,506,182,103,147
2025-11-04 00:26:59,DCF Meter,2025-11-04 00:26:00,211,80,0,505,240,69,35,58,84,0,503,207,61,33,50,82,0,506,186,54,35,40,74,0,506,184,103,148
2025-11-04 00:27:59,DCF Meter,2025-11-04 00:27:00,210,81,0,505,239,69,34,59,85,0,503,206,60,31,50,83,0,506,185,53,34,40,75,0,506,182,99,149
2025-11-04 00:28:59,DCF Meter,2025-11-04 00:28:00,209.33333333333334,81,0,505.3333333333333,240,69,34,59,85,0,504,204,60,31,50,83,0,506,184,53,34,40,75,0,506,182,99,149
2025-11-04 00:29:59,DCF Meter,2025-11-04 00:29:00,207.66666666666666,81,0,505.6666666666667,237,68,34,58,85,0,504,202,59,31,49,83,0,507,184,53,34,40,75,0,506,180,99,147
2025-11-04 00:30:59,DCF Meter,2025-11-04 00:30:00,206.66666666666666,80.66666666666667,0,505.6666666666667,238,68,35,58,85,0,504,200,59,31,49,83,0,507,182,52,34,39,74,0,506,179,100,146
2025-11-04 00:31:59,DCF Meter,2025-11-04 00:31:00,206,80.33333333333333,0,505,238,68,34,58,85,0,503,198,58,31,48,82,0,506,182,52,34,39,74,0,506,178,99,145
2025-11-04 00:32:59,DCF Meter,2025-11-04 00:32:00,207,79.33333333333333,0,505.6666666666667,239,69,36,58,84,0,504,199,58,32,47,81,0,507,183,53,35,38,73,0,506,180,103,143
2025-11-04 00:33:59,DCF Meter,2025-11-04 00:33:00,204.66666666666666,78.66666666666667,0,505.3333333333333,235,68,35,57,84,0,504,197,58,33,47,80,0,506,182,52,35,38,72,0,506,178,103,142
2025-11-04 00:34:59,DCF Meter,2025-11-04 00:34:00,204.66666666666666,79,0,505.6666666666667,234,67,35,57,84,0,504,198,58,33,47,80,0,507,182,53,35,38,73,0,506,178,103,142
2025-11-04 00:35:59,DCF Meter,2025-11-04 00:35:00,204.33333333333334,79,0,506,234,67,35,57,84,0,504,196,58,33,46,80,0,507,183,53,35,38,73,0,507,178,103,141
2025-11-04 00:36:59,DCF Meter,2025-11-04 00:36:00,205,79,0,506.6666666666667,233,67,35,56,84,0,505,199,59,33,47,80,0,508,183,53,34,39,73,0,507,179,102,142
2025-11-04 00:37:59,DCF Meter,2025-11-04 00:37:00,204,79,0,506.3333333333333,233,67,35,56,84,0,504,197,58,33,47,80,0,508,182,53,35,38,73,0,507,178,103,141
2025-11-04 00:38:59,DCF Meter,2025-11-04 00:38:00,209,80,0,506.6666666666667,234,67,34,57,85,0,505,203,60,34,48,80,0,508,190,55,35,41,75,0,507,182,103,146
2025-11-04 00:39:59,DCF Meter,2025-11-04 00:39:00,208.66666666666666,80,0,506.6666666666667,235,68,34,57,85,0,505,202,60,34,48,80,0,508,189,55,34,41,75,0,507,183,102,146
2025-11-04 00:40:59,DCF Meter,2025-11-04 00:40:00,203,78.66666666666667,0,506.6666666666667,231,67,35,56,83,0,505,198,58,33,47,80,0,508,180,52,34,38,73,0,507,177,102,141
2025-11-04 00:41:59,DCF Meter,2025-11-04 00:41:00,202.66666666666666,78.66666666666667,0,506.6666666666667,231,67,35,56,83,0,505,197,58,33,47,80,0,508,180,52,34,38,73,0,507,177,102,141
2025-11-04 00:42:59,DCF Meter,2025-11-04 00:42:00,204,78.66666666666667,0,506.6666666666667,232,67,35,56,83,0,505,199,59,33,47,80,0,508,181,52,34,38,73,0,507,178,102,141
2025-11-04 00:43:59,DCF Meter,2025-11-04 00:43:00,203.33333333333334,78.66666666666667,0,506.3333333333333,232,67,35,56,83,0,505,198,58,33,47,80,0,507,180,52,34,38,73,0,507,177,102,141
2025-11-04 00:44:59,DCF Meter,2025-11-04 00:44:00,203.33333333333334,80.33333333333333,0,506.6666666666667,232,67,34,56,84,0,505,199,59,32,48,82,0,508,179,52,33,39,75,0,507,178,99,143
2025-11-04 00:45:59,DCF Meter,2025-11-04 00:45:00,202.33333333333334,80,0,506.3333333333333,232,67,34,57,84,0,505,197,58,32,47,82,0,507,178,52,33,38,74,0,507,177,99,142
2025-11-04 00:46:59,DCF Meter,2025-11-04 00:46:00,202.66666666666666,80,0,506,233,67,34,57,84,0,504,197,58,31,47,82,0,507,178,51,33,38,74,0,507,176,98,142
2025-11-04 00:47:59,DCF Meter,2025-11-04 00:47:00,204,80,0,506.6666666666667,235,68,34,58,85,0,505,196,58,31,47,81,0,508,181,52,34,39,74,0,507,178,99,144
2025-11-04 00:48:59,DCF Meter,2025-11-04 00:48:00,204.33333333333334,80.33333333333333,0,506.3333333333333,235,68,34,58,85,0,505,196,58,31,47,82,0,507,182,52,34,39,74,0,507,178,99,144
2025-11-04 00:49:59,DCF Meter,2025-11-04 00:49:00,204,80,0,506,236,68,34,58,85,0,504,195,57,31,47,82,0,507,181,52,34,39,73,0,507,177,99,144
2025-11-04 00:50:59,DCF Meter,2025-11-04 00:50:00,205.66666666666666,80.33333333333333,0,504.3333333333333,239,69,35,58,84,0,503,201,59,31,49,83,0,505,177,51,33,38,74,0,505,179,99,145
2025-11-04 00:51:59,DCF Meter,2025-11-04 00:51:00,206,79.66666666666667,0,504.6666666666667,240,69,36,58,84,0,503,201,59,32,49,82,0,506,177,51,34,37,73,0,505,179,102,144
2025-11-04 00:52:59,DCF Meter,2025-11-04 00:52:00,206.66666666666666,79.66666666666667,0,505,241,69,36,58,84,0,503,201,59,31,49,82,0,506,178,51,34,37,73,0,506,179,101,144
2025-11-04 00:53:59,DCF Meter,2025-11-04 00:53:00,205.66666666666666,80,0,505,240,69,36,58,84,0,503,198,58,32,48,82,0,506,179,52,33,38,74,0,506,179,101,144
2025-11-04 00:54:59,DCF Meter,2025-11-04 00:54:00,205.33333333333334,79.66666666666667,0,504.6666666666667,240,69,36,58,84,0,503,198,58,31,48,82,0,506,178,51,33,38,73,0,505,178,100,144
2025-11-04 00:55:59,DCF Meter,2025-11-04 00:55:00,205.66666666666666,80,0,504.6666666666667,239,69,36,58,84,0,503,199,58,32,48,82,0,506,179,52,33,38,74,0,505,179,101,144
2025-11-04 00:56:59,DCF Meter,2025-11-04 00:56:00,203,78.66666666666667,0,505,236,68,34,57,84,0,503,192,56,31,46,80,0,506,181,52,35,38,72,0,506,176,100,141
2025-11-04 00:57:59,DCF Meter,2025-11-04 00:57:00,209.66666666666666,80.66666666666667,0,505,248,71,34,62,86,0,503,193,57,29,47,83,0,506,188,54,35,40,73,0,506,182,98,149
2025-11-04 00:58:59,DCF Meter,2025-11-04 00:58:00,208.33333333333334,80.33333333333333,0,505,244,70,34,61,86,0,503,194,57,30,47,82,0,506,187,54,35,40,73,0,506,181,99,148
2025-11-04 00:59:59,DCF Meter,2025-11-04 00:59:00,207.66666666666666,80.33333333333333,0,504.6666666666667,243,70,34,60,86,0,503,194,57,31,47,82,0,506,186,54,35,39,73,0,505,181,100,146
2025-11-04 01:00:59,DCF Meter,2025-11-04 01:00:00,207,80,0,504.3333333333333,243,70,34,60,86,0,502,192,56,30,46,81,0,506,186,54,35,39,73,0,505,180,99,145
2025-11-04 01:01:59,DCF Meter,2025-11-04 01:01:00,206,80,0,504.6666666666667,242,69,34,60,86,0,503,191,56,31,46,81,0,506,185,53,35,39,73,0,505,178,100,145
2025-11-04 01:02:59,DCF Meter,2025-11-04 01:02:00,207,80,0,504.6666666666667,243,70,34,60,86,0,503,192,56,30,46,82,0,506,186,53,35,39,72,0,505,179,99,145
2025-11-04 01:03:59,DCF Meter,2025-11-04 01:03:00,206.66666666666666,80.33333333333333,0,504,242,69,34,60,86,0,502,194,57,30,47,82,0,505,184,53,34,39,73,0,505,179,98,146
2025-11-04 01:04:59,DCF Meter,2025-11-04 01:04:00,204.66666666666666,81.33333333333333,0,504.6666666666667,241,69,33,60,86,0,503,192,56,29,47,84,0,506,181,52,33,39,74,0,505,177,95,146
2025-11-04 01:05:59,DCF Meter,2025-11-04 01:05:00,204.33333333333334,81.33333333333333,0,504.6666666666667,240,69,33,60,87,0,503,191,56,29,47,83,0,506,182,52,33,39,74,0,505,177,95,146
2025-11-04 01:06:59,DCF Meter,2025-11-04 01:06:00,203.66666666666666,81,0,504.6666666666667,239,68,33,59,86,0,503,191,56,29,46,83,0,506,181,52,33,39,74,0,505,176,95,144
2025-11-04 01:07:59,DCF Meter,2025-11-04 01:07:00,203.66666666666666,81,0,504.6666666666667,238,68,33,59,86,0,503,192,56,29,47,83,0,506,181,52,33,39,74,0,505,176,95,145
2025-11-04 01:08:59,DCF Meter,2025-11-04 01:08:00,203.33333333333334,81,0,505,238,68,33,59,86,0,503,191,56,29,46,83,0,506,181,52,34,39,74,0,506,176,96,144
2025-11-04 01:09:59,DCF Meter,2025-11-04 01:09:00,203.33333333333334,80.66666666666667,0,504.6666666666667,238,68,33,59,86,0,503,191,56,29,46,82,0,506,181,52,33,39,74,0,505,176,95,144
2025-11-04 01:10:59,DCF Meter,2025-11-04 01:10:00,202.66666666666666,80.33333333333333,0,504.6666666666667,238,68,33,59,86,0,503,189,56,29,46,82,0,506,181,52,34,38,73,0,505,176,96,143
2025-11-04 01:11:59,DCF Meter,2025-11-04 01:11:00,203.66666666666666,79.33333333333333,0,504.6666666666667,238,68,34,58,85,0,503,190,56,31,45,81,0,506,183,53,35,38,72,0,505,177,100,141
2025-11-04 01:12:59,DCF Meter,2025-11-04 01:12:00,204,79.33333333333333,0,505,239,68,34,58,85,0,503,191,56,31,46,81,0,506,182,53,35,38,72,0,506,177,100,142
2025-11-04 01:13:59,DCF Meter,2025-11-04 01:13:00,204,79.33333333333333,0,505,238,68,34,58,85,0,503,191,56,31,45,81,0,506,183,53,35,38,72,0,506,177,100,141
2025-11-04 01:14:59,DCF Meter,2025-11-04 01:14:00,204.66666666666666,79.33333333333333,0,505,239,68,34,59,85,0,503,192,56,31,46,81,0,506,183,53,35,38,72,0,506,177,100,143
