Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,l3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
2026-04-06 20:00:00,2026-04-06 20:14:59,PQM,263.75,900.60,219.11,237.57,92.23,30.45,58.70,303.34,892.13,244.42,271.16,90.14,32.26,83.05,267.18,910.82,212.00,243.53,87.05,31.19,94.00,278.09,901.18,675.54,752.26,89.81,31.30,235.76,766.72,685.07
2026-04-06 20:15:00,2026-04-06 20:29:59,PQM,263.80,1022.07,245.27,269.95,90.89,30.55,77.69,303.56,1018.96,274.61,309.80,88.69,32.44,106.25,267.27,1039.20,236.26,277.98,85.06,31.10,118.26,278.21,1026.74,756.14,857.74,88.21,31.36,302.20,912.61,800.97
2026-04-06 20:30:00,2026-04-06 20:44:59,PQM,264.56,905.92,220.46,239.88,91.91,30.89,60.86,304.32,896.17,245.77,273.11,89.99,32.79,84.12,268.12,919.38,214.14,246.71,86.81,31.57,95.68,279.00,907.16,680.37,759.70,89.57,31.75,240.67,787.15,704.08
2026-04-06 20:45:00,2026-04-06 20:59:59,PQM,264.93,887.45,216.33,235.06,92.03,30.58,59.54,304.65,876.00,239.47,266.87,89.73,32.40,85.26,268.41,891.23,207.26,239.04,86.71,31.51,93.55,279.33,884.89,663.06,740.97,89.49,31.50,238.35,763.15,681.86
2026-04-06 21:00:00,2026-04-06 21:14:59,PQM,265.31,884.37,216.48,235.39,91.97,29.28,63.04,305.10,871.26,238.05,266.33,89.38,31.13,90.29,268.84,882.76,205.49,238.00,86.34,30.44,96.67,279.75,879.46,660.02,739.72,89.23,30.29,250.00,768.93,684.77
2026-04-06 21:15:00,2026-04-06 21:29:59,PQM,265.21,1003.33,239.89,265.94,90.25,30.30,83.04,305.16,999.75,267.95,304.69,87.98,32.20,111.30,268.81,1021.48,230.68,274.50,84.10,30.77,122.76,279.72,1008.19,738.52,845.14,87.44,31.09,317.11,891.34,781.64
2026-04-06 21:30:00,2026-04-06 21:44:59,PQM,266.13,860.18,209.81,228.68,91.75,29.11,63.74,306.13,849.08,231.41,259.44,89.20,31.19,89.00,269.66,862.15,200.38,232.75,86.09,30.25,96.26,280.64,857.14,641.60,720.86,89.01,30.18,248.99,752.41,670.13
2026-04-06 21:45:00,2026-04-06 21:59:59,PQM,266.22,876.64,212.58,233.36,91.16,29.56,68.74,306.39,871.16,236.20,266.94,88.56,31.62,95.50,269.84,884.96,202.95,238.97,85.04,30.64,103.50,280.82,877.59,651.73,739.26,88.25,30.60,267.75,880.58,756.79
2026-04-06 22:00:00,2026-04-06 22:14:59,PQM,265.53,916.26,220.49,243.33,90.74,29.57,74.38,305.46,912.94,245.50,278.99,88.15,31.27,103.07,269.16,925.12,209.83,248.98,84.48,30.50,110.72,280.05,918.11,675.83,771.30,87.79,30.45,288.17,879.88,762.20
2026-04-06 22:15:00,2026-04-06 22:29:59,PQM,265.31,796.94,193.74,211.16,91.75,29.85,57.41,305.03,782.69,213.27,238.89,89.28,31.68,80.64,268.97,798.58,185.49,215.02,86.27,30.80,87.42,279.77,792.74,592.51,665.07,89.10,30.78,225.47,694.70,617.32
2026-04-06 22:30:00,2026-04-06 22:44:59,PQM,265.75,801.01,194.98,213.03,91.53,30.44,58.47,305.56,788.85,214.33,240.92,88.97,32.41,82.06,269.33,803.14,186.21,216.59,85.97,31.40,88.50,280.22,797.67,595.52,670.54,88.82,31.42,229.04,689.82,609.43
2026-04-06 22:45:00,2026-04-06 22:59:59,PQM,266.27,805.97,195.94,214.29,91.43,31.50,57.25,306.12,792.94,215.06,242.69,88.61,33.57,82.23,269.79,802.48,185.58,216.37,85.77,32.81,87.55,280.72,800.47,596.58,673.35,88.61,32.63,227.03,683.68,605.31
2026-04-06 23:00:00,2026-04-06 23:14:59,PQM,265.58,868.67,211.68,231.05,91.62,31.33,59.60,305.55,859.24,234.29,262.71,89.18,33.48,85.05,269.18,872.77,202.74,235.32,86.15,32.66,92.86,280.10,866.89,648.72,729.08,88.98,32.49,237.51,753.31,671.01
2026-04-06 23:15:00,2026-04-06 23:29:59,PQM,264.90,1015.44,244.28,269.50,90.70,31.45,77.51,304.92,1017.95,274.68,310.90,88.41,33.19,107.85,268.46,1031.88,234.40,277.54,84.57,32.11,119.25,279.43,1021.76,753.36,857.94,87.89,32.25,304.60,936.02,821.60
2026-04-06 23:30:00,2026-04-06 23:44:59,PQM,265.25,985.45,239.60,261.83,91.54,32.12,65.87,305.36,989.04,270.81,302.05,89.70,33.82,92.56,268.78,1006.75,233.12,270.80,86.14,32.58,106.79,279.80,993.75,743.54,834.68,89.13,32.84,265.22,925.72,810.67
2026-04-06 23:45:00,2026-04-06 23:59:59,PQM,265.53,962.01,234.61,255.76,91.73,31.54,64.53,305.53,956.30,262.08,292.28,89.67,33.47,90.75,268.98,976.20,226.79,262.40,86.43,32.32,102.50,280.01,964.84,723.48,810.44,89.28,32.44,257.79,836.11,744.87
2026-04-07 00:00:00,2026-04-07 00:14:59,PQM,265.34,1026.33,248.19,272.14,91.25,31.87,72.90,305.42,1032.62,280.81,315.72,89.00,33.46,104.03,268.73,1045.27,238.50,280.21,85.21,32.58,116.53,279.83,1034.74,767.50,868.07,88.49,32.64,293.47,1006.47,885.96
2026-04-07 00:15:00,2026-04-07 00:29:59,PQM,265.70,1022.86,249.58,271.67,91.88,32.09,65.07,305.85,1025.74,283.27,313.44,90.38,33.90,89.71,269.12,1049.77,245.67,282.66,86.92,32.25,106.98,280.22,1032.79,778.52,867.77,89.72,32.75,261.76,977.41,855.09
2026-04-07 00:30:00,2026-04-07 00:44:59,PQM,266.07,951.30,229.62,252.80,90.90,32.50,69.12,306.11,943.84,255.90,289.11,88.58,34.46,96.35,269.46,960.65,220.67,258.98,85.31,33.35,106.04,280.55,951.93,706.19,800.89,88.26,33.44,271.51,910.77,787.41
2026-04-07 00:45:00,2026-04-07 00:59:59,PQM,266.65,818.71,197.16,218.18,90.36,34.70,58.95,306.66,811.89,219.62,249.32,88.08,36.58,81.76,270.02,828.68,189.65,223.78,84.73,35.35,91.34,281.11,819.76,606.43,691.29,87.72,35.55,232.05,852.97,749.07
2026-04-07 01:00:00,2026-04-07 01:14:59,PQM,266.80,789.16,189.14,210.27,89.93,35.64,57.56,307.02,796.14,214.23,244.41,87.62,37.32,81.17,270.11,803.36,181.84,217.18,83.68,36.19,91.52,281.31,796.22,585.21,671.85,87.08,36.38,230.25,762.83,677.14
2026-04-07 01:15:00,2026-04-07 01:29:59,PQM,266.83,884.90,214.30,236.23,90.71,34.79,60.19,307.25,890.74,242.50,273.80,88.55,36.66,85.58,270.20,902.26,207.13,243.98,84.89,35.46,98.06,281.43,892.63,663.93,754.01,88.05,35.64,243.83,792.70,700.23
2026-04-07 01:30:00,2026-04-07 01:44:59,PQM,266.84,908.65,221.20,242.51,91.20,33.27,61.88,307.21,910.49,248.80,279.61,88.97,35.33,87.78,270.30,923.34,213.19,249.47,85.45,34.36,99.33,281.45,914.16,683.19,771.59,88.54,34.32,248.99,811.02,719.34
2026-04-07 01:45:00,2026-04-07 01:59:59,PQM,266.33,1019.29,245.96,270.96,90.83,32.34,74.54,306.75,1026.16,278.08,314.08,88.60,34.25,104.47,269.80,1040.73,237.21,280.14,84.79,33.16,117.57,280.96,1028.73,761.26,865.19,88.07,33.25,296.58,968.50,846.71
2026-04-07 02:00:00,2026-04-07 02:14:59,PQM,266.25,991.24,241.08,263.85,91.40,32.78,66.50,306.70,1003.27,275.28,307.93,89.43,34.51,94.70,269.75,1016.80,233.89,273.91,85.45,33.62,110.40,280.90,1003.77,750.25,845.69,88.76,33.64,271.60,950.06,832.36
2026-04-07 02:15:00,2026-04-07 02:29:59,PQM,266.20,933.57,228.27,248.87,91.72,31.78,62.48,306.56,941.48,258.20,288.55,89.48,33.79,90.74,269.60,948.60,219.27,255.74,85.74,33.11,102.58,280.79,941.22,705.75,793.16,88.98,32.89,255.80,826.75,736.98
2026-04-07 02:30:00,2026-04-07 02:44:59,PQM,266.03,975.84,237.18,259.52,91.42,31.82,67.83,306.41,989.35,269.92,302.54,89.25,33.62,97.47,269.41,996.63,228.43,268.00,85.28,32.84,110.44,280.62,987.27,735.53,830.06,88.65,32.76,275.74,959.08,841.35
2026-04-07 02:45:00,2026-04-07 02:59:59,PQM,266.00,963.38,235.06,256.14,91.77,31.97,63.31,306.42,971.21,267.14,297.80,89.70,33.89,90.94,269.40,981.70,227.43,264.55,85.96,33.11,104.71,280.61,972.10,729.63,818.50,89.14,32.99,258.96,871.55,780.84
2026-04-07 03:00:00,2026-04-07 03:14:59,PQM,265.91,962.17,234.63,255.58,91.80,31.98,62.98,306.31,971.29,266.47,296.98,89.72,33.93,90.69,269.32,981.38,226.90,264.06,85.92,33.16,104.64,280.51,971.61,728.00,816.62,89.15,33.03,258.30,845.83,755.24
2026-04-07 03:15:00,2026-04-07 03:29:59,PQM,265.53,1028.59,250.19,273.53,91.50,32.42,68.34,306.00,1048.26,287.68,321.38,89.56,33.97,98.60,268.88,1056.60,242.66,284.27,85.43,33.10,115.17,280.14,1044.48,780.53,879.18,88.83,33.16,282.11,971.60,853.00
2026-04-07 03:30:00,2026-04-07 03:44:59,PQM,265.36,1029.59,249.61,272.73,91.57,32.45,68.27,305.84,1050.95,287.37,320.69,89.68,34.00,98.44,268.73,1055.78,242.03,283.60,85.43,33.15,115.22,279.98,1045.44,779.02,877.02,88.89,33.20,281.93,985.96,861.01
2026-04-07 03:45:00,2026-04-07 03:59:59,PQM,265.45,966.87,234.97,256.41,91.66,33.54,59.77,305.89,982.21,270.14,300.89,89.81,35.11,87.20,268.81,992.61,228.80,266.50,85.89,34.31,103.65,280.05,980.56,733.91,823.80,89.12,34.32,250.61,917.08,802.32
2026-04-07 04:00:00,2026-04-07 04:14:59,PQM,265.14,976.66,236.71,259.43,91.29,33.16,64.63,305.50,991.92,270.44,303.71,89.12,34.98,94.67,268.46,996.31,227.68,267.89,85.10,34.13,108.36,279.70,988.30,734.83,831.03,88.50,34.09,267.66,941.86,820.39
2026-04-07 04:15:00,2026-04-07 04:29:59,PQM,265.05,1034.56,252.38,274.26,92.00,32.32,63.70,305.55,1057.88,292.29,324.01,90.18,33.72,93.54,268.46,1065.05,246.47,286.42,86.00,33.01,112.03,279.69,1052.49,791.14,884.70,89.39,33.01,269.26,995.87,908.66
2026-04-07 04:30:00,2026-04-07 04:44:59,PQM,264.68,1192.03,294.29,315.35,93.32,30.50,62.69,305.07,1213.61,341.95,370.82,92.21,31.54,90.91,268.14,1234.74,292.69,330.83,88.47,30.67,116.62,279.30,1213.46,928.94,1016.99,91.33,30.90,270.22,1080.28,992.94
2026-04-07 04:45:00,2026-04-07 04:59:59,PQM,264.57,922.98,224.93,244.51,91.97,32.34,56.86,304.77,938.39,257.96,286.39,90.02,33.97,83.77,267.90,945.78,218.82,253.65,86.21,33.12,98.39,279.08,935.72,701.70,784.55,89.40,33.14,239.02,965.25,875.61
2026-04-07 05:00:00,2026-04-07 05:14:59,PQM,264.26,981.49,237.25,259.69,91.42,31.55,68.58,304.38,997.53,269.87,303.83,88.90,33.24,101.06,267.57,997.15,226.44,267.10,84.89,32.52,112.50,278.74,992.06,733.56,830.62,88.40,32.44,282.14,922.66,806.26
2026-04-07 05:15:00,2026-04-07 05:29:59,PQM,264.11,914.73,222.73,241.19,92.35,32.41,53.21,304.14,927.93,254.80,281.86,90.40,34.16,80.24,267.42,933.05,215.74,248.92,86.67,33.34,94.17,278.56,925.24,693.27,771.97,89.80,33.31,227.61,798.35,719.70
2026-04-07 05:30:00,2026-04-07 05:44:59,PQM,263.60,915.01,222.80,241.29,92.34,31.99,53.85,303.58,929.85,255.32,281.87,90.58,33.76,78.90,266.94,939.39,217.92,250.54,86.97,32.74,94.03,278.04,928.09,696.04,773.70,89.96,32.83,226.79,807.91,732.11
2026-04-07 05:45:00,2026-04-07 05:59:59,PQM,262.92,890.74,216.40,234.21,92.40,31.20,54.07,302.72,906.58,249.27,275.15,90.58,32.51,80.24,266.23,913.62,210.68,243.29,86.60,31.84,94.87,277.29,903.65,676.35,752.66,89.86,31.85,229.18,894.57,813.54
2026-04-07 06:00:00,2026-04-07 06:14:59,PQM,261.16,942.61,226.18,246.30,91.92,32.17,58.52,300.77,968.41,262.71,291.54,90.23,33.21,85.99,264.61,973.48,220.92,257.74,85.89,32.55,102.90,275.51,961.50,709.81,795.58,89.35,32.64,247.41,893.46,785.46
2026-04-07 06:15:00,2026-04-07 06:29:59,PQM,261.65,819.02,199.00,214.36,92.84,30.86,46.87,301.14,836.58,229.96,252.08,91.23,32.04,69.70,264.99,842.49,194.68,223.08,87.27,31.44,84.45,275.93,832.69,623.65,689.52,90.44,31.45,201.01,716.69,649.26
2026-04-07 06:30:00,2026-04-07 06:44:59,PQM,262.10,819.16,197.86,214.46,92.26,32.81,46.84,301.80,837.10,228.82,252.53,90.60,34.10,70.13,265.48,841.24,193.64,223.41,86.67,33.40,84.37,276.46,832.50,620.32,690.41,89.84,33.43,201.34,722.06,648.97
2026-04-07 06:45:00,2026-04-07 06:59:59,PQM,261.72,869.42,209.65,227.47,92.20,32.52,51.49,301.32,890.03,242.92,268.42,90.56,33.72,76.02,265.08,894.80,205.53,237.82,86.51,32.87,91.56,276.04,884.75,658.10,733.71,89.76,33.04,219.07,852.67,756.50
2026-04-07 07:00:00,2026-04-07 07:14:59,PQM,261.48,873.74,211.03,228.26,92.50,31.51,51.54,301.02,896.39,244.50,269.86,90.67,32.67,77.92,264.65,897.79,205.59,237.44,86.69,31.93,92.20,275.72,889.31,661.11,735.56,89.95,32.04,221.65,853.19,755.95
2026-04-07 07:15:00,2026-04-07 07:29:59,PQM,261.31,833.13,202.31,217.66,92.94,31.66,44.41,300.67,843.14,231.48,253.63,91.26,33.13,67.08,264.43,850.78,197.98,225.26,87.89,32.17,80.61,275.47,842.35,631.77,696.55,90.70,32.32,192.11,722.15,657.24
2026-04-07 07:30:00,2026-04-07 07:44:59,PQM,261.35,833.69,202.26,217.47,93.01,31.09,45.31,300.82,849.68,232.96,255.02,91.35,32.45,68.76,264.63,855.54,197.97,225.78,87.68,31.75,82.94,275.60,846.30,633.20,698.27,90.68,31.76,197.00,734.06,667.43
2026-04-07 07:45:00,2026-04-07 07:59:59,PQM,261.33,934.09,224.36,244.01,92.02,31.30,59.85,300.94,960.96,260.64,289.56,90.12,32.27,88.93,264.64,961.97,217.68,254.41,85.71,31.75,104.22,275.64,952.34,702.68,787.99,89.28,31.77,253.00,890.57,782.78
2026-04-07 08:00:00,2026-04-07 08:14:59,PQM,262.02,881.71,214.37,230.72,92.92,31.24,48.36,301.61,893.23,246.09,269.49,91.31,32.77,71.60,265.33,905.32,210.81,239.87,87.89,31.88,86.51,276.32,893.42,671.27,740.08,90.71,31.96,206.46,769.83,697.43
2026-04-07 08:15:00,2026-04-07 08:29:59,PQM,262.39,852.35,206.32,223.46,92.33,30.98,53.41,301.86,858.13,234.74,259.16,90.58,32.48,75.70,265.79,875.58,202.55,232.60,87.08,31.53,89.07,276.68,862.02,643.61,715.22,90.00,31.66,218.18,750.31,676.38
2026-04-07 08:30:00,2026-04-07 08:44:59,PQM,262.84,850.94,206.49,223.89,92.23,30.33,55.66,302.24,857.57,234.22,259.09,90.40,31.92,79.18,266.17,870.76,201.37,232.03,86.79,31.03,91.31,277.08,859.76,642.09,715.01,89.81,31.10,226.16,740.27,665.03
2026-04-07 08:45:00,2026-04-07 08:59:59,PQM,262.94,851.61,206.65,224.08,92.22,30.80,54.96,302.35,857.29,234.70,259.35,90.49,32.23,77.54,266.34,876.18,202.66,233.15,86.93,31.23,90.74,277.21,861.69,644.01,716.58,89.88,31.42,223.24,739.14,661.73
2026-04-07 09:00:00,2026-04-07 09:14:59,PQM,262.53,970.28,232.27,254.75,91.21,31.12,70.10,302.05,987.58,267.04,298.59,89.47,32.34,96.92,266.05,1005.51,227.68,267.36,85.21,31.33,113.12,276.88,987.79,726.99,820.71,88.63,31.60,280.14,883.34,779.09
2026-04-07 09:15:00,2026-04-07 09:29:59,PQM,263.07,871.43,211.84,229.31,92.38,30.56,55.35,302.44,874.80,239.62,264.15,90.71,32.17,77.65,266.50,893.99,208.05,238.40,87.28,30.95,91.16,277.34,880.07,659.52,731.86,90.12,31.22,224.16,769.17,693.19
2026-04-07 09:30:00,2026-04-07 09:44:59,PQM,263.03,882.42,214.67,232.12,92.48,30.96,53.70,302.46,879.55,242.13,266.34,90.91,32.75,74.33,266.46,905.68,212.07,241.48,87.82,31.39,88.62,277.32,889.21,668.87,739.93,90.40,31.70,216.66,762.27,688.99
2026-04-07 09:45:00,2026-04-07 09:59:59,PQM,262.94,1014.11,243.68,266.38,91.54,30.62,71.65,302.54,1022.23,277.07,309.27,89.66,32.25,99.14,266.41,1041.08,237.73,277.23,85.86,31.05,114.05,277.29,1025.81,758.48,852.88,89.02,31.31,284.84,934.75,824.92
2026-04-07 10:00:00,2026-04-07 10:14:59,PQM,263.37,903.93,219.38,237.65,92.31,30.03,59.00,302.76,904.30,247.80,273.50,90.61,31.62,81.93,266.83,924.71,215.12,246.58,87.24,30.51,95.24,277.65,910.98,682.29,757.72,90.05,30.72,236.17,784.78,706.26
2026-04-07 10:15:00,2026-04-07 10:29:59,PQM,262.99,967.41,233.81,254.31,91.99,30.00,66.06,302.34,964.33,262.64,291.16,90.27,31.83,89.82,266.49,990.61,229.18,263.99,86.90,30.36,104.10,277.27,974.12,725.63,809.46,89.72,30.73,259.98,915.45,811.47
2026-04-07 10:30:00,2026-04-07 10:44:59,PQM,263.41,905.16,220.42,238.80,92.30,29.89,59.35,302.70,898.12,246.98,272.02,90.80,31.67,79.97,267.03,928.86,217.62,248.36,87.62,30.13,94.09,277.71,910.71,685.02,759.18,90.24,30.56,233.41,782.06,705.74
2026-04-07 10:45:00,2026-04-07 10:59:59,PQM,263.60,952.03,229.26,250.72,91.48,31.63,65.98,303.13,955.30,259.46,289.07,89.80,33.24,90.22,267.21,975.38,223.95,260.58,86.05,32.07,105.06,277.98,960.90,712.67,800.37,89.11,32.32,261.26,951.42,837.12
2026-04-07 11:00:00,2026-04-07 11:14:59,PQM,264.23,743.33,177.10,196.58,90.06,34.97,54.32,303.61,741.17,198.37,224.92,88.17,36.62,73.19,267.70,756.61,171.43,202.81,84.49,35.43,83.45,278.51,747.03,546.90,624.31,87.58,35.68,210.96,698.07,621.41
2026-04-07 11:15:00,2026-04-07 11:29:59,PQM,264.66,739.52,176.15,195.77,89.97,35.53,54.05,304.15,735.65,196.66,223.76,87.89,37.42,73.35,268.04,751.24,169.70,201.40,84.26,36.14,83.30,278.95,742.14,542.51,620.93,87.37,36.37,210.69,657.21,573.98
2026-04-07 11:30:00,2026-04-07 11:44:59,PQM,264.80,746.15,178.34,197.62,90.24,35.88,51.88,304.33,741.76,199.20,225.63,88.28,37.93,70.47,268.19,758.37,172.55,203.42,84.82,36.57,81.05,279.11,748.76,550.09,626.66,87.78,36.79,203.40,661.77,582.58
2026-04-07 11:45:00,2026-04-07 11:59:59,PQM,264.65,787.08,189.86,208.45,91.08,33.72,53.35,304.28,789.16,213.72,240.04,89.03,35.57,75.00,268.04,798.19,182.83,214.02,85.43,34.58,85.48,278.99,791.48,586.41,662.52,88.51,34.62,213.83,696.47,620.81
2026-04-07 12:00:00,2026-04-07 12:14:59,PQM,264.31,849.78,203.78,223.95,91.06,33.17,59.27,303.88,853.12,230.46,258.43,89.23,35.03,81.09,267.77,870.46,198.66,232.52,85.55,33.65,94.00,278.66,857.79,632.90,714.89,88.61,33.95,234.36,866.23,761.67
2026-04-07 12:15:00,2026-04-07 12:29:59,PQM,264.01,971.92,234.04,256.87,91.17,31.74,69.31,303.63,979.84,265.93,297.38,89.49,33.50,94.08,267.49,1001.66,229.59,268.30,85.68,32.04,109.57,278.38,984.47,729.56,822.55,88.78,32.43,272.96,894.03,788.28
2026-04-07 12:30:00,2026-04-07 12:44:59,PQM,264.23,877.76,213.96,232.03,92.21,31.02,56.33,303.73,874.19,240.01,265.16,90.52,33.00,77.27,267.66,899.43,210.23,240.64,87.36,31.53,90.54,278.54,883.79,664.20,737.83,90.03,31.85,224.14,757.12,681.99
2026-04-07 12:45:00,2026-04-07 12:59:59,PQM,264.34,883.31,215.66,233.70,92.28,30.79,56.59,303.78,873.92,239.90,265.59,90.33,33.05,79.00,267.65,897.27,209.99,240.13,87.45,31.61,89.90,278.59,884.83,665.55,739.43,90.02,31.82,225.49,754.58,678.08
2026-04-07 13:00:00,2026-04-07 13:14:59,PQM,264.31,887.31,216.45,234.42,92.33,30.16,57.75,303.84,886.36,243.70,269.17,90.54,32.03,80.54,267.74,906.76,211.67,242.78,87.19,30.81,93.60,278.63,893.47,671.82,746.36,90.02,31.00,231.89,757.67,683.36
2026-04-07 13:15:00,2026-04-07 13:29:59,PQM,264.04,966.61,232.61,254.92,91.34,30.30,71.77,303.63,966.34,261.72,293.60,89.24,32.12,98.25,267.48,987.01,225.66,263.91,85.64,30.91,110.77,278.38,973.32,719.99,812.43,88.74,31.11,280.79,906.05,795.41
2026-04-07 13:30:00,2026-04-07 13:44:59,PQM,264.28,924.82,223.86,244.17,91.74,30.50,64.70,303.82,917.70,250.01,279.13,89.63,32.60,89.72,267.70,939.36,216.97,251.30,86.43,31.46,100.32,278.60,927.29,690.83,774.59,89.27,31.52,254.74,858.45,753.51
2026-04-07 13:45:00,2026-04-07 13:59:59,PQM,264.57,901.91,220.31,238.81,92.25,29.84,60.02,304.10,891.22,245.12,271.49,90.29,32.01,83.01,267.99,915.41,214.46,245.73,87.27,30.73,94.32,278.89,902.85,679.88,756.03,89.94,30.86,237.35,769.77,691.27
2026-04-07 14:00:00,2026-04-07 14:14:59,PQM,264.37,966.37,234.63,255.79,91.79,29.82,68.75,303.92,963.30,262.49,292.87,89.69,31.96,95.21,267.72,982.16,227.03,263.51,86.27,30.61,106.95,278.67,970.61,724.15,812.18,89.25,30.79,270.92,910.73,802.59
2026-04-07 14:15:00,2026-04-07 14:29:59,PQM,264.73,929.61,226.42,246.40,91.95,30.79,62.94,304.39,923.47,253.09,281.83,89.86,32.91,87.62,268.10,944.24,219.88,253.76,86.75,31.59,99.24,279.08,932.44,699.39,781.99,89.52,31.76,249.79,910.52,807.38
2026-04-07 14:30:00,2026-04-07 14:44:59,PQM,264.86,886.40,216.50,234.45,92.34,29.82,58.57,304.51,879.31,240.93,267.14,90.19,32.04,82.71,268.20,896.68,209.42,240.13,87.21,30.89,92.46,279.19,887.46,666.85,741.72,89.91,30.92,233.74,754.72,677.53
2026-04-07 14:45:00,2026-04-07 14:59:59,PQM,264.75,877.30,214.63,232.47,92.33,30.17,57.37,304.35,870.31,238.87,264.78,90.21,32.35,81.00,268.06,888.37,207.53,237.93,87.22,31.14,90.97,279.05,878.66,661.03,735.18,89.92,31.22,229.34,748.77,674.32
2026-04-07 15:00:00,2026-04-07 15:14:59,PQM,264.48,968.49,233.74,256.30,91.25,30.53,71.80,304.04,967.78,261.73,294.07,89.07,32.64,99.22,267.76,985.55,225.45,263.86,85.54,31.17,110.46,278.76,973.94,720.92,814.22,88.62,31.45,281.48,895.50,785.13
2026-04-07 15:15:00,2026-04-07 15:29:59,PQM,264.66,963.56,232.94,255.55,91.22,30.61,71.57,304.30,962.72,260.96,293.40,89.02,32.74,98.37,267.95,980.66,224.92,263.19,85.57,31.32,109.56,278.97,968.98,718.83,812.14,88.60,31.56,279.51,906.37,793.25
2026-04-07 15:30:00,2026-04-07 15:44:59,PQM,265.11,892.97,218.13,236.74,92.14,30.02,60.38,304.77,887.22,243.43,270.21,90.09,32.19,84.16,268.50,907.76,211.80,243.54,86.97,30.87,94.91,279.46,895.98,673.36,750.50,89.73,31.02,239.45,781.95,701.71
2026-04-07 15:45:00,2026-04-07 15:59:59,PQM,265.38,874.26,213.88,232.40,92.03,29.91,60.21,305.02,862.71,236.36,263.45,89.71,32.26,84.56,268.77,881.75,205.83,237.17,86.78,31.12,93.03,279.72,872.91,656.08,733.01,89.51,31.10,237.80,755.34,678.39
2026-04-07 16:00:00,2026-04-07 16:14:59,PQM,265.14,912.19,222.33,242.15,91.86,30.09,64.04,304.77,905.77,247.56,276.31,89.64,32.28,89.50,268.46,924.31,214.52,248.37,86.45,31.01,99.60,279.46,914.09,684.40,766.83,89.32,31.13,253.14,900.67,792.40
2026-04-07 16:15:00,2026-04-07 16:29:59,PQM,264.67,1011.26,243.48,268.34,90.77,30.53,78.28,304.37,1010.08,272.60,308.18,88.50,32.58,107.41,268.03,1027.92,234.43,276.36,84.89,31.04,118.43,279.02,1016.42,750.51,852.88,88.05,31.38,304.12,895.05,784.92
2026-04-07 16:30:00,2026-04-07 16:44:59,PQM,265.07,877.59,214.38,232.48,92.22,29.95,58.75,304.60,862.91,236.82,262.77,90.13,32.17,81.44,268.46,886.47,207.80,237.79,87.39,30.69,90.85,279.38,875.65,659.00,733.04,89.91,30.94,231.03,752.98,675.80
2026-04-07 16:45:00,2026-04-07 16:59:59,PQM,264.99,878.83,214.70,232.75,92.24,30.34,57.76,304.55,869.79,238.99,264.61,90.32,32.52,79.78,268.36,893.97,209.33,239.32,87.47,31.01,90.52,279.30,880.87,663.03,736.67,90.01,31.29,228.05,752.13,676.15
2026-04-07 17:00:00,2026-04-07 17:14:59,PQM,264.58,959.86,231.86,253.51,91.52,30.59,68.60,304.17,948.18,257.36,288.28,89.35,32.93,93.70,267.90,973.57,224.45,260.12,86.38,31.33,104.04,278.88,960.54,713.67,801.91,89.08,31.62,266.34,894.99,787.27
2026-04-07 17:15:00,2026-04-07 17:29:59,PQM,263.89,1008.55,242.61,265.77,91.33,30.78,73.38,303.40,1000.72,269.41,302.53,89.11,33.18,100.92,267.16,1019.81,233.65,272.04,85.96,31.40,110.99,278.15,1009.69,745.67,840.35,88.80,31.79,285.29,901.38,795.29
2026-04-07 17:30:00,2026-04-07 17:44:59,PQM,264.17,878.14,214.21,231.85,92.39,30.39,56.17,303.48,862.21,235.90,261.53,90.20,32.72,79.37,267.37,883.79,206.79,235.82,87.69,31.17,87.68,278.34,874.71,656.91,729.19,90.09,31.43,223.22,749.92,676.21
2026-04-07 17:45:00,2026-04-07 17:59:59,PQM,263.53,1041.27,249.08,274.23,90.83,30.24,80.42,302.93,1034.85,276.31,312.73,88.35,32.55,110.83,266.65,1049.46,237.83,279.73,85.02,30.81,119.43,277.70,1041.86,763.22,866.70,88.07,31.20,310.69,889.07,787.16
2026-04-07 18:00:00,2026-04-07 18:14:59,PQM,264.14,930.56,225.42,246.26,91.59,29.67,66.98,303.56,920.89,249.64,280.09,89.19,31.83,93.44,267.30,938.36,216.35,251.31,86.18,30.38,102.01,278.33,929.94,691.42,777.65,88.99,30.63,262.42,896.37,789.49
2026-04-07 18:15:00,2026-04-07 18:29:59,PQM,264.16,934.17,227.12,247.27,91.91,29.99,64.85,303.57,928.22,252.18,281.72,89.57,32.19,92.07,267.25,938.05,217.39,251.48,86.53,30.80,100.30,278.33,933.48,696.69,780.47,89.34,30.99,257.23,872.68,766.17
2026-04-07 18:30:00,2026-04-07 18:44:59,PQM,263.91,873.68,213.31,230.26,92.64,30.41,53.64,303.47,870.90,238.73,264.09,90.40,32.57,78.90,267.05,880.27,205.41,234.84,87.47,31.40,88.17,278.15,874.95,657.45,729.19,90.17,31.46,220.72,750.13,676.60
