Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,l3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
2026-04-16 08:30:00,2026-04-16 08:44:59,Main PF,278.00,462.54,121.27,128.19,95.15,42.69,37.98,277.83,472.48,123.88,130.97,95.24,44.84,38.07,278.96,458.96,120.09,127.70,94.98,44.49,37.95,278.26,464.66,365.24,386.86,95.12,44.01,113.99,394.90,373.00
2026-04-16 08:45:00,2026-04-16 08:59:59,Main PF,277.38,462.59,121.17,127.97,95.32,43.05,37.20,277.11,470.88,123.26,130.19,95.39,44.53,37.30,278.49,460.21,120.90,127.75,95.23,43.86,37.16,277.66,464.56,365.32,385.91,95.31,43.81,111.66,395.20,373.30
2026-04-16 09:00:00,2026-04-16 09:14:59,Main PF,276.72,464.83,121.45,128.26,95.19,42.24,38.05,276.67,474.98,124.14,131.09,95.24,43.94,38.23,277.89,461.34,120.45,127.92,95.02,43.64,38.04,277.09,467.05,366.05,387.28,95.15,43.27,114.32,394.20,372.40
2026-04-16 09:15:00,2026-04-16 09:29:59,Main PF,276.32,462.00,120.12,127.39,95.06,42.69,38.23,276.44,470.64,122.79,129.80,95.19,44.14,38.18,277.48,458.49,119.65,126.91,94.96,43.93,38.15,276.75,463.71,362.56,384.11,95.07,43.59,114.57,389.80,369.60
2026-04-16 09:30:00,2026-04-16 09:44:59,Main PF,276.01,462.38,119.42,127.27,94.73,42.16,39.77,275.99,474.82,122.66,130.71,94.88,43.92,39.86,277.18,461.42,119.59,127.52,94.61,42.89,39.73,276.39,466.21,361.68,385.51,94.74,42.99,119.36,396.40,371.30
2026-04-16 09:45:00,2026-04-16 09:59:59,Main PF,275.37,454.52,117.38,124.82,94.81,43.64,38.54,275.11,465.61,120.08,127.72,94.99,45.09,38.56,276.41,456.92,118.44,125.96,94.85,43.69,38.42,275.63,459.02,355.89,378.50,94.89,44.14,115.51,392.00,367.60
2026-04-16 10:00:00,2026-04-16 10:14:59,Main PF,275.07,465.23,120.87,127.65,95.37,42.81,37.34,274.62,473.12,122.81,129.67,95.45,44.26,37.38,276.00,461.86,120.39,127.22,95.29,43.41,37.29,275.23,466.73,364.07,384.55,95.37,43.50,112.01,391.40,369.50
2026-04-16 10:15:00,2026-04-16 10:29:59,Main PF,274.58,456.83,118.39,125.13,95.31,42.87,36.89,274.28,467.09,120.99,127.77,95.41,44.41,37.01,275.73,459.34,119.45,126.33,95.31,43.09,36.88,274.86,461.09,358.83,379.23,95.34,43.46,110.78,389.80,368.60
2026-04-16 10:30:00,2026-04-16 10:44:59,Main PF,274.29,473.26,122.55,129.45,95.36,41.54,38.16,274.21,482.29,124.72,131.87,95.44,42.49,38.27,275.41,473.25,122.98,130.08,95.35,42.00,38.14,274.64,476.27,370.25,391.40,95.39,42.01,114.57,407.50,384.30
2026-04-16 10:45:00,2026-04-16 10:59:59,Main PF,273.70,475.09,122.83,129.69,95.55,41.01,37.70,273.64,485.32,125.46,132.42,95.65,42.64,37.74,274.80,474.30,123.11,130.06,95.51,41.56,37.65,274.05,478.24,371.40,392.18,95.57,41.74,113.09,398.70,377.10
2026-04-16 11:00:00,2026-04-16 11:14:59,Main PF,273.48,472.15,121.73,128.76,95.41,41.31,37.95,273.42,482.62,124.88,131.61,95.54,42.42,37.99,274.65,472.42,122.17,129.35,95.36,41.82,37.92,273.85,475.73,368.78,389.72,95.44,41.85,113.86,402.10,378.60
2026-04-16 11:15:00,2026-04-16 11:29:59,Main PF,273.34,469.29,121.04,127.92,95.43,41.84,37.60,273.24,480.58,124.11,130.98,95.54,42.61,37.71,274.39,467.97,121.02,128.07,95.36,41.93,37.60,273.66,472.61,366.17,386.97,95.44,42.12,112.91,400.90,380.00
2026-04-16 11:30:00,2026-04-16 11:44:59,Main PF,273.03,458.00,118.59,124.71,95.63,42.62,35.64,272.72,468.47,121.21,127.35,95.77,43.96,35.71,274.41,455.33,118.55,124.63,95.57,43.39,35.54,273.39,460.60,358.35,376.69,95.66,43.32,106.89,400.00,379.00
2026-04-16 11:45:00,2026-04-16 11:59:59,Main PF,272.77,445.37,115.24,121.13,95.86,44.57,33.53,272.93,454.72,117.74,123.77,96.00,45.74,33.65,274.10,444.93,115.88,121.66,95.82,45.21,33.51,273.26,448.34,348.86,366.57,95.89,45.17,100.68,386.20,365.80
2026-04-16 12:00:00,2026-04-16 12:14:59,Main PF,273.03,454.61,117.41,123.81,95.63,43.32,35.39,272.93,465.73,120.30,126.75,95.81,44.25,35.47,274.36,460.82,119.34,126.07,95.71,43.52,35.40,273.44,460.39,357.05,376.63,95.72,43.70,106.25,390.80,369.50
2026-04-16 12:15:00,2026-04-16 12:29:59,Main PF,272.69,454.06,116.89,123.48,95.79,43.40,34.73,272.59,463.86,119.62,126.08,95.91,44.47,34.81,273.72,457.57,118.53,124.88,95.83,43.50,34.72,273.00,458.50,355.04,374.44,95.84,43.79,104.26,385.40,364.80
2026-04-16 12:30:00,2026-04-16 12:44:59,Main PF,272.52,454.66,117.05,123.61,95.77,43.33,34.93,272.28,463.17,119.28,125.80,95.86,44.24,35.00,273.82,456.69,118.19,124.74,95.77,43.39,34.92,272.87,458.17,354.52,374.15,95.80,43.65,104.86,382.20,362.10
2026-04-16 12:45:00,2026-04-16 12:59:59,Main PF,272.31,462.93,119.41,125.68,95.91,41.99,35.00,272.19,469.83,121.61,127.57,95.96,43.21,35.08,273.61,461.55,119.42,126.03,95.88,42.20,35.00,272.71,464.77,360.44,379.27,95.92,42.47,105.09,391.50,370.50
2026-04-16 13:00:00,2026-04-16 13:14:59,Main PF,272.11,457.63,117.47,124.21,95.78,42.62,35.12,272.09,467.13,120.59,126.80,95.89,43.61,35.15,273.26,459.59,118.66,125.29,95.79,42.97,35.09,272.48,461.45,356.73,376.30,95.82,43.07,105.37,388.40,368.60
2026-04-16 13:15:00,2026-04-16 13:29:59,Main PF,271.73,453.84,116.28,122.97,95.71,42.79,35.04,271.78,468.13,120.52,126.87,95.88,43.78,35.14,272.91,460.19,118.51,125.25,95.79,43.13,34.96,272.14,460.72,355.31,375.09,95.79,43.23,105.14,387.20,366.70
2026-04-16 13:30:00,2026-04-16 13:44:59,Main PF,271.86,289.69,74.44,78.52,96.15,31.09,22.06,271.85,293.82,75.88,79.64,96.19,32.53,22.07,273.00,288.01,74.43,78.36,96.13,31.90,22.01,272.24,290.51,224.75,236.52,96.16,31.84,66.14,378.00,359.40
2026-04-16 13:45:00,2026-04-16 13:59:59,Main PF,272.23,222.98,57.58,60.47,96.26,26.73,17.04,272.48,225.07,58.25,61.11,96.18,28.13,17.09,273.37,219.65,56.97,59.87,96.07,27.80,17.05,272.69,222.57,172.80,181.44,96.17,27.55,51.17,185.50,176.70
2026-04-16 14:00:00,2026-04-16 14:14:59,Main PF,271.65,222.21,57.25,60.13,96.38,26.84,16.63,271.77,224.69,57.97,60.82,96.37,28.24,16.66,273.05,220.31,57.01,59.97,96.30,27.56,16.61,272.16,222.40,172.23,180.92,96.35,27.55,49.91,188.60,179.50
2026-04-16 14:15:00,2026-04-16 14:29:59,Main PF,271.51,224.93,58.02,60.83,96.57,26.61,16.42,271.54,227.29,58.60,61.47,96.53,28.20,16.50,272.81,220.84,57.11,60.02,96.41,27.77,16.45,271.95,224.35,173.74,182.32,96.50,27.53,49.38,194.50,185.00
2026-04-16 14:30:00,2026-04-16 14:44:59,Main PF,271.65,220.29,56.79,59.56,96.59,27.13,16.01,271.78,222.02,57.31,60.10,96.57,28.67,16.06,273.01,218.27,56.59,59.35,96.54,27.79,15.99,272.15,220.20,170.70,179.01,96.57,27.87,48.05,190.70,179.50
2026-04-16 14:45:00,2026-04-16 14:59:59,Main PF,271.08,226.67,58.31,61.19,96.57,25.91,16.53,271.23,227.67,58.70,61.53,96.50,28.51,16.59,272.38,223.97,57.59,60.69,96.48,27.39,16.52,271.56,226.10,174.60,183.42,96.52,27.27,49.64,202.00,190.10
2026-04-16 15:00:00,2026-04-16 15:14:59,Main PF,270.63,222.49,56.91,60.03,96.41,26.76,16.64,270.89,224.72,57.53,60.67,96.37,28.47,16.66,271.97,223.64,57.47,60.54,96.42,27.51,16.63,271.17,223.62,171.90,181.23,96.40,27.58,49.94,193.20,182.00
2026-04-16 15:15:00,2026-04-16 15:29:59,Main PF,272.01,218.53,56.30,59.29,96.77,26.97,15.47,272.03,218.14,56.41,59.07,96.67,28.73,15.50,273.24,216.54,56.14,58.89,96.71,28.43,15.48,272.43,217.74,168.86,177.24,96.72,28.04,46.44,181.90,173.80
