Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,l3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
2026-04-14 17:30:00,2026-04-14 17:44:59,PQM,259.43,865.34,208.10,224.08,92.86,32.64,40.94,297.93,875.87,239.09,260.87,91.65,33.66,63.21,262.76,887.71,205.21,232.89,88.11,33.05,78.57,273.38,876.30,652.41,717.85,90.88,33.12,182.72,746.15,678.75
2026-04-14 17:30:00,2026-04-14 17:44:59,Q08,473.03,116.77,53.80,54.95,99.90,7.39,-0.24,472.68,116.51,53.67,54.76,99.90,7.66,-0.45,472.35,114.77,52.81,54.01,99.90,7.27,0.72,472.69,116.02,160.27,163.71,99.90,7.44,0.03,175.70,172.20
2026-04-14 17:30:00,2026-04-14 17:44:59,Main PF,270.87,827.97,209.81,223.73,94.39,31.09,76.05,271.13,856.09,217.92,231.54,94.77,31.64,76.28,272.27,854.33,218.17,232.13,94.71,30.46,75.84,271.42,846.13,645.90,687.41,94.62,31.06,228.18,714.10,669.40
2026-04-14 17:30:00,2026-04-14 17:44:59,Q12,471.67,243.55,107.53,114.55,94.93,56.89,18.86,473.36,251.23,114.47,118.56,97.13,57.23,14.61,470.53,256.78,113.67,120.47,95.05,54.51,19.66,471.85,250.52,335.67,353.59,95.70,56.21,53.13,360.40,342.20
2026-04-14 17:45:00,2026-04-14 17:59:59,PQM,259.61,862.66,208.01,223.99,92.87,32.67,40.79,298.07,870.27,237.66,259.58,91.55,33.81,63.37,262.89,880.84,204.27,231.52,88.23,33.15,77.19,273.52,871.25,649.94,715.09,90.88,33.21,181.35,732.53,666.79
2026-04-14 17:45:00,2026-04-14 17:59:59,Q08,473.62,121.87,56.37,57.46,99.90,7.45,-0.29,472.54,118.75,54.89,55.88,99.90,7.69,-0.40,472.46,118.27,54.51,55.58,99.90,7.24,0.19,472.87,119.63,165.77,168.92,99.90,7.46,-0.51,179.70,177.20
2026-04-14 17:45:00,2026-04-14 17:59:59,Main PF,271.14,836.19,212.00,226.14,94.46,30.86,76.23,271.13,861.48,219.44,233.15,94.79,31.29,76.35,272.38,857.27,218.81,232.90,94.69,30.18,76.39,271.55,851.65,650.25,692.19,94.65,30.78,228.97,705.70,662.70
2026-04-14 17:45:00,2026-04-14 17:59:59,Q12,472.02,244.93,108.28,115.36,94.92,56.33,19.01,473.48,250.76,114.42,118.39,97.05,57.24,14.85,470.38,255.79,113.56,119.97,95.14,54.14,19.50,471.96,250.49,336.26,353.72,95.71,55.90,53.36,363.40,345.10
2026-04-14 17:45:00,2026-04-14 17:59:59,Q09,470.21,295.40,129.76,138.57,94.52,37.26,25.76,474.81,295.27,133.68,139.78,96.04,37.83,21.80,471.31,298.06,132.48,140.15,95.21,35.55,24.21,472.11,296.24,395.92,418.51,95.25,36.88,71.76,425.20,402.00
2026-04-14 18:00:00,2026-04-14 18:14:59,Q09,471.26,294.99,130.01,138.67,94.54,36.31,25.64,475.21,294.60,133.27,139.68,95.99,37.20,21.98,471.74,295.37,131.48,139.02,95.11,34.92,24.40,472.73,294.99,394.77,417.37,95.21,36.14,72.01,424.30,401.80
2026-04-14 18:00:00,2026-04-14 18:14:59,PQM,259.72,908.66,217.20,235.54,92.27,32.68,49.08,298.26,919.34,248.41,274.18,90.69,33.73,75.00,262.94,922.64,210.53,242.58,86.93,33.30,88.22,273.64,916.88,676.15,752.30,89.96,33.24,212.30,865.63,766.34
2026-04-14 18:00:00,2026-04-14 18:14:59,Q08,473.72,116.09,53.67,54.70,99.90,7.67,-0.22,473.15,114.93,52.88,54.03,99.90,7.65,-0.45,473.10,113.29,52.19,53.35,99.91,7.31,0.41,473.32,114.77,158.74,162.09,99.90,7.54,-0.26,177.00,173.20
2026-04-14 18:00:00,2026-04-14 18:14:59,Main PF,271.52,853.39,215.04,231.28,93.84,31.05,81.87,271.41,878.58,222.69,237.99,94.24,31.69,82.09,272.98,870.40,220.82,237.24,94.08,30.92,81.77,271.97,867.45,658.55,706.51,94.05,31.22,245.72,834.30,758.00
2026-04-14 18:00:00,2026-04-14 18:14:59,Q12,472.51,245.15,108.48,115.52,94.96,54.95,19.14,474.15,252.99,115.25,119.57,97.00,55.68,15.14,471.07,255.48,113.53,120.08,95.16,52.74,19.64,472.57,251.21,337.26,355.17,95.71,54.46,53.91,359.00,341.50
2026-04-14 18:15:00,2026-04-14 18:29:59,PQM,259.06,1026.65,242.70,266.13,91.20,32.00,68.55,297.73,1052.01,279.88,313.66,89.23,32.85,101.26,262.28,1050.12,233.35,276.06,84.53,32.51,115.29,273.02,1042.93,755.93,855.85,88.32,32.45,285.10,882.87,783.17
2026-04-14 18:15:00,2026-04-14 18:29:59,Q08,473.06,117.46,54.26,55.34,99.90,7.28,-0.32,471.66,116.02,53.43,54.48,99.90,7.26,-0.41,471.11,114.16,52.48,53.51,99.90,6.99,0.44,471.95,115.88,160.18,163.32,99.90,7.18,-0.29,185.70,182.20
2026-04-14 18:15:00,2026-04-14 18:29:59,Main PF,270.66,993.28,242.70,268.32,91.09,29.81,114.53,270.95,1040.67,256.76,281.57,91.84,30.31,114.72,271.87,1027.33,253.14,278.73,91.39,29.53,114.50,271.16,1020.43,752.60,828.62,91.44,29.89,343.75,850.70,769.00
2026-04-14 18:15:00,2026-04-14 18:29:59,Q12,471.07,241.88,107.62,113.66,95.28,50.33,18.53,472.97,249.36,113.47,117.57,97.04,50.81,15.17,469.58,250.62,111.07,117.33,95.17,48.83,19.52,471.21,247.28,332.16,348.56,95.83,49.99,53.22,354.40,338.70
2026-04-14 18:15:00,2026-04-14 18:29:59,Q09,469.83,293.36,128.83,137.45,94.48,35.52,25.76,473.99,292.90,131.57,138.50,95.91,35.84,22.25,470.48,296.17,131.03,139.03,94.95,33.92,24.74,471.43,294.14,391.43,414.98,95.11,35.09,72.76,421.90,397.60
2026-04-14 18:30:00,2026-04-14 18:44:59,Q09,471.01,293.68,129.48,138.01,94.54,36.64,25.46,475.65,295.36,133.33,140.07,96.02,37.32,21.86,471.38,295.68,131.50,139.07,95.00,35.25,24.55,472.68,294.90,394.31,417.16,95.18,36.40,71.87,424.40,399.60
2026-04-14 18:30:00,2026-04-14 18:44:59,PQM,259.84,866.19,208.48,225.08,92.64,33.57,40.56,298.48,881.65,239.72,262.99,91.18,34.57,65.74,263.00,881.80,202.86,231.78,87.57,34.26,79.03,273.77,876.55,651.06,719.85,90.46,34.13,185.34,838.56,738.48
2026-04-14 18:30:00,2026-04-14 18:44:59,Q08,473.76,118.31,54.73,55.85,99.90,7.53,-0.24,472.85,115.50,53.31,54.31,99.90,7.64,-0.44,472.76,115.27,53.24,54.25,99.90,7.31,0.23,473.12,116.36,161.28,164.41,99.90,7.49,-0.45,177.30,174.20
2026-04-14 18:30:00,2026-04-14 18:44:59,Main PF,271.38,853.89,214.78,231.12,93.74,31.34,82.89,271.45,888.64,224.97,240.98,94.21,31.91,83.07,272.27,873.52,221.29,237.34,93.97,31.15,82.76,271.70,872.02,661.04,709.44,93.97,31.47,248.72,820.20,744.30
2026-04-14 18:30:00,2026-04-14 18:44:59,Q12,472.70,245.84,109.75,115.92,95.18,54.94,18.72,474.21,254.80,115.92,120.51,96.98,55.46,15.34,470.34,256.18,113.17,120.19,94.98,53.10,19.94,472.42,252.27,338.84,356.62,95.71,54.50,54.00,360.40,342.50
2026-04-14 18:45:00,2026-04-14 18:59:59,PQM,259.91,862.80,208.07,223.87,92.94,33.07,38.84,298.50,872.58,238.13,260.28,91.49,34.16,62.90,263.05,876.77,203.06,230.32,88.16,33.72,76.25,273.82,870.72,649.26,714.47,90.86,33.65,177.99,730.22,664.00
2026-04-14 18:45:00,2026-04-14 18:59:59,Q08,474.17,121.63,56.42,57.32,99.90,7.43,-0.26,473.54,118.32,54.75,55.75,99.90,7.37,-0.46,472.87,117.73,54.19,55.37,99.90,7.18,-0.00,473.53,119.23,165.36,168.44,99.90,7.33,-0.73,177.40,174.20
