End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2026-01-16 00:20:59,Meter 1,2026-01-16 00:20:00,48.14,95.08,0.00,215.86,56.95,7.03,1.58,6.20,96.90,0.00,216.05,32.05,4.02,1.13,3.44,95.02,0.00,215.97,55.40,6.93,2.32,6.01,93.31,0.00,215.56,17.98,5.02,15.64
2026-01-16 00:21:59,Meter 1,2026-01-16 00:21:00,55.40,97.55,0.00,215.96,62.87,7.76,1.89,5.81,95.09,0.00,216.16,39.78,4.99,0.36,4.00,99.61,0.00,216.13,63.55,7.95,1.39,6.78,97.95,0.00,215.59,20.70,3.64,16.59
2026-01-16 00:22:59,Meter 1,2026-01-16 00:22:00,49.10,91.47,0.00,215.93,49.64,6.13,2.02,5.42,93.70,0.00,216.33,42.28,5.31,2.35,4.38,88.12,0.00,215.91,55.37,6.92,2.51,6.16,92.60,0.00,215.54,18.36,6.89,15.97
2026-01-16 00:23:59,Meter 1,2026-01-16 00:23:00,55.13,96.49,0.00,215.84,57.38,7.08,1.53,5.83,96.66,0.00,216.06,43.59,5.47,1.22,4.68,96.13,0.00,216.06,64.40,8.05,1.78,7.15,96.67,0.00,215.39,20.60,4.53,17.65
2026-01-16 00:24:59,Meter 1,2026-01-16 00:24:00,58.86,93.21,0.00,215.65,58.80,7.24,2.67,6.30,92.05,0.00,215.78,47.30,5.93,1.96,5.25,93.68,0.00,215.98,70.46,8.81,2.92,7.97,93.90,0.00,215.19,21.98,7.55,19.52
2026-01-16 00:25:59,Meter 1,2026-01-16 00:25:00,56.43,93.62,0.00,215.56,60.09,7.40,2.74,6.56,92.26,0.00,215.75,42.61,5.34,1.59,4.79,94.89,0.00,215.80,66.58,8.31,2.80,7.52,93.70,0.00,215.13,21.06,7.14,18.86
2026-01-16 00:26:59,Meter 1,2026-01-16 00:26:00,58.76,91.43,0.00,215.62,63.87,7.87,2.93,6.51,91.21,0.00,215.73,43.04,5.39,1.98,4.59,91.81,0.00,215.78,69.36,8.67,3.35,7.49,91.28,0.00,215.35,21.93,8.25,18.58
2026-01-16 00:27:59,Meter 1,2026-01-16 00:27:00,53.88,94.22,0.00,215.79,59.56,7.34,2.27,6.47,94.38,0.00,216.10,36.68,4.61,1.14,4.02,96.22,0.00,216.07,65.42,8.17,2.99,7.05,92.07,0.00,215.22,20.12,6.40,17.55
2026-01-16 00:28:59,Meter 1,2026-01-16 00:28:00,51.65,94.80,0.00,215.85,58.35,7.19,2.28,6.33,94.07,0.00,215.93,37.03,4.65,0.99,4.01,97.09,0.00,216.17,59.59,7.45,2.52,6.51,93.26,0.00,215.45,19.29,5.79,16.84
2026-01-16 00:29:59,Meter 1,2026-01-16 00:29:00,53.54,88.97,0.00,215.83,61.99,7.64,3.18,5.37,86.04,0.00,215.95,34.99,4.39,1.55,3.44,91.21,0.00,216.20,63.64,7.96,2.92,5.92,89.67,0.00,215.35,19.99,7.65,14.73
2026-01-16 00:30:59,Meter 1,2026-01-16 00:30:00,55.12,98.17,0.00,216.13,58.81,7.25,1.56,6.40,97.16,0.00,215.93,41.99,5.27,0.06,4.38,99.99,0.00,216.69,64.57,8.10,1.67,7.11,97.36,0.00,215.75,20.63,3.29,17.89
2026-01-16 00:31:59,Meter 1,2026-01-16 00:31:00,51.45,97.24,0.00,216.11,56.62,6.98,1.33,6.64,98.04,0.00,216.05,39.65,4.98,0.63,4.65,99.11,0.00,216.59,58.07,7.28,2.29,6.67,94.57,0.00,215.71,19.25,4.25,17.96
2026-01-16 00:32:59,Meter 1,2026-01-16 00:32:00,46.84,93.95,0.00,216.19,54.07,6.67,2.17,5.39,92.76,0.00,216.26,31.11,3.91,0.89,3.31,96.55,0.00,216.67,55.35,6.94,2.25,5.49,92.53,0.00,215.65,17.52,5.31,14.19
2026-01-16 00:33:59,Meter 1,2026-01-16 00:33:00,51.49,99.14,0.00,216.41,51.14,6.32,0.37,5.71,99.79,0.00,216.48,43.48,5.47,0.29,4.59,99.80,0.00,216.78,59.84,7.51,1.40,6.62,97.82,0.00,215.97,19.30,2.06,16.92
2026-01-16 00:34:59,Meter 1,2026-01-16 00:34:00,55.22,98.89,0.00,216.38,49.93,6.17,-0.14,5.81,99.97,0.00,216.60,45.70,5.75,0.26,5.33,99.88,0.00,216.61,70.03,8.78,2.12,8.20,96.81,0.00,215.93,20.70,2.24,19.34
