End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2026-01-23 00:20:59,Meter 1,2026-01-23 00:20:00,57.86,99.54,0.00,214.38,74.08,9.08,-1.28,7.95,98.73,0.00,214.47,41.92,5.22,-0.01,4.70,100.00,0.00,214.52,57.56,7.15,0.26,5.90,99.90,0.00,214.16,21.45,-1.03,18.56
2026-01-23 00:21:59,Meter 1,2026-01-23 00:21:00,44.50,98.89,0.00,214.45,51.54,6.32,-1.28,5.79,97.64,0.00,214.56,34.28,4.27,-0.54,3.96,99.07,0.00,214.64,47.67,5.92,0.15,5.73,99.96,0.00,214.15,16.51,-1.67,15.49
2026-01-23 00:22:59,Meter 1,2026-01-23 00:22:00,48.62,97.17,0.00,214.51,57.66,7.07,0.46,4.63,99.50,0.00,214.71,41.39,5.16,0.88,3.76,97.39,0.00,214.63,46.80,5.82,1.80,5.28,94.63,0.00,214.18,18.05,3.14,13.67
2026-01-23 00:23:59,Meter 1,2026-01-23 00:23:00,26.92,97.79,0.00,214.56,31.76,3.90,-1.10,3.47,95.36,0.00,214.75,26.48,3.30,0.59,2.93,98.01,0.00,214.67,22.52,2.80,-0.03,2.63,99.99,0.00,214.27,10.00,-0.53,9.03
2026-01-23 00:24:59,Meter 1,2026-01-23 00:24:00,26.14,90.87,0.00,214.52,30.20,3.70,-2.05,2.40,76.17,0.00,214.74,23.46,2.92,-0.01,2.60,100.00,0.00,214.58,24.78,3.08,-0.70,2.55,96.45,0.00,214.24,9.71,-2.75,7.56
2026-01-23 00:25:59,Meter 1,2026-01-23 00:25:00,51.85,95.23,0.00,214.56,59.49,7.29,-2.59,4.74,87.71,0.00,214.64,42.73,5.33,-0.38,4.37,99.63,0.00,214.88,53.34,6.63,-0.87,4.72,98.35,0.00,214.17,19.25,-3.84,13.82
2026-01-23 00:26:59,Meter 1,2026-01-23 00:26:00,54.13,93.24,0.00,214.68,64.37,7.90,-2.26,4.22,88.17,0.00,214.93,39.41,4.92,-1.28,3.05,92.25,0.00,214.92,58.62,7.29,-0.57,4.77,99.30,0.00,214.19,20.10,-4.10,12.04
2026-01-23 00:27:59,Meter 1,2026-01-23 00:27:00,51.36,92.39,0.00,214.61,61.60,7.56,-2.75,4.45,85.03,0.00,214.81,36.52,4.55,-1.15,3.34,94.58,0.00,214.66,55.95,6.96,-0.98,4.34,97.55,0.00,214.36,19.07,-4.88,12.13
2026-01-23 00:28:59,Meter 1,2026-01-23 00:28:00,49.55,96.30,0.00,214.52,69.27,8.50,-1.78,3.52,89.30,0.00,214.85,30.25,3.77,-0.25,2.96,99.64,0.00,214.46,49.13,6.10,0.08,3.46,99.98,0.00,214.26,18.38,-1.95,9.95
2026-01-23 00:29:59,Meter 1,2026-01-23 00:29:00,39.51,98.15,0.00,214.51,44.77,5.49,-0.76,3.24,97.38,0.00,214.77,27.92,3.48,-0.21,2.76,99.71,0.00,214.56,45.83,5.69,1.15,4.92,97.36,0.00,214.20,14.67,0.18,10.93
2026-01-23 00:30:59,Meter 1,2026-01-23 00:30:00,56.50,98.14,0.00,214.49,72.00,8.83,-1.55,4.72,94.97,0.00,214.84,38.81,4.84,-0.35,3.85,99.58,0.00,214.53,58.70,7.29,0.31,5.66,99.85,0.00,214.09,20.96,-1.60,14.23
2026-01-23 00:31:59,Meter 1,2026-01-23 00:31:00,47.83,97.42,0.00,214.38,57.99,7.10,-0.99,4.10,97.21,0.00,214.44,35.00,4.36,0.56,3.89,98.97,0.00,214.69,50.50,6.28,1.60,5.53,96.08,0.00,214.01,17.74,1.17,13.52
2026-01-23 00:32:59,Meter 1,2026-01-23 00:32:00,62.23,99.38,0.00,214.39,77.87,9.54,0.13,6.53,99.98,0.00,214.61,44.49,5.55,0.03,4.39,100.00,0.00,214.66,64.33,7.99,1.26,6.48,98.16,0.00,213.90,23.07,1.42,17.40
2026-01-23 00:33:59,Meter 1,2026-01-23 00:33:00,57.37,98.21,0.00,214.47,65.14,7.98,0.61,6.69,99.59,0.00,214.50,47.09,5.87,0.59,5.07,99.32,0.00,214.73,59.89,7.45,2.14,7.08,95.73,0.00,214.17,21.30,3.34,18.84
2026-01-23 00:34:59,Meter 1,2026-01-23 00:34:00,53.21,99.21,0.00,214.44,60.28,7.39,0.23,7.29,99.95,0.00,214.40,43.94,5.47,0.50,5.38,99.57,0.00,214.68,55.43,6.89,1.33,6.73,98.11,0.00,214.24,19.75,2.06,19.40
2026-01-23 00:35:59,Meter 1,2026-01-23 00:35:00,59.33,99.83,0.00,214.47,73.72,9.04,-0.28,6.83,99.92,0.00,214.24,47.84,5.95,0.15,4.75,99.95,0.00,214.69,56.43,7.02,0.49,5.55,99.61,0.00,214.47,22.01,0.37,17.14
2026-01-23 00:36:59,Meter 1,2026-01-23 00:36:00,63.45,99.67,0.00,214.46,77.59,9.52,-0.46,6.72,99.77,0.00,214.43,54.42,6.77,0.28,5.08,99.85,0.00,214.53,58.34,7.25,0.66,5.99,99.40,0.00,214.41,23.55,0.48,17.78
2026-01-23 00:37:59,Meter 1,2026-01-23 00:37:00,52.12,98.68,0.00,214.57,68.17,8.36,-1.00,4.58,97.69,0.00,214.50,33.47,4.17,-0.47,2.79,98.64,0.00,214.70,54.72,6.81,0.30,4.03,99.72,0.00,214.50,19.34,-1.17,11.39
2026-01-23 00:38:59,Meter 1,2026-01-23 00:38:00,46.24,91.45,0.00,214.72,68.81,8.44,-1.91,3.20,85.89,0.00,214.65,26.34,3.28,-1.04,2.09,89.53,0.00,214.89,43.57,5.43,-0.44,2.98,98.93,0.00,214.60,17.15,-3.39,8.27
