End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,outputAmp,totalKva,totalKvar,totalKw
2025-11-17 05:29:59,PQM,2025-11-17 05:29:00,1445.33,9.38,127.50,281.67,1530.72,411.79,2.41,411.79,100.00,9.42,278.75,1371.41,350.79,50.22,349.60,99.66,10.40,266.88,1433.85,411.83,74.86,408.37,99.16,8.32,299.38,1169.76,99.61,,1174.41
2025-11-17 05:30:59,PQM,2025-11-17 05:30:00,1325.91,8.63,117.21,281.90,1401.19,391.26,1.19,389.55,99.56,8.58,278.83,1262.66,334.23,45.36,329.85,98.69,9.56,267.27,1313.90,392.58,70.65,384.66,97.98,7.75,299.60,1104.06,98.74,,1118.07
2025-11-17 05:31:59,PQM,2025-11-17 05:31:00,1360.57,8.59,120.54,281.64,1440.73,392.98,-0.32,392.98,100.00,8.55,278.73,1279.01,333.21,47.35,329.60,98.92,9.51,266.90,1361.95,395.11,73.50,388.93,98.44,7.71,299.29,1111.51,99.12,,1121.30
2025-11-17 05:32:59,PQM,2025-11-17 05:32:00,1343.52,8.45,129.95,281.62,1427.77,400.23,3.42,398.31,99.52,8.45,278.61,1264.46,340.64,49.87,335.02,98.35,9.41,266.94,1338.33,403.11,76.66,393.69,97.66,7.50,299.32,1127.02,98.51,,1143.98
2025-11-17 05:33:59,PQM,2025-11-17 05:33:00,1311.37,8.74,111.23,281.78,1400.69,387.85,-2.95,386.15,99.56,8.67,278.82,1231.64,327.47,43.17,322.22,98.40,9.71,267.13,1301.77,388.41,71.01,380.81,98.04,7.83,299.40,1089.18,98.67,,1103.73
2025-11-17 05:34:59,PQM,2025-11-17 05:34:00,1307.63,8.71,112.81,281.81,1400.03,390.61,-3.08,388.84,99.55,8.64,278.79,1221.49,329.51,44.12,324.56,98.50,9.67,267.15,1301.39,392.38,71.77,384.47,97.98,7.81,299.48,1097.87,98.68,,1112.50
2025-11-17 05:35:59,PQM,2025-11-17 05:35:00,1390.08,8.41,148.83,281.38,1469.61,412.97,8.67,411.23,99.58,8.43,278.53,1319.29,351.68,56.87,345.06,98.12,9.38,266.63,1381.34,415.76,83.29,405.50,97.53,7.42,298.99,1161.79,98.41,,1180.41
2025-11-17 05:36:59,PQM,2025-11-17 05:36:00,1342.21,8.51,127.03,281.56,1424.56,399.45,3.41,397.99,99.64,8.49,278.61,1271.91,340.12,48.22,335.64,98.69,9.40,266.98,1330.16,399.43,75.39,390.84,97.85,7.64,299.09,1124.47,98.72,,1138.99
2025-11-17 05:37:59,PQM,2025-11-17 05:37:00,1329.29,8.56,128.99,281.58,1408.58,398.46,3.41,396.84,99.59,8.52,278.62,1258.19,338.84,49.24,333.62,98.46,9.46,266.95,1321.09,399.37,76.34,390.62,97.81,7.70,299.16,1121.08,98.62,,1136.67
2025-11-17 05:38:59,PQM,2025-11-17 05:38:00,1338.63,8.51,124.92,281.52,1429.81,399.67,0.32,397.53,99.46,8.43,278.59,1247.46,336.63,48.20,331.17,98.38,9.45,266.83,1338.62,400.87,76.40,392.38,97.88,7.65,299.13,1121.08,98.57,,1137.17
2025-11-17 05:39:59,PQM,2025-11-17 05:39:00,1318.88,8.67,117.38,281.67,1408.36,392.42,-2.45,390.40,99.49,8.55,278.66,1224.95,329.96,45.84,324.46,98.33,9.67,266.98,1323.33,395.67,73.98,387.45,97.92,7.79,299.38,1102.31,98.58,,1118.05
2025-11-17 05:40:59,PQM,2025-11-17 05:40:00,1411.30,8.33,146.26,281.30,1495.26,413.78,6.67,412.33,99.65,8.34,278.24,1335.63,354.24,57.82,348.31,98.33,9.35,266.60,1403.02,421.76,81.76,412.04,97.69,7.31,299.07,1172.68,98.56,,1189.78
2025-11-17 05:41:59,PQM,2025-11-17 05:41:00,1386.70,8.81,132.03,281.29,1465.73,402.88,2.85,401.54,99.67,8.87,278.30,1308.46,344.64,51.88,339.20,98.42,9.86,266.74,1385.92,408.08,77.30,400.03,98.03,7.71,298.84,1140.77,98.70,,1155.60
2025-11-17 05:42:59,PQM,2025-11-17 05:42:00,1353.00,8.51,123.36,281.22,1435.88,398.14,3.12,396.70,99.64,8.51,278.24,1284.37,341.01,47.07,336.45,98.66,9.39,266.71,1338.74,398.43,73.17,390.35,97.97,7.63,298.72,1123.50,98.76,,1137.59
2025-11-17 05:43:59,PQM,2025-11-17 05:43:00,1349.21,8.56,130.69,281.24,1432.00,397.86,5.99,396.10,99.56,8.54,278.15,1281.61,341.20,48.43,335.89,98.44,9.45,266.81,1334.03,397.42,76.27,388.92,97.86,7.68,298.76,1120.91,98.62,,1136.47
2025-11-17 05:44:59,PQM,2025-11-17 05:44:00,1353.67,8.55,123.69,281.27,1430.70,397.84,4.21,396.80,99.74,8.50,278.17,1293.79,340.64,45.76,336.46,98.77,9.46,266.80,1336.53,396.93,73.72,388.63,97.91,7.68,298.85,1121.88,98.81,,1135.40
2025-11-17 05:45:59,PQM,2025-11-17 05:45:00,1345.14,8.49,130.08,281.36,1422.01,400.12,6.47,398.49,99.59,8.48,278.33,1284.11,343.72,48.65,338.46,98.47,9.33,266.79,1329.32,399.45,74.96,391.02,97.89,7.66,298.96,1127.97,98.65,,1143.29
2025-11-17 05:46:59,PQM,2025-11-17 05:46:00,1393.50,8.59,139.84,281.08,1478.51,405.59,6.05,404.33,99.69,8.66,278.06,1324.23,346.70,53.40,340.87,98.32,9.61,266.54,1377.76,409.52,80.39,399.75,97.61,7.50,298.63,1144.96,98.54,,1161.81
2025-11-17 05:47:59,PQM,2025-11-17 05:47:00,1363.97,8.92,126.88,281.37,1449.69,402.65,3.60,399.93,99.32,8.97,278.29,1290.61,344.90,48.03,338.57,98.17,9.97,266.84,1351.61,404.69,75.25,394.85,97.57,7.83,298.98,1133.36,98.35,,1152.24
2025-11-17 05:48:59,PQM,2025-11-17 05:48:00,1385.73,8.37,131.52,281.27,1475.43,406.91,5.80,405.42,99.63,8.31,278.24,1317.62,346.57,47.94,342.12,98.72,9.29,266.67,1364.12,405.56,77.77,396.72,97.82,7.52,298.90,1144.26,98.72,,1159.04
2025-11-17 05:49:59,PQM,2025-11-17 05:49:00,1366.13,8.36,140.10,281.34,1450.21,409.14,9.19,407.77,99.67,8.30,278.30,1297.28,349.71,51.26,344.01,98.37,9.25,266.65,1350.90,408.53,79.65,399.13,97.70,7.53,299.07,1150.90,98.58,,1167.38
2025-11-17 05:50:59,PQM,2025-11-17 05:50:00,1384.70,8.27,138.16,281.30,1482.96,411.57,5.76,410.40,99.71,8.19,278.31,1301.86,349.67,52.05,343.94,98.36,9.17,266.60,1369.28,412.90,80.35,403.83,97.80,7.45,298.98,1158.17,98.63,,1174.14
2025-11-17 05:51:59,PQM,2025-11-17 05:51:00,1375.14,8.49,145.89,281.19,1456.60,404.51,9.46,403.53,99.76,8.52,278.17,1309.26,348.38,56.12,342.22,98.23,9.45,266.60,1359.56,408.71,80.31,399.35,97.71,7.50,298.80,1145.10,98.57,,1161.59
2025-11-17 05:52:59,PQM,2025-11-17 05:52:00,1380.04,8.36,131.82,281.08,1457.82,403.84,7.70,402.22,99.60,8.35,278.05,1314.54,348.28,49.57,343.48,98.62,9.18,266.46,1367.78,403.69,74.55,395.77,98.04,7.54,298.74,1141.47,98.75,,1155.80
2025-11-17 05:53:59,PQM,2025-11-17 05:53:00,1311.24,8.75,121.04,281.32,1394.05,386.59,8.92,384.89,99.56,8.72,278.20,1261.42,335.83,43.67,331.35,98.67,9.54,266.78,1278.25,381.78,68.44,374.25,98.03,8.00,298.98,1090.50,98.75,,1104.20
2025-11-17 05:54:59,PQM,2025-11-17 05:54:00,1366.24,8.35,138.97,281.07,1462.74,403.30,13.35,402.07,99.70,8.33,278.07,1301.54,348.63,49.46,343.81,98.62,9.06,266.44,1334.45,397.09,76.16,389.02,97.97,7.65,298.71,1134.91,98.76,,1149.02
2025-11-17 05:55:59,PQM,2025-11-17 05:55:00,1356.05,8.41,136.86,281.14,1441.44,398.88,11.80,396.73,99.46,8.38,278.17,1295.08,343.61,49.45,338.45,98.50,9.18,266.45,1331.61,394.58,75.61,385.51,97.70,7.68,298.79,1120.69,98.55,,1137.07
2025-11-17 05:56:59,PQM,2025-11-17 05:56:00,1331.76,8.54,129.52,281.36,1416.70,398.69,9.16,397.28,99.65,8.50,278.40,1270.72,342.18,46.40,337.55,98.65,9.31,266.67,1307.87,392.99,73.96,384.68,97.89,7.80,299.02,1119.51,98.73,,1133.86
2025-11-17 05:57:59,PQM,2025-11-17 05:57:00,1339.93,8.70,129.91,281.27,1419.82,398.28,9.23,395.92,99.41,8.75,278.23,1281.45,346.03,48.34,340.19,98.31,9.53,266.65,1318.53,396.05,72.34,387.52,97.85,7.81,298.94,1123.63,98.52,,1140.35
2025-11-17 05:58:59,PQM,2025-11-17 05:58:00,1347.77,8.57,130.59,281.33,1428.69,401.55,10.09,399.86,99.58,8.64,278.27,1299.23,349.02,47.74,343.56,98.44,9.35,266.82,1315.40,397.83,72.75,389.57,97.92,7.72,298.89,1132.99,98.65,,1148.41
2025-11-17 05:59:59,PQM,2025-11-17 05:59:00,1340.60,8.55,128.27,281.09,1422.99,395.43,8.22,393.28,99.46,8.56,277.98,1281.29,341.61,47.76,336.75,98.58,9.33,266.51,1317.50,393.60,72.29,385.46,97.93,7.76,298.78,1115.49,98.66,,1130.64
2025-11-17 06:00:59,PQM,2025-11-17 06:00:00,1375.22,8.40,140.61,280.94,1459.95,404.95,10.23,403.30,99.59,8.44,277.95,1315.03,350.69,53.22,344.81,98.32,9.24,266.35,1350.68,406.45,77.16,397.62,97.83,7.53,298.52,1145.74,98.58,,1162.09
2025-11-17 06:01:59,PQM,2025-11-17 06:01:00,1327.08,8.59,120.47,281.13,1407.87,394.20,3.19,392.07,99.46,8.55,278.19,1254.21,337.28,46.27,331.97,98.42,9.42,266.43,1319.17,393.99,71.01,385.25,97.78,7.80,298.78,1109.28,98.55,,1125.47
2025-11-17 06:02:59,PQM,2025-11-17 06:02:00,1380.11,8.59,131.37,281.15,1463.41,409.96,5.61,408.94,99.75,8.65,278.27,1315.52,352.37,50.56,347.06,98.49,9.46,266.47,1361.42,410.03,75.20,401.90,98.02,7.66,298.72,1157.90,98.75,,1172.36
2025-11-17 06:03:59,PQM,2025-11-17 06:03:00,1423.76,9.98,133.23,280.92,1512.62,420.35,3.36,417.27,99.27,10.02,278.07,1342.70,360.02,52.23,353.26,98.12,11.16,266.21,1415.97,422.05,77.64,412.83,97.82,8.75,298.49,1183.37,98.40,,1202.42
2025-11-17 06:04:59,PQM,2025-11-17 06:04:00,1389.59,9.37,122.09,281.06,1473.64,411.49,2.27,409.28,99.46,9.41,278.21,1320.86,353.05,47.05,348.11,98.60,10.32,266.42,1374.28,409.36,72.77,401.55,98.09,8.38,298.56,1158.94,98.72,,1173.89
2025-11-17 06:05:59,PQM,2025-11-17 06:05:00,1324.07,8.66,117.36,281.01,1407.69,392.41,1.41,391.12,99.67,8.68,278.02,1260.30,338.25,46.77,333.02,98.45,9.51,266.51,1304.23,394.76,69.18,386.85,98.00,7.79,298.50,1110.99,98.71,,1125.42
2025-11-17 06:06:59,PQM,2025-11-17 06:06:00,1390.53,8.26,128.02,281.05,1477.70,412.11,4.01,410.31,99.56,8.26,278.17,1325.61,353.01,48.40,348.27,98.66,9.11,266.52,1368.30,409.87,75.61,400.71,97.77,7.42,298.47,1159.29,98.66,,1174.98
2025-11-17 06:07:59,PQM,2025-11-17 06:07:00,1385.26,8.25,128.75,281.07,1470.41,407.47,4.88,406.05,99.65,8.29,278.13,1323.37,351.76,49.40,346.37,98.47,9.07,266.64,1362.00,406.91,74.47,398.46,97.92,7.39,298.43,1150.88,98.68,,1166.14
2025-11-17 06:08:59,PQM,2025-11-17 06:08:00,1422.18,9.89,133.68,280.79,1505.00,423.99,3.59,421.57,99.43,9.96,277.92,1355.20,365.54,52.62,358.79,98.15,11.09,266.23,1406.34,426.71,77.47,417.43,97.83,8.63,298.22,1197.79,98.47,,1216.24
2025-11-17 06:09:59,PQM,2025-11-17 06:09:00,1415.87,9.04,126.88,280.83,1504.23,412.47,1.10,411.40,99.74,9.08,277.89,1342.18,351.93,49.82,346.95,98.58,10.09,266.22,1401.18,415.02,75.96,406.84,98.03,7.96,298.37,1165.18,98.78,,1179.42
2025-11-17 06:10:59,PQM,2025-11-17 06:10:00,1362.99,8.51,112.78,280.84,1441.02,401.26,-3.08,399.33,99.52,8.49,277.90,1289.03,341.91,45.10,337.06,98.58,9.45,266.30,1358.93,403.68,70.76,395.52,97.98,7.59,298.31,1131.91,98.69,,1146.85
2025-11-17 06:11:59,PQM,2025-11-17 06:11:00,1428.66,8.15,128.81,280.77,1519.00,412.75,2.88,411.98,99.81,8.10,277.68,1360.49,352.88,48.91,348.30,98.70,9.07,266.29,1406.48,414.11,77.02,405.40,97.90,7.28,298.33,1165.68,98.80,,1179.74
2025-11-17 06:12:59,PQM,2025-11-17 06:12:00,1415.16,8.10,132.80,280.80,1489.87,417.92,2.74,416.82,99.74,8.09,277.76,1344.65,359.03,52.01,354.03,98.61,9.06,266.34,1410.95,423.15,78.04,414.69,98.00,7.14,298.30,1185.54,98.78,,1200.10
2025-11-17 06:13:59,PQM,2025-11-17 06:13:00,1456.38,9.00,132.68,280.70,1545.08,425.33,1.50,423.82,99.65,9.04,277.63,1373.69,363.64,51.35,357.90,98.42,10.18,266.23,1450.38,430.20,79.82,421.64,98.01,7.78,298.23,1203.36,98.69,,1219.17
2025-11-17 06:14:59,PQM,2025-11-17 06:14:00,1436.79,8.10,136.43,280.59,1521.91,414.66,5.20,412.78,99.55,8.16,277.49,1360.55,358.26,52.81,352.50,98.39,9.07,266.27,1427.90,419.15,78.42,411.21,98.11,7.08,298.01,1176.50,98.68,,1192.07
2025-11-17 06:15:59,PQM,2025-11-17 06:15:00,1356.38,8.58,117.28,281.05,1438.82,398.88,-0.30,397.61,99.68,8.53,277.92,1284.95,341.26,45.55,336.67,98.65,9.63,266.58,1345.38,402.54,72.04,395.15,98.17,7.58,298.66,1129.43,98.83,,1142.68
2025-11-17 06:16:59,PQM,2025-11-17 06:16:00,1352.38,8.33,124.19,280.82,1433.57,403.46,2.81,401.59,99.54,8.30,277.72,1282.39,346.31,47.52,340.90,98.44,9.28,266.35,1341.18,405.88,73.86,396.47,97.68,7.41,298.39,1138.95,98.55,,1155.66
2025-11-17 06:17:59,PQM,2025-11-17 06:17:00,1349.82,8.44,117.16,280.97,1436.06,401.13,-1.86,399.32,99.55,8.36,278.00,1262.23,339.92,46.19,335.06,98.57,9.40,266.38,1351.17,404.01,72.82,395.93,98.00,7.55,298.54,1130.31,98.71,,1145.06
2025-11-17 06:18:59,PQM,2025-11-17 06:18:00,1376.86,8.50,119.36,280.94,1469.83,409.22,-0.30,408.00,99.70,8.45,277.92,1294.95,348.12,45.57,343.18,98.58,9.47,266.41,1365.79,409.28,74.09,401.52,98.10,7.58,298.50,1152.70,98.80,,1166.63
2025-11-17 06:19:59,PQM,2025-11-17 06:19:00,1433.48,8.99,126.67,280.53,1509.35,417.95,0.18,416.29,99.60,9.00,277.67,1350.57,356.93,49.91,351.87,98.58,10.06,265.91,1440.52,420.08,76.58,412.25,98.14,7.91,298.01,1180.41,98.77,,1194.96
2025-11-17 06:20:59,PQM,2025-11-17 06:20:00,1342.71,8.50,114.33,280.80,1425.76,401.52,-0.76,400.17,99.66,8.52,277.86,1271.83,343.72,44.15,339.32,98.72,9.40,266.41,1330.55,400.80,70.94,392.79,98.00,7.59,298.13,1132.28,98.80,,1146.04
2025-11-17 06:21:59,PQM,2025-11-17 06:21:00,1404.09,8.23,128.55,280.57,1486.66,408.63,1.69,406.80,99.55,8.30,277.59,1330.78,351.04,50.58,345.38,98.39,9.14,266.17,1394.82,412.50,76.29,404.24,98.00,7.26,297.94,1156.42,98.65,,1172.17
2025-11-17 06:22:59,PQM,2025-11-17 06:22:00,1372.07,8.28,121.45,280.71,1452.64,405.68,0.57,404.14,99.62,8.34,277.77,1302.79,348.08,47.73,342.93,98.52,9.18,266.27,1360.78,407.40,73.15,399.10,97.96,7.33,298.09,1146.17,98.70,,1161.16
2025-11-17 06:23:59,PQM,2025-11-17 06:23:00,1376.27,8.34,133.26,280.74,1452.35,408.26,4.13,406.65,99.61,8.46,277.81,1304.96,352.36,52.82,346.24,98.28,9.34,266.29,1371.52,412.61,76.32,404.08,97.94,7.21,298.13,1156.98,98.61,,1173.23
2025-11-17 06:24:59,PQM,2025-11-17 06:24:00,1361.28,8.47,128.02,280.82,1434.12,401.46,6.64,400.01,99.64,8.64,277.81,1304.97,350.57,50.16,345.06,98.43,9.24,266.35,1344.75,403.94,71.23,396.16,98.08,7.52,298.31,1141.22,98.71,,1155.97
2025-11-17 06:25:59,PQM,2025-11-17 06:25:00,1339.28,8.69,119.19,280.85,1416.33,394.50,5.19,392.74,99.55,8.80,277.87,1285.45,343.02,45.55,338.48,98.67,9.35,266.42,1316.05,392.88,68.45,385.48,98.12,7.91,298.25,1116.69,98.78,,1130.40
2025-11-17 06:26:59,PQM,2025-11-17 06:26:00,1342.81,8.43,123.05,280.86,1421.78,398.88,5.55,397.26,99.59,8.56,277.84,1282.55,346.88,46.89,342.05,98.61,9.16,266.46,1324.11,398.04,70.61,390.58,98.13,7.58,298.27,1129.88,98.78,,1143.80
2025-11-17 06:27:59,PQM,2025-11-17 06:27:00,1384.96,8.98,129.65,280.78,1463.31,407.74,7.58,406.02,99.58,9.19,277.75,1329.78,356.10,49.43,350.71,98.50,9.87,266.37,1361.78,407.45,72.65,399.67,98.09,7.89,298.23,1156.40,98.72,,1171.30
2025-11-17 06:28:59,PQM,2025-11-17 06:28:00,1339.19,8.55,118.52,280.98,1414.68,397.64,4.23,396.12,99.62,8.70,277.99,1284.63,346.01,45.57,341.29,98.64,9.25,266.57,1318.26,396.99,68.72,389.36,98.08,7.71,298.39,1126.77,98.78,,1140.64
2025-11-17 06:29:59,PQM,2025-11-17 06:29:00,1331.75,8.60,119.50,280.85,1405.92,395.89,6.08,394.14,99.56,8.79,277.84,1280.45,346.47,45.53,341.89,98.68,9.29,266.50,1308.87,394.10,67.88,386.82,98.16,7.73,298.19,1122.85,98.80,,1136.46
2025-11-17 06:30:59,PQM,2025-11-17 06:30:00,1348.39,8.45,121.03,280.75,1416.48,397.90,5.85,396.03,99.53,8.63,277.74,1301.70,348.38,46.76,343.59,98.63,9.12,266.38,1326.98,397.58,68.42,389.79,98.04,7.60,298.13,1129.41,98.73,,1143.86
2025-11-17 06:31:59,PQM,2025-11-17 06:31:00,1345.37,8.43,126.04,280.77,1417.47,397.93,7.52,396.38,99.61,8.65,277.70,1296.39,349.14,48.56,344.19,98.58,9.15,266.41,1322.26,399.04,69.96,391.36,98.08,7.50,298.19,1131.92,98.76,,1146.11
2025-11-17 06:32:59,PQM,2025-11-17 06:32:00,1365.66,8.39,125.57,280.82,1435.11,399.33,8.28,397.56,99.55,8.59,277.76,1315.99,351.07,47.83,346.40,98.67,9.05,266.52,1345.89,398.65,69.46,391.41,98.18,7.54,298.19,1135.36,98.80,,1149.06
2025-11-17 06:33:59,PQM,2025-11-17 06:33:00,1340.11,8.56,122.21,280.86,1410.20,394.89,6.47,393.42,99.63,8.78,277.76,1293.63,346.51,47.08,341.70,98.61,9.26,266.59,1316.51,395.71,68.65,388.16,98.09,7.64,298.23,1123.27,98.78,,1137.11
2025-11-17 06:34:59,PQM,2025-11-17 06:34:00,1358.10,8.44,129.82,280.81,1421.32,394.31,13.58,392.72,99.60,8.64,277.58,1329.36,355.38,49.59,350.10,98.52,9.15,266.69,1323.62,395.99,66.64,389.11,98.26,7.52,298.17,1131.93,98.79,,1145.67
2025-11-17 06:35:59,PQM,2025-11-17 06:35:00,1388.90,8.31,142.05,280.41,1455.10,402.93,16.51,401.13,99.55,8.46,277.23,1352.86,359.65,52.53,353.98,98.42,9.07,266.21,1358.73,402.77,73.02,395.05,98.08,7.39,297.79,1150.15,98.69,,1165.36
2025-11-17 06:36:59,PQM,2025-11-17 06:36:00,1381.70,8.40,133.93,280.67,1458.83,400.23,15.08,398.47,99.56,8.58,277.46,1347.21,357.14,49.07,352.06,98.58,9.12,266.41,1339.07,398.05,69.77,390.62,98.13,7.50,298.13,1141.14,98.76,,1155.43
2025-11-17 06:37:59,PQM,2025-11-17 06:37:00,1432.49,9.49,144.66,280.35,1484.83,414.19,14.72,412.11,99.50,9.76,277.41,1402.13,369.14,56.31,363.05,98.35,10.48,265.87,1410.52,417.10,73.64,408.85,98.02,8.23,297.78,1184.01,98.62,,1200.43
2025-11-17 06:38:59,PQM,2025-11-17 06:38:00,1360.28,8.48,130.51,280.63,1436.38,396.82,14.02,395.13,99.58,8.65,277.58,1331.18,351.86,47.58,346.86,98.58,9.15,266.35,1313.29,391.45,68.91,383.60,97.99,7.65,297.96,1125.59,98.72,,1140.13
2025-11-17 06:39:59,PQM,2025-11-17 06:39:00,1391.87,8.39,141.00,280.62,1454.69,405.92,15.71,403.53,99.41,8.56,277.61,1361.16,361.58,53.35,355.38,98.28,9.05,266.20,1359.76,405.41,71.94,396.91,97.90,7.57,298.05,1155.82,98.53,,1172.91
2025-11-17 06:40:59,PQM,2025-11-17 06:40:00,1405.78,8.26,144.64,280.49,1471.89,410.59,16.97,408.68,99.54,8.39,277.50,1376.50,364.55,53.90,359.07,98.50,8.93,266.01,1368.95,408.96,73.77,400.56,97.94,7.45,297.95,1168.32,98.66,,1184.11
2025-11-17 06:41:59,PQM,2025-11-17 06:41:00,1400.89,8.36,140.22,280.57,1463.47,407.67,14.91,405.53,99.48,8.50,277.54,1371.15,362.37,52.85,356.62,98.42,9.11,266.19,1368.05,407.22,72.46,398.82,97.94,7.47,297.98,1160.98,98.61,,1177.25
2025-11-17 06:42:59,PQM,2025-11-17 06:42:00,1378.12,8.37,133.60,280.73,1449.15,399.09,15.54,397.41,99.58,8.54,277.69,1355.06,354.90,48.75,349.68,98.53,9.04,266.35,1330.16,394.50,69.30,386.50,97.97,7.52,298.15,1133.60,98.69,,1148.49
2025-11-17 06:43:59,PQM,2025-11-17 06:43:00,1346.23,8.58,130.40,280.86,1426.16,391.52,15.01,389.82,99.56,8.73,277.65,1313.20,350.33,47.82,345.12,98.51,9.32,266.61,1299.32,388.69,67.57,381.48,98.14,7.69,298.32,1116.41,98.74,,1130.54
2025-11-17 06:44:59,PQM,2025-11-17 06:44:00,1361.10,8.45,126.89,280.69,1436.05,395.11,11.98,393.52,99.60,8.62,277.72,1316.65,350.81,47.87,346.03,98.64,9.16,266.31,1330.61,392.13,67.05,384.92,98.16,7.57,298.05,1124.46,98.80,,1138.05
2025-11-17 06:45:59,PQM,2025-11-17 06:45:00,1367.64,8.45,131.22,280.65,1442.58,396.44,11.76,394.51,99.51,8.62,277.68,1334.80,350.30,49.48,344.55,98.36,9.14,266.28,1325.54,394.25,69.98,386.52,98.04,7.58,298.00,1125.57,98.64,,1140.98
2025-11-17 06:46:59,PQM,2025-11-17 06:46:00,1374.97,8.54,132.79,280.71,1446.78,400.28,13.39,398.54,99.57,8.72,277.61,1336.96,355.82,49.40,350.10,98.39,9.28,266.39,1341.17,397.98,69.99,391.12,98.28,7.61,298.14,1139.76,98.74,,1154.08
2025-11-17 06:47:59,PQM,2025-11-17 06:47:00,1339.02,8.45,130.41,280.73,1416.09,394.79,13.47,393.41,99.65,8.63,277.62,1305.87,351.07,49.00,346.06,98.57,9.14,266.34,1295.11,392.76,67.94,385.42,98.13,7.59,298.22,1124.88,98.78,,1138.62
2025-11-17 06:48:59,PQM,2025-11-17 06:48:00,1375.86,8.28,142.72,280.57,1454.81,404.32,16.45,401.91,99.40,8.46,277.44,1332.01,358.95,51.99,353.17,98.39,9.02,266.31,1340.77,401.25,74.28,392.81,97.90,7.35,297.95,1147.89,98.56,,1164.52
2025-11-17 06:49:59,PQM,2025-11-17 06:49:00,1386.75,8.37,145.00,280.50,1452.76,403.61,15.85,401.44,99.46,8.65,277.51,1346.87,360.58,55.06,354.44,98.30,9.16,266.27,1360.61,404.80,74.09,396.80,98.02,7.31,297.73,1152.67,98.59,,1168.99
2025-11-17 06:50:59,PQM,2025-11-17 06:50:00,1360.78,8.38,134.83,280.49,1428.39,399.71,12.72,397.40,99.42,8.64,277.43,1323.62,355.88,50.70,350.38,98.45,9.12,266.37,1330.33,398.64,71.41,390.89,98.06,7.38,297.68,1138.68,98.64,,1154.24
2025-11-17 06:51:59,PQM,2025-11-17 06:51:00,1352.80,8.47,142.02,280.40,1416.21,396.09,19.17,393.92,99.45,8.74,277.23,1327.39,355.17,50.90,350.27,98.62,9.17,266.36,1314.79,391.74,71.95,383.48,97.89,7.49,297.61,1127.67,98.66,,1143.00
2025-11-17 06:52:59,PQM,2025-11-17 06:52:00,1400.48,9.10,136.56,279.83,1473.52,404.78,18.30,402.27,99.38,9.44,276.72,1383.95,366.38,48.74,360.61,98.43,9.85,265.99,1343.99,398.81,69.52,391.20,98.09,8.00,296.79,1154.08,98.63,,1169.97
2025-11-17 06:53:59,PQM,2025-11-17 06:53:00,1339.03,8.48,134.91,280.00,1403.10,393.10,15.12,391.45,99.58,8.74,276.88,1311.54,352.34,49.73,346.97,98.48,9.21,266.00,1302.46,391.29,70.06,383.74,98.07,7.50,297.12,1122.15,98.71,,1136.73
2025-11-17 06:54:59,PQM,2025-11-17 06:54:00,1370.92,8.31,138.17,279.89,1434.83,402.68,14.19,400.36,99.42,8.59,276.93,1335.94,359.97,52.47,354.68,98.53,9.01,265.83,1341.99,401.61,71.52,393.90,98.08,7.32,296.90,1148.94,98.68,,1164.25
2025-11-17 06:55:59,PQM,2025-11-17 06:55:00,1336.56,8.61,128.32,280.08,1407.31,390.26,11.27,388.66,99.59,8.86,277.01,1293.65,348.02,48.58,343.06,98.57,9.33,266.04,1308.73,389.40,68.47,382.45,98.22,7.63,297.20,1114.17,98.79,,1127.68
2025-11-17 06:56:59,PQM,2025-11-17 06:56:00,1377.34,8.41,137.96,279.86,1444.89,395.56,13.82,393.82,99.56,8.64,276.76,1338.00,352.00,51.45,346.83,98.53,9.16,265.81,1349.12,395.97,72.70,388.10,98.01,7.43,297.01,1128.76,98.70,,1143.53
2025-11-17 06:57:59,PQM,2025-11-17 06:57:00,1368.79,9.18,131.30,280.11,1439.46,400.98,11.28,398.64,99.42,9.47,277.12,1329.35,357.46,49.70,351.08,98.22,10.06,266.01,1337.56,400.29,70.33,392.41,98.03,8.01,297.21,1142.13,98.55,,1158.73
2025-11-17 06:58:59,PQM,2025-11-17 06:58:00,1338.80,8.59,128.10,280.12,1411.38,391.21,11.73,389.41,99.54,8.81,277.09,1299.48,346.10,47.40,341.67,98.72,9.26,265.96,1305.54,387.31,68.97,379.84,98.07,7.70,297.32,1110.92,98.78,,1124.62
2025-11-17 06:59:59,PQM,2025-11-17 06:59:00,1410.39,8.39,155.27,279.93,1484.30,405.54,18.14,403.19,99.42,8.70,276.93,1362.27,362.87,59.48,356.06,98.13,9.19,265.80,1384.60,408.38,77.66,400.05,97.96,7.27,297.06,1159.30,98.50,,1176.78
2025-11-17 07:00:59,PQM,2025-11-17 07:00:00,1407.81,9.18,138.42,279.98,1473.65,414.49,10.30,411.20,99.21,9.51,277.07,1363.25,366.90,53.63,360.18,98.17,10.15,265.82,1386.53,415.77,74.50,406.55,97.78,7.88,297.05,1177.93,98.39,,1197.17
