End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2022-03-01 00:00:59,DCF Meter,2022-03-01 00:00:00,172.33333333333334,95,0,504.3333333333333,204,59,13,56,96,0,502,163,47,11,45,95,0,503,150,43,12,40,94,0,508,149,36,141
2022-03-01 00:01:59,DCF Meter,2022-03-01 00:01:00,171.66666666666666,94.66666666666667,0,504.3333333333333,204,59,12,57,96,0,502,161,47,10,45,95,0,503,150,43,13,40,93,0,508,149,35,142
2022-03-01 00:02:59,DCF Meter,2022-03-01 00:02:00,170,94.66666666666667,0,504.6666666666667,202,58,12,56,96,0,503,159,46,11,44,95,0,503,149,43,13,40,93,0,508,147,36,140
2022-03-01 00:03:59,DCF Meter,2022-03-01 00:03:00,170,95,0,504.6666666666667,201,58,12,56,96,0,503,160,47,11,44,95,0,503,149,43,12,40,94,0,508,148,35,140
2022-03-01 00:04:59,DCF Meter,2022-03-01 00:04:00,169.33333333333334,95,0,504.6666666666667,201,58,12,56,96,0,503,159,46,10,44,95,0,503,148,43,12,40,94,0,508,147,34,140
2022-03-01 00:05:59,DCF Meter,2022-03-01 00:05:00,169.66666666666666,95,0,504.6666666666667,201,58,12,56,96,0,503,160,47,10,45,95,0,503,148,42,12,40,94,0,508,147,34,141
2022-03-01 00:06:59,DCF Meter,2022-03-01 00:06:00,170,95,0,504.3333333333333,202,58,13,56,96,0,503,161,47,10,45,96,0,502,147,42,12,40,93,0,508,147,35,141
2022-03-01 00:07:59,DCF Meter,2022-03-01 00:07:00,169.33333333333334,95,0,504,201,58,12,56,96,0,502,160,46,10,45,96,0,502,147,42,12,40,93,0,508,146,34,141
2022-03-01 00:08:59,DCF Meter,2022-03-01 00:08:00,168.66666666666666,95.33333333333333,0,504,200,58,12,56,96,0,502,159,46,10,44,96,0,502,147,42,12,40,94,0,508,146,34,140
2022-03-01 00:09:59,DCF Meter,2022-03-01 00:09:00,168.33333333333334,95,0,504.3333333333333,198,57,12,55,96,0,503,160,46,10,44,95,0,503,147,42,12,40,94,0,507,145,34,139
2022-03-01 00:10:59,DCF Meter,2022-03-01 00:10:00,167.66666666666666,95,0,504.3333333333333,198,57,12,55,96,0,503,158,46,11,44,95,0,503,147,42,12,40,94,0,507,145,35,139
2022-03-01 00:11:59,DCF Meter,2022-03-01 00:11:00,167.66666666666666,95,0,504.3333333333333,198,57,12,55,96,0,503,158,46,10,44,95,0,503,147,42,12,40,94,0,507,145,34,139
2022-03-01 00:12:59,DCF Meter,2022-03-01 00:12:00,167,95,0,504.3333333333333,197,57,12,55,96,0,503,158,46,11,44,95,0,503,146,42,12,39,94,0,507,145,35,138
2022-03-01 00:13:59,DCF Meter,2022-03-01 00:13:00,166.66666666666666,95,0,504,197,57,12,55,96,0,502,157,46,11,44,95,0,503,146,42,12,39,94,0,507,145,35,138
2022-03-01 00:14:59,DCF Meter,2022-03-01 00:14:00,171.66666666666666,94.66666666666667,0,504,198,57,11,55,96,0,502,162,47,13,45,94,0,503,155,45,12,42,94,0,507,149,36,142
2022-03-01 00:15:59,DCF Meter,2022-03-01 00:15:00,171.33333333333334,94.66666666666667,0,504,198,57,11,55,96,0,502,161,47,12,44,94,0,503,155,45,12,42,94,0,507,149,35,141
2022-03-01 00:16:59,DCF Meter,2022-03-01 00:16:00,173,95,0,504,201,58,12,56,96,0,502,163,47,12,45,95,0,503,155,45,12,42,94,0,507,150,36,143
2022-03-01 00:17:59,DCF Meter,2022-03-01 00:17:00,171,94.66666666666667,0,504.3333333333333,198,57,11,55,96,0,503,161,47,12,44,94,0,503,154,44,12,42,94,0,507,148,35,141
2022-03-01 00:18:59,DCF Meter,2022-03-01 00:18:00,171,94.66666666666667,0,504,198,57,11,55,96,0,502,161,47,12,44,94,0,503,154,44,12,42,94,0,507,148,35,141
2022-03-01 00:19:59,DCF Meter,2022-03-01 00:19:00,172,94.66666666666667,0,504,198,57,11,55,96,0,502,163,47,12,45,94,0,503,155,45,12,42,94,0,507,149,35,142
2022-03-01 00:20:59,DCF Meter,2022-03-01 00:20:00,170.33333333333334,94.66666666666667,0,504,197,57,11,55,96,0,502,160,47,13,44,94,0,503,154,44,12,42,94,0,507,148,36,141
2022-03-01 00:21:59,DCF Meter,2022-03-01 00:21:00,167.66666666666666,94.66666666666667,0,504,199,57,12,55,96,0,502,158,46,11,44,95,0,503,146,42,13,39,93,0,507,145,36,138
2022-03-01 00:22:59,DCF Meter,2022-03-01 00:22:00,170,94.66666666666667,0,504,199,57,13,55,95,0,502,165,48,11,46,95,0,503,146,42,11,40,94,0,507,147,35,141
2022-03-01 00:23:59,DCF Meter,2022-03-01 00:23:00,169.66666666666666,94.66666666666667,0,504,199,57,13,55,95,0,502,165,48,11,46,95,0,503,145,42,11,39,94,0,507,147,35,140
2022-03-01 00:24:59,DCF Meter,2022-03-01 00:24:00,169.33333333333334,95,0,503.6666666666667,199,57,13,55,95,0,501,165,48,11,46,96,0,503,144,41,11,39,94,0,507,146,35,140
2022-03-01 00:25:59,DCF Meter,2022-03-01 00:25:00,169.66666666666666,94.66666666666667,0,504,200,58,13,55,95,0,502,164,48,11,46,95,0,503,145,42,11,39,94,0,507,148,35,140
2022-03-01 00:26:59,DCF Meter,2022-03-01 00:26:00,170.33333333333334,95,0,504,201,58,13,55,95,0,502,165,48,10,46,96,0,503,145,42,11,39,94,0,507,148,34,140
2022-03-01 00:27:59,DCF Meter,2022-03-01 00:27:00,169.66666666666666,95.33333333333333,0,504,200,58,13,55,96,0,502,164,48,11,46,96,0,503,145,42,11,40,94,0,507,148,35,141
2022-03-01 00:28:59,DCF Meter,2022-03-01 00:28:00,170,95.33333333333333,0,504,200,58,13,55,96,0,502,164,48,10,46,96,0,503,146,42,11,40,94,0,507,148,34,141
2022-03-01 00:29:59,DCF Meter,2022-03-01 00:29:00,163.66666666666666,94.66666666666667,0,504.3333333333333,197,57,11,55,96,0,502,150,44,9,42,95,0,503,144,42,12,39,93,0,508,143,32,136
2022-03-01 00:30:59,DCF Meter,2022-03-01 00:30:00,163.66666666666666,94.66666666666667,0,504,197,57,11,55,96,0,502,149,43,10,41,95,0,503,145,42,12,39,93,0,507,142,33,135
2022-03-01 00:31:59,DCF Meter,2022-03-01 00:31:00,165,95,0,503.6666666666667,199,57,11,55,96,0,502,151,44,9,42,96,0,502,145,42,12,39,93,0,507,143,32,136
2022-03-01 00:32:59,DCF Meter,2022-03-01 00:32:00,164,95,0,503.6666666666667,197,57,11,55,96,0,502,150,44,9,42,95,0,502,145,42,12,39,94,0,507,143,32,136
2022-03-01 00:33:59,DCF Meter,2022-03-01 00:33:00,163.33333333333334,94.66666666666667,0,503.6666666666667,197,57,11,55,96,0,502,149,43,9,42,95,0,502,144,41,12,39,93,0,507,141,32,136
2022-03-01 00:34:59,DCF Meter,2022-03-01 00:34:00,164,94.66666666666667,0,503.6666666666667,198,57,11,55,96,0,502,148,43,9,41,95,0,502,146,42,12,39,93,0,507,142,32,135
2022-03-01 00:35:59,DCF Meter,2022-03-01 00:35:00,161.33333333333334,94.66666666666667,0,503.6666666666667,190,55,11,53,96,0,502,149,43,10,41,95,0,502,145,42,12,39,93,0,507,140,33,133
2022-03-01 00:36:59,DCF Meter,2022-03-01 00:36:00,162,94.66666666666667,0,503.6666666666667,191,55,11,53,96,0,502,151,44,9,42,95,0,502,144,41,12,39,93,0,507,140,32,134
2022-03-01 00:37:59,DCF Meter,2022-03-01 00:37:00,161,94.66666666666667,0,504,189,54,11,52,96,0,502,150,44,10,42,95,0,503,144,42,12,39,93,0,507,140,33,133
2022-03-01 00:38:59,DCF Meter,2022-03-01 00:38:00,161.33333333333334,95,0,504,189,54,11,52,96,0,502,150,44,10,42,95,0,503,145,42,12,39,94,0,507,140,33,133
2022-03-01 00:39:59,DCF Meter,2022-03-01 00:39:00,159,94.66666666666667,0,504,188,54,11,52,96,0,502,148,43,10,41,95,0,503,141,41,12,38,93,0,507,138,33,131
2022-03-01 00:40:59,DCF Meter,2022-03-01 00:40:00,159.33333333333334,94.66666666666667,0,504.3333333333333,189,55,10,53,96,0,502,150,44,10,42,95,0,503,139,40,12,37,93,0,508,139,32,132
2022-03-01 00:41:59,DCF Meter,2022-03-01 00:41:00,159,94.66666666666667,0,504,189,54,11,52,96,0,502,152,44,9,42,95,0,503,136,39,11,37,93,0,507,137,31,131
2022-03-01 00:42:59,DCF Meter,2022-03-01 00:42:00,157.66666666666666,94.66666666666667,0,504,187,54,11,52,96,0,502,150,44,10,42,95,0,503,136,39,11,37,93,0,507,137,32,131
2022-03-01 00:43:59,DCF Meter,2022-03-01 00:43:00,157,94.66666666666667,0,504.3333333333333,187,54,11,52,96,0,503,149,43,9,42,95,0,503,135,39,11,37,93,0,507,136,31,131
2022-03-01 00:44:59,DCF Meter,2022-03-01 00:44:00,157.66666666666666,95,0,504,187,54,11,52,96,0,502,150,44,9,42,95,0,503,136,39,11,37,94,0,507,137,31,131
2022-03-01 00:45:59,DCF Meter,2022-03-01 00:45:00,157.66666666666666,95,0,504,187,54,10,52,96,0,502,150,44,10,42,95,0,503,136,39,11,37,94,0,507,137,31,131
2022-03-01 00:46:59,DCF Meter,2022-03-01 00:46:00,157.33333333333334,95,0,503.6666666666667,185,53,11,51,96,0,502,151,44,10,42,95,0,502,136,39,11,37,94,0,507,136,32,130
2022-03-01 00:47:59,DCF Meter,2022-03-01 00:47:00,156.66666666666666,95,0,503.6666666666667,184,53,11,51,96,0,502,150,44,10,42,95,0,502,136,39,11,37,94,0,507,136,32,130
2022-03-01 00:48:59,DCF Meter,2022-03-01 00:48:00,156.66666666666666,95,0,504,182,52,10,50,96,0,502,151,44,10,42,95,0,503,137,39,10,37,94,0,507,135,30,129
2022-03-01 00:49:59,DCF Meter,2022-03-01 00:49:00,156.33333333333334,95,0,503.6666666666667,183,53,10,51,96,0,502,150,44,10,42,95,0,502,136,39,11,37,94,0,507,136,31,130
2022-03-01 00:50:59,DCF Meter,2022-03-01 00:50:00,155.66666666666666,95,0,503.6666666666667,180,52,10,50,96,0,502,150,44,10,41,95,0,502,137,39,11,37,94,0,507,135,31,128
