3Kvar,End Time,Meter,Start Time,avgAmp,avgKva,avgKvar,avgKw,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kw,l3Pf,l3THD,l3Volt,peakKva,peakKw
29.03,2025-08-07 00:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 00:00:00,88.16,75.49,81.35,69.11,93.97,37.20,287.34,87.17,24.71,23.18,22.95,95.63,35.81,285.57,92.21,26.57,29.14,24.43,93.76,36.90,290.40,85.12,24.21,21.73,92.52,38.91,286.03,78.90,72.20
23.64,2025-08-07 00:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 00:15:00,74.08,63.53,67.15,58.10,94.06,39.82,287.59,73.30,20.85,18.95,19.38,95.85,37.81,285.98,77.66,22.42,24.57,20.48,93.60,39.79,290.55,71.28,20.25,18.24,92.74,41.85,286.24,74.60,69.10
27.83,2025-08-07 00:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 00:30:00,85.47,73.30,78.91,67.50,94.05,37.24,287.71,84.25,23.93,23.35,22.38,95.33,35.86,285.96,89.01,25.69,27.73,23.57,93.93,37.33,290.51,83.14,23.69,21.55,92.89,38.53,286.66,77.10,71.20
26.90,2025-08-07 00:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 00:45:00,82.80,71.17,76.13,65.13,94.05,37.64,288.28,81.67,23.24,21.99,21.62,95.58,36.04,286.62,86.85,25.17,27.23,23.03,93.80,37.81,291.21,79.88,22.76,20.47,92.77,39.08,287.01,76.00,70.30
25.03,2025-08-07 01:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 01:00:00,77.94,66.95,71.31,61.15,94.06,38.71,288.48,76.90,21.87,20.96,20.35,95.42,36.91,286.89,81.34,23.57,25.32,21.46,93.82,38.99,291.48,75.59,21.51,19.35,92.93,40.22,287.07,70.90,64.30
28.01,2025-08-07 01:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 01:15:00,84.92,72.92,78.39,67.01,94.04,37.42,288.05,83.40,23.70,23.54,22.11,95.12,36.20,286.41,87.86,25.38,26.83,23.30,94.19,37.48,290.70,83.50,23.84,21.60,92.81,38.59,287.04,75.00,69.30
23.86,2025-08-07 01:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 01:30:00,74.01,63.13,67.27,57.70,94.06,40.18,286.89,73.12,20.69,19.70,19.20,95.43,38.58,285.21,76.98,22.11,23.71,20.20,93.95,40.27,289.86,71.92,20.33,18.30,92.81,41.67,285.59,71.30,64.70
26.47,2025-08-07 01:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 01:45:00,81.35,69.61,74.51,64.01,94.08,38.37,287.07,80.48,22.83,21.89,21.30,95.41,36.75,285.43,84.47,24.33,26.15,22.41,94.02,38.43,289.95,79.09,22.45,20.30,92.83,39.94,285.85,77.50,71.20
28.23,2025-08-07 02:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 02:00:00,84.86,72.46,78.41,66.65,94.06,37.35,286.73,83.23,23.51,23.08,21.88,95.32,36.03,284.99,88.19,25.34,27.11,23.34,94.17,37.36,289.42,83.17,23.61,21.43,92.69,38.65,285.77,79.30,73.10
28.51,2025-08-07 02:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 02:15:00,86.72,74.09,80.01,68.14,94.10,37.18,286.83,85.17,24.13,24.39,22.41,95.00,35.85,285.19,89.73,25.77,27.11,23.74,94.32,37.50,289.50,85.24,24.20,21.99,92.97,38.19,285.79,77.30,71.10
27.04,2025-08-07 02:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 02:30:00,82.54,70.61,75.75,65.03,94.12,37.83,287.08,81.08,22.98,22.99,21.37,95.07,36.67,285.65,85.61,24.61,25.72,22.74,94.31,38.19,289.60,80.93,23.01,20.91,92.97,38.64,286.01,73.60,67.70
24.55,2025-08-07 02:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 02:45:00,75.06,64.23,68.08,58.77,94.16,39.58,287.47,73.49,20.84,20.59,19.31,95.10,38.35,285.88,77.73,22.37,22.93,20.63,94.47,39.81,290.27,73.97,21.01,18.84,92.89,40.59,286.25,66.00,60.90
26.47,2025-08-07 03:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 03:00:00,80.44,68.78,73.44,63.04,94.17,38.12,287.21,79.08,22.43,21.93,20.78,95.26,36.85,285.44,83.13,23.90,25.04,21.99,94.39,38.35,290.02,79.10,22.45,20.27,92.87,39.17,286.18,73.30,67.50
27.96,2025-08-07 03:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 03:15:00,85.28,73.01,78.25,67.37,94.12,37.27,287.41,84.27,23.89,23.70,22.29,95.07,35.88,285.68,88.02,25.35,26.59,23.43,94.34,37.61,290.23,83.55,23.77,21.65,92.96,38.32,286.33,77.70,72.40
24.98,2025-08-07 03:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 03:30:00,75.77,64.88,68.71,59.58,94.18,38.85,287.57,74.14,20.99,20.55,19.49,95.22,37.64,285.81,78.55,22.64,23.17,20.85,94.52,38.97,290.38,74.63,21.25,19.24,92.81,39.94,286.53,74.50,68.40
29.37,2025-08-07 03:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 03:45:00,88.19,75.40,81.81,69.11,94.06,36.49,287.21,86.89,24.64,24.47,22.92,95.15,35.29,285.55,91.38,26.31,27.97,24.14,94.25,36.74,290.11,86.29,24.45,22.05,92.78,37.44,285.96,78.10,71.90
22.79,2025-08-07 04:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 04:00:00,70.51,60.25,63.72,54.99,94.10,40.68,287.04,69.26,19.64,18.69,18.09,95.44,39.14,285.60,73.47,21.13,22.25,19.34,94.10,40.91,289.71,68.79,19.48,17.55,92.78,41.98,285.81,64.70,60.20
27.38,2025-08-07 04:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 04:15:00,82.98,70.98,76.57,65.23,94.08,37.07,286.99,81.72,23.13,23.02,21.48,95.14,35.89,285.36,86.00,24.79,26.17,22.92,94.24,37.41,289.84,81.21,23.05,20.83,92.85,37.91,285.76,75.10,68.40
27.73,2025-08-07 04:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 04:30:00,82.90,70.87,76.45,64.86,94.10,37.01,287.14,81.26,23.03,23.29,21.19,94.94,36.03,285.54,86.03,24.75,25.44,22.69,94.53,37.18,289.72,81.41,23.09,20.99,92.81,37.84,286.16,75.30,70.00
26.55,2025-08-07 04:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 04:45:00,80.49,69.01,74.09,63.31,94.05,37.84,287.90,79.20,22.48,21.87,20.98,95.30,36.43,286.27,83.93,24.22,25.67,22.20,94.12,37.81,290.69,78.34,22.31,20.13,92.73,39.27,286.75,74.90,69.30
27.19,2025-08-07 05:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 05:00:00,82.38,70.60,75.78,64.83,94.11,37.30,287.59,80.28,22.76,22.66,21.17,95.21,36.15,285.83,85.97,24.78,25.93,22.75,94.29,37.29,290.17,80.89,23.06,20.91,92.83,38.45,286.75,74.80,69.50
26.87,2025-08-07 05:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 05:15:00,81.64,69.95,75.67,64.03,94.08,37.57,287.34,80.19,22.78,23.41,21.07,94.84,36.48,285.80,83.78,24.13,25.39,22.13,94.35,38.08,289.81,80.97,23.04,20.83,93.05,38.16,286.41,71.20,65.60
27.68,2025-08-07 05:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 05:30:00,83.17,71.11,76.84,65.16,94.05,37.11,287.09,81.67,23.11,22.63,21.46,95.31,36.11,285.53,86.81,24.97,26.53,23.03,94.18,37.09,289.76,81.04,23.02,20.66,92.66,38.14,285.97,73.90,68.60
27.38,2025-08-07 05:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 05:45:00,83.59,71.49,77.05,65.68,94.09,36.66,287.18,82.35,23.37,23.24,21.69,95.13,35.50,285.62,86.51,24.88,26.43,22.94,94.20,37.15,290.04,81.93,23.25,21.05,92.94,37.32,285.89,74.50,68.60
26.31,2025-08-07 06:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 06:00:00,80.47,68.96,73.93,63.21,94.12,37.47,287.51,79.26,22.49,22.65,20.80,94.99,36.07,285.75,82.96,23.95,24.97,22.01,94.35,38.04,290.29,79.20,22.53,20.41,93.02,38.31,286.51,70.70,65.60
26.25,2025-08-07 06:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 06:15:00,80.19,68.88,73.63,63.19,94.11,37.65,288.33,79.08,22.54,22.11,20.99,95.18,36.35,286.81,83.01,23.98,25.27,22.03,94.23,38.09,291.16,78.49,22.36,20.16,92.91,38.51,287.01,74.30,68.60
25.67,2025-08-07 06:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 06:30:00,77.42,66.60,70.91,60.82,94.08,37.98,288.75,75.72,21.59,20.87,20.04,95.34,36.81,287.07,80.63,23.34,24.37,21.31,94.25,37.77,291.51,75.89,21.67,19.47,92.65,39.36,287.67,74.00,67.50
27.33,2025-08-07 06:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 06:45:00,82.27,70.85,76.28,65.06,93.98,37.27,288.86,80.92,23.10,22.79,21.52,95.12,36.00,287.29,85.09,24.67,26.16,22.71,94.13,37.69,291.67,80.79,23.07,20.83,92.69,38.13,287.63,79.60,73.10
27.05,2025-08-07 07:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 07:00:00,81.39,69.96,75.67,64.08,93.96,37.79,288.48,80.25,22.84,22.69,21.25,95.07,36.57,286.77,84.03,24.32,25.93,22.35,94.13,38.09,291.35,79.90,22.80,20.48,92.69,38.72,287.31,78.80,73.10
26.45,2025-08-07 07:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 07:15:00,78.85,67.70,72.83,61.92,93.99,38.15,288.28,77.23,21.97,21.48,20.35,95.21,36.65,286.85,82.18,23.75,24.90,21.76,94.25,38.51,290.94,77.15,21.98,19.81,92.52,39.29,287.06,72.50,66.80
27.77,2025-08-07 07:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 07:30:00,81.94,70.31,76.02,64.41,93.98,37.68,287.98,80.04,22.75,23.03,21.03,94.88,36.57,286.32,85.09,24.57,25.23,22.71,94.47,38.03,290.81,80.68,22.99,20.67,92.59,38.43,286.79,71.90,66.30
26.59,2025-08-07 07:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 07:45:00,79.50,68.16,73.45,62.19,94.01,38.60,287.58,78.01,22.17,22.14,20.37,95.01,37.56,286.02,82.07,23.65,24.71,21.75,94.36,38.82,290.23,78.41,22.33,20.06,92.66,39.41,286.51,70.70,65.40
27.39,2025-08-07 08:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 08:00:00,81.70,69.85,75.90,63.93,94.01,37.20,286.99,80.10,22.65,22.30,20.98,95.31,36.21,285.33,85.25,24.58,26.21,22.59,94.15,36.97,289.87,79.75,22.62,20.36,92.58,38.42,285.77,77.20,70.20
28.42,2025-08-07 08:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 08:15:00,85.28,72.77,79.09,66.76,94.02,36.52,286.19,84.42,23.89,23.51,22.22,95.19,35.67,284.62,88.05,25.31,27.15,23.20,94.17,36.54,288.87,83.36,23.58,21.34,92.69,37.35,285.06,77.50,71.30
26.23,2025-08-07 08:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 08:30:00,77.84,66.29,71.31,60.65,94.08,37.81,285.79,75.79,21.36,20.68,19.82,95.41,36.89,284.02,81.40,23.34,24.41,21.33,94.36,37.41,288.63,76.34,21.59,19.50,92.45,39.14,284.73,74.30,68.40
29.43,2025-08-07 08:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 08:45:00,86.31,73.34,79.91,67.43,94.03,36.62,285.14,84.77,23.85,23.13,22.32,95.40,35.68,283.30,90.01,25.73,27.35,23.74,94.35,36.32,287.89,84.15,23.76,21.37,92.34,37.87,284.23,75.50,69.40
24.66,2025-08-07 09:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 09:00:00,74.59,63.55,67.64,58.26,94.15,38.73,286.18,73.00,20.61,19.40,19.14,95.61,37.41,284.41,78.04,22.36,23.57,20.66,94.26,38.59,288.90,72.71,20.58,18.46,92.56,40.20,285.22,67.40,60.90
29.38,2025-08-07 09:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 09:15:00,86.43,73.51,80.22,67.57,94.06,36.56,285.13,84.10,23.69,23.67,22.12,95.23,35.68,283.43,89.71,25.67,27.17,23.61,94.41,36.16,287.85,85.47,24.16,21.84,92.54,37.83,284.11,77.40,72.10
29.15,2025-08-07 09:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 09:30:00,85.68,72.56,79.21,66.70,94.05,37.19,284.25,83.39,23.37,23.27,21.70,95.27,36.37,282.28,89.40,25.50,26.79,23.50,94.44,36.75,287.03,84.26,23.69,21.50,92.44,38.43,283.44,74.00,68.40
26.49,2025-08-07 09:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 09:45:00,78.92,66.71,71.99,60.79,94.13,38.35,283.59,77.07,21.56,20.73,19.97,95.53,37.17,281.89,82.50,23.47,24.77,21.55,94.40,38.05,286.33,77.19,21.68,19.27,92.47,39.82,282.55,74.20,67.50
30.36,2025-08-07 10:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 10:00:00,89.00,75.17,83.01,69.10,94.03,36.14,283.36,86.93,24.31,24.02,22.62,95.41,35.32,281.57,92.90,26.40,28.63,24.41,94.25,35.72,286.15,87.17,24.46,22.07,92.42,37.37,282.37,76.60,70.30
25.42,2025-08-07 10:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 10:15:00,77.13,65.05,70.29,59.55,94.15,38.21,282.98,75.91,21.19,20.25,19.79,95.61,36.80,281.25,80.52,22.85,24.62,20.84,94.17,38.07,285.70,74.95,21.01,18.92,92.67,39.75,281.99,71.50,65.60
29.55,2025-08-07 10:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 10:30:00,87.76,73.93,81.65,67.88,94.07,36.08,282.74,86.17,24.03,23.74,22.50,95.44,34.81,280.83,91.53,25.97,28.37,23.81,94.17,35.77,285.55,85.57,23.93,21.57,92.60,37.67,281.85,75.90,69.30
28.57,2025-08-07 10:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 10:45:00,86.11,72.37,79.85,66.05,94.06,36.74,282.08,85.02,23.63,23.01,21.86,95.56,35.35,280.26,89.37,25.29,28.27,23.06,93.97,36.31,284.84,83.93,23.45,21.13,92.64,38.54,281.15,75.20,69.30
28.84,2025-08-07 11:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 11:00:00,85.05,71.36,78.81,65.31,94.01,36.89,281.77,83.39,23.18,21.99,21.59,95.79,35.71,279.76,89.26,25.24,27.99,23.09,94.01,36.07,284.71,82.48,22.95,20.64,92.24,38.89,280.83,77.80,71.20
30.60,2025-08-07 11:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 11:15:00,89.41,75.08,83.55,68.59,93.91,35.93,281.88,88.23,24.53,23.24,22.87,95.74,34.82,280.01,93.70,26.46,29.71,24.14,93.91,35.03,284.80,86.30,24.09,21.58,92.08,37.95,280.85,77.80,71.30
27.33,2025-08-07 11:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 11:30:00,81.20,68.45,74.01,62.87,94.09,37.60,282.92,79.63,22.19,20.09,20.77,96.09,36.29,280.94,85.71,24.35,26.59,22.53,94.07,36.70,285.81,78.25,21.91,19.57,92.11,39.82,282.02,77.40,71.90
30.33,2025-08-07 11:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 11:45:00,90.12,75.80,83.80,69.61,94.00,35.54,282.45,89.34,24.86,23.33,23.31,95.82,34.32,280.51,94.29,26.74,30.13,24.53,93.86,34.83,285.54,86.74,24.20,21.78,92.31,37.47,281.31,78.20,72.80
29.35,2025-08-07 12:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 12:00:00,87.75,73.69,81.15,67.53,94.05,36.38,281.75,86.16,23.95,22.55,22.33,95.89,35.18,279.99,91.93,26.03,29.25,23.80,93.87,35.70,284.79,85.15,23.71,21.40,92.40,38.27,280.48,77.70,71.00
30.71,2025-08-07 12:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 12:15:00,90.04,75.50,84.37,69.22,93.92,35.96,281.25,88.55,24.57,22.85,23.13,96.00,34.78,279.28,95.31,26.94,30.81,24.60,93.69,34.85,284.37,86.26,23.99,21.49,92.07,38.25,280.10,77.50,71.00
29.76,2025-08-07 12:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 12:30:00,86.67,72.86,80.49,66.57,93.96,36.39,282.08,84.91,23.64,21.44,22.11,96.16,34.97,280.04,91.43,25.89,29.29,23.68,93.85,35.11,285.22,83.66,23.33,20.79,91.88,39.09,280.99,77.10,70.20
30.97,2025-08-07 12:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 12:45:00,90.54,76.11,84.52,69.70,93.91,36.03,281.81,89.11,24.73,22.61,23.16,96.10,34.64,279.69,95.87,27.17,30.94,24.73,93.71,34.87,285.01,86.64,24.21,21.81,91.93,38.57,280.74,78.80,72.80
29.79,2025-08-07 13:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 13:00:00,87.04,72.99,80.54,66.96,93.98,36.59,281.54,85.16,23.64,21.65,22.09,96.08,35.50,279.35,92.16,26.04,29.11,23.89,93.91,35.36,284.71,83.79,23.30,20.98,91.96,38.91,280.56,73.80,67.70
29.39,2025-08-07 13:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 13:15:00,85.48,71.61,79.55,65.51,93.90,36.80,281.02,83.77,23.20,20.63,21.77,96.35,35.44,278.99,91.29,25.79,29.53,23.49,93.63,35.45,284.23,81.37,22.61,20.25,91.73,39.50,279.86,76.00,70.00
30.43,2025-08-07 13:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 13:30:00,90.34,75.56,83.53,68.96,93.93,36.34,280.90,89.47,24.72,21.89,23.09,96.31,34.88,278.73,95.51,26.96,31.21,24.69,93.54,35.13,284.27,86.04,23.88,21.19,91.95,39.01,279.71,78.90,72.10
29.07,2025-08-07 13:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 13:45:00,85.44,71.49,78.87,65.18,93.93,37.11,280.71,83.71,23.17,20.23,21.62,96.48,35.76,278.56,91.63,25.82,29.57,23.50,93.57,35.51,284.01,80.99,22.50,20.06,91.75,40.07,279.56,76.80,70.20
27.81,2025-08-07 14:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 14:00:00,83.15,69.51,76.25,63.25,93.93,37.35,280.64,81.79,22.59,19.33,21.06,96.60,35.83,278.54,89.24,25.18,29.11,22.84,93.34,35.75,284.01,78.41,21.74,19.35,91.85,40.45,279.38,77.50,70.80
28.49,2025-08-07 14:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 14:15:00,85.87,71.97,79.32,65.79,93.87,37.39,281.15,84.88,23.52,19.89,22.07,96.69,35.71,279.17,91.78,25.97,30.93,23.61,93.04,35.87,284.50,80.95,22.48,20.11,91.88,40.59,279.77,78.90,72.80
28.95,2025-08-07 14:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 14:30:00,86.71,72.71,79.94,66.39,93.87,37.04,281.29,86.05,23.90,20.21,22.53,96.61,35.56,279.28,92.99,26.27,30.77,23.85,93.21,35.45,284.75,81.08,22.54,20.01,91.79,40.12,279.85,78.20,71.00
29.58,2025-08-07 14:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 14:45:00,88.44,74.09,81.97,67.82,93.85,36.57,281.05,87.63,24.24,20.95,22.83,96.52,34.87,278.81,94.56,26.74,31.44,24.35,93.19,35.40,284.57,83.12,23.10,20.64,91.85,39.44,279.76,78.70,73.10
30.35,2025-08-07 15:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 15:00:00,88.86,74.47,82.89,67.92,93.73,37.07,281.01,88.04,24.37,20.68,22.84,96.60,35.53,278.68,94.81,26.81,31.87,24.46,93.15,35.47,284.67,83.72,23.29,20.62,91.45,40.21,279.67,78.10,70.90
27.25,2025-08-07 15:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 15:15:00,81.30,68.15,74.56,62.35,93.89,38.03,281.05,80.09,22.21,18.43,20.87,96.75,36.61,278.83,87.02,24.61,28.88,22.46,93.23,36.37,284.42,76.79,21.34,19.02,91.68,41.11,279.91,75.10,68.10
30.54,2025-08-07 15:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 15:30:00,90.92,76.14,84.63,69.49,93.80,36.34,280.90,90.11,24.94,21.04,23.41,96.71,34.90,278.73,97.81,27.65,33.05,25.13,92.99,34.81,284.40,84.82,23.55,20.96,91.70,39.30,279.57,78.10,71.00
28.11,2025-08-07 15:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 15:45:00,85.46,71.50,79.05,65.11,93.81,37.62,280.58,85.46,23.67,19.49,22.25,96.83,35.92,278.51,91.23,25.77,31.45,23.31,92.77,36.09,284.12,79.69,22.06,19.55,91.83,40.85,279.10,76.40,70.00
30.95,2025-08-07 16:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 16:00:00,91.57,76.70,85.73,70.02,93.80,36.25,280.55,90.49,25.04,21.89,23.60,96.49,35.07,278.47,97.76,27.63,32.89,25.16,93.14,34.73,283.93,86.45,24.03,21.26,91.76,38.95,279.26,77.70,70.90
27.22,2025-08-07 16:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 16:15:00,81.48,68.15,74.83,62.09,93.80,38.29,280.50,80.65,22.33,18.20,20.95,96.85,36.69,278.42,87.68,24.69,29.41,22.34,93.01,36.47,283.87,76.10,21.13,18.80,91.55,41.70,279.21,74.30,67.20
30.50,2025-08-07 16:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 16:30:00,90.82,75.89,84.35,69.15,93.75,37.03,280.36,90.43,24.99,20.73,23.50,96.75,35.44,278.23,97.51,27.49,33.13,24.93,92.93,35.29,283.92,84.51,23.41,20.72,91.58,40.37,278.94,78.60,71.80
30.45,2025-08-07 16:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 16:45:00,90.74,75.96,84.97,69.31,93.71,36.98,280.64,90.59,25.06,21.17,23.67,96.66,35.57,278.55,97.09,27.43,33.34,24.77,92.82,35.35,284.25,84.53,23.47,20.88,91.64,40.01,279.11,77.90,70.70
29.87,2025-08-07 17:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 17:00:00,88.01,74.01,81.56,67.43,93.74,37.43,281.77,87.11,24.25,19.73,22.83,96.83,36.08,279.73,94.87,26.93,31.96,24.33,93.03,35.41,285.36,82.07,22.83,20.27,91.37,40.81,280.21,78.30,70.90
31.12,2025-08-07 17:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 17:15:00,91.33,76.57,85.50,70.09,93.71,36.74,281.48,90.36,25.08,20.80,23.76,96.80,35.27,279.37,98.29,27.79,33.58,25.24,92.93,34.63,285.09,85.34,23.70,21.09,91.40,40.33,279.99,78.40,71.90
27.03,2025-08-07 17:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 17:30:00,81.69,68.53,75.21,62.75,93.79,39.02,281.68,81.02,22.49,18.10,21.38,96.97,37.39,279.55,88.03,24.94,30.08,22.63,92.78,37.19,285.20,76.03,21.11,18.74,91.62,42.49,280.29,76.30,70.00
30.31,2025-08-07 17:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 17:45:00,91.15,76.52,84.32,69.67,93.76,36.80,281.77,91.13,25.27,20.75,23.87,96.77,35.35,279.65,97.30,27.58,33.26,24.86,92.85,34.90,285.41,85.03,23.67,20.95,91.67,40.14,280.24,79.60,72.80
30.64,2025-08-07 18:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 18:00:00,91.58,77.01,85.79,70.51,93.69,37.00,282.08,91.27,25.39,20.94,24.01,96.83,35.27,279.97,98.01,27.87,34.21,25.27,92.66,35.37,285.86,85.46,23.75,21.22,91.57,40.35,280.41,78.50,71.90
28.51,2025-08-07 18:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 18:15:00,88.27,74.33,81.39,67.85,93.74,37.87,282.78,88.37,24.63,19.83,23.31,96.90,35.90,280.80,94.70,26.91,33.05,24.23,92.44,36.34,286.57,81.73,22.79,20.32,91.88,41.37,280.96,78.30,72.00
30.29,2025-08-07 18:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 18:30:00,91.73,77.56,85.24,70.77,93.73,37.38,283.76,91.66,25.63,21.13,24.23,96.74,35.41,281.69,98.20,28.05,33.82,25.33,92.71,35.78,287.51,85.32,23.88,21.22,91.75,40.95,282.09,79.20,72.80
27.94,2025-08-07 18:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 18:45:00,83.79,70.91,77.44,64.55,93.78,38.45,284.20,83.38,23.33,19.03,21.91,96.78,36.85,282.17,89.73,25.63,30.47,23.23,92.92,36.88,287.78,78.25,21.95,19.40,91.63,41.61,282.65,78.40,71.60
28.87,2025-08-07 19:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 19:00:00,88.42,75.05,81.81,68.35,93.80,37.50,284.30,88.37,24.83,20.44,23.29,96.73,35.82,282.22,94.75,27.11,32.50,24.47,92.71,35.94,287.91,82.15,23.11,20.59,91.95,40.74,282.77,78.70,72.80
29.06,2025-08-07 19:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 19:15:00,87.70,74.52,81.58,67.81,93.76,38.03,285.15,87.12,24.49,20.03,23.09,96.83,36.35,283.11,94.64,27.18,32.49,24.50,92.71,36.41,288.93,81.34,22.86,20.23,91.75,41.33,283.40,79.10,72.60
28.77,2025-08-07 19:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 19:30:00,87.19,74.30,80.75,67.95,93.74,38.21,285.82,87.34,24.61,19.64,23.26,96.89,36.39,283.77,93.84,27.01,32.33,24.41,92.67,36.47,289.61,80.38,22.69,20.28,91.68,41.76,284.09,79.00,71.90
30.15,2025-08-07 19:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 19:45:00,90.42,76.87,84.21,70.26,93.78,37.28,284.99,90.21,25.37,21.07,23.87,96.65,35.58,282.98,96.35,27.62,32.99,25.12,92.91,35.69,288.59,84.70,23.87,21.27,91.79,40.57,283.41,78.50,71.90
24.87,2025-08-07 20:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 20:00:00,79.21,67.19,72.21,61.17,93.84,39.62,284.65,79.63,22.37,17.87,20.85,96.88,37.46,282.68,84.94,24.29,29.47,21.86,92.39,38.27,288.34,73.07,20.53,18.46,92.25,43.14,282.94,70.90,64.60
29.63,2025-08-07 20:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 20:15:00,90.90,77.32,83.86,71.13,93.86,37.37,285.17,91.41,25.70,21.66,24.33,96.48,35.68,283.20,95.75,27.52,32.57,25.13,92.96,36.47,288.77,85.55,24.10,21.67,92.13,39.96,283.55,78.70,72.80
27.23,2025-08-07 20:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-07 20:30:00,85.65,72.67,78.46,66.07,93.82,38.44,284.82,86.13,24.18,19.80,22.79,96.71,36.29,282.75,92.00,26.36,31.43,23.63,92.56,37.23,288.53,78.81,22.13,19.65,92.21,41.79,283.18,79.00,72.90
