3Kvar,End Time,Meter,Start Time,avgAmp,avgKva,avgKvar,avgKw,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kw,l3Pf,l3THD,l3Volt,peakKva,peakKw
8.79,11/7/2025 22:44,Meter BSGN1-APF - CHILLER 1,11/7/2025 22:30,130.29,113.39,21.14,110.61,99.79,5.27,291.38,129.61,37.38,5.45,36.41,99.85,4.77,289.81,133.25,38.97,6.9,38.07,99.81,5.67,293.65,127.99,37.03,36.14,99.71,5.38,290.7,118,115.8
8.81,11/7/2025 22:59,Meter BSGN1-APF - CHILLER 1,11/7/2025 22:45,130.38,113.55,21.01,110.83,99.78,5.19,291.74,129.82,37.48,4.97,36.53,99.87,4.56,290.16,133.66,39.14,7.23,38.33,99.79,5.68,294.29,127.65,36.93,35.97,99.69,5.34,290.77,118.1,115.8
11.63,11/7/2025 23:14,Meter BSGN1-APF - CHILLER 1,11/7/2025 23:00,137.81,120.14,28.95,117.47,99.69,5.99,291.91,137.25,39.66,7.84,38.8,99.77,5.37,290.18,140.9,41.28,9.47,40.4,99.72,6.39,294.39,135.29,39.2,38.27,99.57,6.21,291.17,126,123.8
9.25,11/7/2025 23:29,Meter BSGN1-APF - CHILLER 1,11/7/2025 23:15,131.72,114.65,22.55,111.87,99.78,5.35,291.7,130.78,37.79,5.63,36.87,99.86,4.81,290.35,135.02,39.5,7.66,38.53,99.8,5.79,294.05,129.35,37.37,36.47,99.69,5.46,290.71,115.9,112.8
13.95,11/7/2025 23:44,Meter BSGN1-APF - CHILLER 1,11/7/2025 23:30,144.29,125.37,35.2,122.59,99.61,6.7,291.1,143.09,41.22,9.81,40.27,99.7,6.17,289.42,147.82,43.15,11.44,42.19,99.65,6.96,293.55,141.95,41,40.13,99.47,6.97,290.32,130.7,127.8
8.54,11/7/2025 23:59,Meter BSGN1-APF - CHILLER 1,11/7/2025 23:45,128.67,111.91,19.79,109.37,99.81,5.1,291.45,127.84,36.83,4.84,36.03,99.87,4.65,289.79,132.01,38.58,6.41,37.67,99.85,5.51,293.83,126.16,36.49,35.67,99.72,5.13,290.73,125.3,123.8
7.25,11/8/2025 0:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 0:00,126.16,109.93,17.53,107.07,99.84,4.79,291.87,125.48,36.25,4.35,35.19,99.89,4.36,290.41,129.06,37.78,5.93,36.93,99.84,5.29,294.2,123.93,35.89,34.95,99.79,4.73,291.01,116.2,112.8
13.08,11/8/2025 0:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 0:15,141.76,123.6,33.15,120.93,99.63,6.65,291.96,140.53,40.64,9.22,39.67,99.73,6.23,290.46,145.3,42.55,10.85,41.67,99.65,6.8,294.24,139.47,40.41,39.6,99.49,6.93,291.18,126.8,123.8
8.58,11/8/2025 0:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 0:30,129.86,113.19,21.12,110.27,99.78,5.17,292.1,129.18,37.39,5.74,36.27,99.85,4.87,290.82,132.57,38.79,6.8,37.87,99.79,5.52,294.17,127.81,37.01,36.13,99.71,5.13,291.31,117.7,114.8
10.1,11/8/2025 0:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 0:45,134,116.95,25.57,114.4,99.73,5.77,292.35,133.27,38.58,7.13,37.73,99.79,5.32,291.02,136.68,40.04,8.33,39.27,99.76,6.2,294.45,132.05,38.33,37.4,99.64,5.79,291.58,124.7,121.8
7.87,11/8/2025 1:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 1:00,127.31,111.05,19.05,108.51,99.81,5.08,292.28,126.11,36.46,5.21,35.59,99.85,4.84,290.76,130.25,38.18,5.97,37.41,99.84,5.47,294.57,125.58,36.41,35.52,99.73,4.93,291.52,121.3,118.8
5.86,11/8/2025 1:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 1:15,121.34,105.93,13.54,103.46,99.87,4.55,292.47,119.97,34.71,3.82,33.91,99.9,4.64,290.92,123.56,36.24,3.86,35.28,99.9,4.94,294.61,120.49,34.97,34.27,99.81,4.09,291.88,107.2,105
8.86,11/8/2025 1:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 1:30,128.91,112.41,21.27,109.61,99.78,5.31,291.96,126.99,36.67,6.08,35.7,99.83,5.13,290.47,131.88,38.63,6.33,37.75,99.83,5.52,294.07,127.85,37.11,36.17,99.69,5.28,291.34,118.7,115.8
10.82,11/8/2025 1:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 1:45,133.59,116.55,26.2,113.73,99.73,5.91,292.02,131.74,38.09,7.45,37,99.79,5.55,290.55,136.57,40.01,7.93,39.13,99.79,6.01,294.01,132.47,38.45,37.6,99.61,6.17,291.49,118,114.8
6.23,11/8/2025 2:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 2:00,121.73,106.04,15.21,103.67,99.86,4.82,292.07,120.57,34.84,4.35,34.07,99.88,4.87,290.71,123.92,36.23,4.64,35.32,99.87,5.21,294.22,120.69,34.97,34.27,99.82,4.39,291.29,114.8,111.8
8.93,11/8/2025 2:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 2:15,129.25,112.47,21.58,109.39,99.77,5.34,291.37,127.49,36.74,6.28,35.69,99.81,5.15,289.89,132.01,38.56,6.37,37.53,99.81,5.45,293.3,128.25,37.16,36.17,99.69,5.43,290.93,114.7,110.8
5.91,11/8/2025 2:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 2:30,121.16,105.27,14.04,102.85,99.86,4.61,291.3,120.02,34.57,4.04,33.7,99.89,4.61,289.89,123.4,36,4.09,35.19,99.89,5.03,293.35,120.05,34.69,33.95,99.82,4.19,290.66,109.7,106.9
8.77,11/8/2025 2:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 2:45,129.69,112.84,21.76,109.93,99.79,5.29,291.43,128.29,37.03,6.33,36.03,99.83,5.17,290.03,131.91,38.53,6.65,37.61,99.83,5.58,293.61,128.87,37.28,36.29,99.71,5.11,290.65,116.7,113.8
8.51,11/8/2025 3:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 3:00,127.86,111.36,20.53,108.67,99.8,5.36,291.71,126.25,36.45,5.85,35.51,99.84,5.26,290.18,130.32,38.11,6.16,37.17,99.84,5.69,293.89,127.01,36.8,35.99,99.72,5.14,291.05,116,112.8
7.57,11/8/2025 3:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 3:15,124.46,108.41,17.43,105.82,99.84,4.93,291.76,122.34,35.33,4.99,34.43,99.87,4.85,290.26,127.33,37.21,4.87,36.33,99.89,5.22,293.75,123.71,35.87,35.06,99.76,4.71,291.25,110.2,106.9
7.69,11/8/2025 3:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 3:30,125.22,109.03,17.92,106.79,99.83,4.92,291.88,123.25,35.61,5.09,34.87,99.86,4.87,290.45,127.45,37.25,5.15,36.53,99.88,5.09,294.05,124.95,36.16,35.38,99.75,4.81,291.15,112.7,110.8
6.59,11/8/2025 3:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 3:45,122.57,106.71,15.78,104.25,99.85,4.77,291.83,121.18,35.03,4.49,34.21,99.87,4.7,290.62,124.98,36.48,4.7,35.63,99.88,5.17,293.72,121.54,35.2,34.4,99.79,4.43,291.15,111.8,109.8
6.01,11/8/2025 4:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 4:00,121.31,105.55,13.96,103.23,99.87,4.59,291.68,119.27,34.44,4.09,33.63,99.9,4.6,290.26,124.05,36.19,3.86,35.36,99.9,4.96,293.61,120.61,34.92,34.23,99.82,4.22,291.18,107.8,105
8.67,11/8/2025 4:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 4:15,127.93,111.37,20.72,108.61,99.79,5.16,291.72,125.87,36.3,5.99,35.44,99.84,5.03,290.28,130.63,38.21,6.06,37.27,99.84,5.33,293.79,127.29,36.86,35.89,99.7,5.11,291.08,116.8,113.8
5.52,11/8/2025 4:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 4:30,119.7,104.16,13.3,101.53,99.88,4.64,291.49,117.84,34.04,3.96,33.17,99.9,4.71,290.1,122.2,35.65,3.82,34.86,99.9,5.08,293.41,119.06,34.47,33.5,99.83,4.13,290.96,108.7,106
7.77,11/8/2025 4:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 4:45,128.05,111.35,19.59,108.53,99.81,4.99,291.39,126.69,36.55,5.89,35.57,99.84,4.83,290.15,130.54,38.07,5.93,37.13,99.84,5.3,293.19,126.93,36.73,35.83,99.76,4.84,290.83,117.9,114.8
7.15,11/8/2025 5:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 5:00,125.94,109.57,17.51,106.93,99.83,4.8,291.44,125.09,36.09,5.09,35.26,99.86,4.83,290.1,127.99,37.39,5.26,36.48,99.86,5.15,293.47,124.76,36.09,35.19,99.78,4.41,290.73,116.7,113.8
4.29,11/8/2025 5:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 5:15,115.07,100.01,11.06,97.56,99.9,4.41,291.32,113.64,32.77,3.55,31.97,99.9,4.63,289.67,117.23,34.21,3.23,33.29,99.9,5.04,293.55,114.34,33.03,32.3,99.89,3.55,290.74,104.6,103
8.15,11/8/2025 5:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 5:30,128.07,111.34,19.87,108.65,99.79,5.03,291.2,126.77,36.56,5.59,35.75,99.84,4.84,289.82,131.27,38.32,6.13,37.47,99.82,5.33,293.15,126.17,36.46,35.43,99.72,4.91,290.63,115.1,111.8
5.85,11/8/2025 5:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 5:45,121.37,105.49,13.88,103.14,99.87,4.58,291.09,119.79,34.55,4.01,33.69,99.9,4.57,289.65,124.15,36.21,4.02,35.36,99.89,4.97,293.21,120.17,34.73,34.09,99.82,4.21,290.4,113.5,110.8
6.43,11/8/2025 6:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 6:00,123.02,106.79,14.85,104.31,99.87,4.55,290.79,121.66,35.03,4.23,34.08,99.9,4.57,289.13,125.47,36.57,4.2,35.82,99.9,4.85,292.88,121.92,35.2,34.41,99.81,4.22,290.35,111.4,108.8
8.81,11/8/2025 6:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 6:15,128.65,111.65,20.23,108.87,99.81,5.06,290.89,126.43,36.37,5.43,35.51,99.87,4.81,289.46,132.06,38.5,5.99,37.53,99.85,5.31,293.13,127.46,36.77,35.83,99.7,5.05,290.07,116.4,113.8
4.93,11/8/2025 6:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 6:30,119.1,103.25,13.17,100.77,99.88,4.44,290.58,117.81,33.89,4.06,33.01,99.89,4.55,289.25,121.45,35.35,4.17,34.55,99.89,4.91,292.59,118.04,34.01,33.21,99.87,3.86,289.91,114.3,110.8
4.85,11/8/2025 6:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 6:45,119.74,103.79,12.4,101.05,99.89,4.36,290.64,118.87,34.19,3.77,33.29,99.9,4.49,289.26,121.88,35.5,3.78,34.66,99.9,4.81,292.73,118.45,34.11,33.1,99.86,3.79,289.92,108.9,106
6.92,11/8/2025 7:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 7:00,126.57,109.67,16.52,107.02,99.85,4.64,290.32,125.69,36.11,4.29,35.17,99.9,4.45,288.89,129.47,37.71,5.31,36.87,99.87,5.13,292.71,124.55,35.85,34.98,99.79,4.33,289.38,112.8,109.8
4.8,11/8/2025 7:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 7:15,119.63,103.45,12.04,101.13,99.89,4.4,289.89,118.71,34.02,3.53,33.17,99.9,4.45,288.41,122.67,35.64,3.71,34.93,99.9,4.93,292.18,117.51,33.79,33.03,99.87,3.81,289.07,107.2,105
6.72,11/8/2025 7:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 7:30,125.09,108.35,16.19,105.83,99.84,4.65,290.03,123.04,35.33,4.7,34.47,99.87,4.64,288.56,128.54,37.37,4.77,36.5,99.87,4.91,292.13,123.7,35.65,34.87,99.79,4.39,289.4,119.1,116.8
8.65,11/8/2025 7:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 7:45,128.91,111.54,19.55,109.03,99.81,4.95,289.77,126.92,36.37,5.46,35.45,99.85,4.75,288.13,132.19,38.42,5.44,37.54,99.86,5.04,291.87,127.62,36.75,36.03,99.71,5.05,289.32,121.4,118.8
5.71,11/8/2025 8:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 8:00,121.66,104.99,12.8,102.64,99.88,4.3,289.17,119.98,34.3,3.6,33.5,99.9,4.33,287.53,124.54,36.08,3.49,35.31,99.9,4.67,291.25,120.45,34.61,33.83,99.85,3.89,288.73,108.6,106.9
6.4,11/8/2025 8:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 8:15,124.52,107.33,14.21,104.76,99.87,4.45,288.59,122.82,35.08,3.89,34.26,99.9,4.39,286.99,127.67,36.92,3.93,35.9,99.9,4.66,290.59,123.08,35.33,34.6,99.81,4.3,288.19,110.7,107.9
7.13,11/8/2025 8:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 8:30,125.1,107.53,15.06,105.03,99.86,4.52,287.98,122.59,34.89,3.87,34.02,99.9,4.36,286.29,128.79,37.17,4.06,36.28,99.9,4.61,290.11,123.93,35.48,34.73,99.79,4.61,287.54,112.2,110.8
5.89,11/8/2025 8:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 8:45,123.66,106.31,13.49,103.96,99.88,4.43,288.19,122.03,34.81,3.75,34.03,99.9,4.48,286.83,126.43,36.43,3.85,35.69,99.9,4.62,289.99,122.51,35.07,34.23,99.83,4.19,287.75,109,106
9.81,11/8/2025 9:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 9:00,133.33,114.59,22.29,112.2,99.78,5.28,288.08,131.33,37.35,6.15,36.69,99.84,4.87,286.25,136.69,39.45,6.33,38.55,99.83,5.46,290.07,131.98,37.79,36.96,99.66,5.53,287.93,123.6,120.8
9.36,11/8/2025 9:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 9:15,132.59,113.89,21.81,111.41,99.78,5.26,287.96,130.64,37.2,6.02,36.37,99.83,4.97,286.33,135.73,39.13,6.43,38.28,99.83,5.38,289.93,131.41,37.56,36.77,99.68,5.43,287.63,122.2,119.8
5.33,11/8/2025 9:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 9:30,121.63,104.54,12.9,102.15,99.88,4.44,287.97,119.69,34.09,3.77,33.35,99.9,4.43,286.42,125.07,36.11,3.81,35.13,99.9,4.85,289.89,120.14,34.34,33.67,99.84,4.05,287.6,111.6,109.8
9.41,11/8/2025 9:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 9:45,133,114.29,20.81,111.59,99.8,5.03,287.8,130.95,37.29,5.33,36.39,99.88,4.62,286.11,136.59,39.41,6.08,38.46,99.85,4.96,289.92,131.46,37.6,36.74,99.69,5.5,287.38,116.1,113.8
7.57,11/8/2025 10:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 10:00,127.23,109.14,15.97,106.59,99.85,4.55,287.45,125.01,35.5,4.1,34.67,99.9,4.29,285.64,131.22,37.81,4.29,36.93,99.89,4.67,289.46,125.47,35.83,34.99,99.77,4.69,287.26,114.8,111.8
9.41,11/8/2025 10:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 10:15,133.89,114.74,21.26,112.02,99.8,5.05,287.06,132.29,37.56,5.69,36.61,99.86,4.73,285.43,136.58,39.32,6.15,38.31,99.84,5.09,289.22,132.81,37.86,37.1,99.69,5.33,286.54,116.4,113.8
11.31,11/8/2025 10:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 10:30,140.04,119.82,26.78,117.13,99.72,5.49,286.68,137.93,39.15,7.61,38.27,99.79,5.15,285.1,143.35,41.14,7.86,40.2,99.79,5.39,288.56,138.84,39.53,38.67,99.6,5.94,286.37,124.5,121.8
6.56,11/8/2025 10:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 10:45,127.12,108.69,15.16,106.28,99.86,4.41,286.35,125.94,35.68,4.26,34.87,99.89,4.34,284.71,129.63,37.2,4.34,36.33,99.89,4.7,288.24,125.79,35.81,35.08,99.81,4.21,286.09,114,111.8
6.1,11/8/2025 11:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 11:00,125.92,107.56,13.95,105.03,99.87,4.43,286.02,124.56,35.23,3.9,34.35,99.89,4.35,284.37,129.05,37.02,3.95,36.27,99.89,4.78,287.97,124.15,35.31,34.41,99.83,4.17,285.7,116.9,113.8
13.14,11/8/2025 11:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 11:15,145.55,124.17,31.96,121.6,99.67,6.04,285.69,143.95,40.72,9.35,39.87,99.73,5.77,283.97,148.34,42.45,9.47,41.67,99.74,5.92,287.7,144.35,40.99,40.07,99.53,6.43,285.41,128.3,124.8
8.07,11/8/2025 11:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 11:30,131.12,112.04,18.29,109.43,99.82,4.66,286.06,129.87,36.78,4.86,35.98,99.87,4.48,284.31,133.99,38.41,5.36,37.47,99.86,4.83,288.23,129.48,36.85,35.99,99.75,4.69,285.64,120.1,117.8
6.52,11/8/2025 11:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 11:45,126.47,108.44,14.47,105.95,99.87,4.41,287.16,125.19,35.53,3.65,34.81,99.9,4.37,285.56,129.44,37.34,4.31,36.4,99.9,4.67,289.41,124.78,35.57,34.75,99.8,4.19,286.5,112.2,109.8
11.39,11/8/2025 12:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 12:00,140.34,120.47,27.4,117.87,99.73,5.69,287.57,138.95,39.53,7.91,38.53,99.8,5.44,285.75,142.76,41.17,8.1,40.4,99.79,5.7,289.95,139.31,39.77,38.93,99.61,5.94,286.99,122.7,119.8
8.25,11/8/2025 12:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 12:15,131.32,112.76,18.66,110.15,99.83,4.75,287.56,129.43,36.82,5.19,36.08,99.89,4.47,285.87,133.99,38.61,5.23,37.6,99.86,4.93,289.55,130.53,37.33,36.47,99.75,4.84,287.27,115.8,113.8
10.44,11/8/2025 12:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 12:30,137.8,118.13,24.71,115.27,99.75,5.46,287.23,135.81,38.61,6.95,37.6,99.8,5.11,285.55,140.95,40.55,7.31,39.67,99.81,5.6,289.25,136.64,38.97,38,99.63,5.67,286.89,120,116.8
10.23,11/8/2025 12:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 12:45,136.69,117.17,23.71,114.47,99.77,5.37,287.16,134.95,38.34,6.51,37.4,99.83,5.06,285.41,139.67,40.18,6.98,39.27,99.8,5.35,289.29,135.45,38.65,37.8,99.67,5.71,286.78,118.4,115.8
7.62,11/8/2025 13:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 13:00,128.21,110.06,16.92,107.66,99.84,4.6,287.49,126.81,36.02,4.31,35.2,99.88,4.35,285.71,131.1,37.81,4.99,37.07,99.88,4.77,289.6,126.71,36.23,35.39,99.77,4.67,287.15,117.9,115.8
9.13,11/8/2025 13:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 13:15,133.32,114.61,21.06,112.09,99.8,5.04,288.08,131.91,37.51,5.57,36.81,99.85,4.65,286.26,136.47,39.43,6.35,38.53,99.85,5.37,290.4,131.6,37.67,36.75,99.7,5.11,287.58,123.2,120.8
12.66,11/8/2025 13:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 13:30,143.45,123.29,30.9,120.51,99.68,6.15,287.6,142.17,40.49,8.64,39.6,99.75,5.61,285.8,146.04,42.16,9.6,41.17,99.73,6.36,289.96,142.12,40.64,39.74,99.56,6.49,287.04,126,122.8
7.15,11/8/2025 13:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 13:45,128.9,110.59,16.48,107.93,99.85,4.61,287.52,127.59,36.27,4.31,35.38,99.89,4.38,286,131.27,37.82,5.03,36.87,99.89,4.96,289.59,127.85,36.49,35.69,99.78,4.5,286.97,118.3,114.8
7.75,11/8/2025 14:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 14:00,130.57,112.39,17.21,109.91,99.84,4.56,288.24,129.11,36.82,4.54,36.09,99.88,4.39,286.51,133.39,38.54,4.93,37.53,99.88,4.8,290.4,129.23,37.03,36.29,99.76,4.5,287.81,121.8,119.8
10.82,11/8/2025 14:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 14:15,141.34,121.62,27.07,119.09,99.74,5.62,288.09,139.95,39.93,7.96,39.17,99.79,5.29,286.54,143.72,41.5,8.29,40.67,99.8,5.72,289.96,140.34,40.19,39.24,99.64,5.86,287.77,123.3,120.8
8.24,11/8/2025 14:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 14:30,132.74,114.16,18.66,111.53,99.84,4.72,288.14,131.31,37.42,4.84,36.47,99.87,4.39,286.43,135.34,39.1,5.58,38.2,99.87,4.97,290.23,131.57,37.64,36.87,99.76,4.79,287.76,121.2,118.8
8.97,11/8/2025 14:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 14:45,134.78,115.91,20.7,112.93,99.81,4.9,288.03,133.67,38.09,5.31,37,99.87,4.4,286.36,137.95,39.89,6.42,38.93,99.83,5.27,290.25,132.72,37.94,37,99.73,5.03,287.47,119,116.8
9.38,11/8/2025 15:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 15:00,135.24,116.21,21.31,113.73,99.8,5.08,287.96,133.79,38.11,5.42,37.33,99.87,4.72,286.29,138.27,39.89,6.51,39,99.83,5.19,290.1,133.67,38.21,37.4,99.69,5.33,287.49,118.9,116.8
7.93,11/8/2025 15:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 15:15,131.2,112.78,17.76,109.94,99.84,4.63,287.99,130.16,37.09,4.28,36.1,99.89,4.16,286.28,134.13,38.71,5.55,37.81,99.87,4.94,290.1,129.31,36.98,36.03,99.76,4.8,287.58,118.1,114.8
12.12,11/8/2025 15:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 15:30,142.23,122.29,28.78,119.72,99.7,5.73,288.01,140.9,40.11,7.53,39.37,99.79,5.06,286.24,145.72,42.09,9.14,40.98,99.75,5.9,290.3,140.05,40.09,39.37,99.55,6.23,287.48,125.6,122.8
9.15,11/8/2025 15:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 15:45,133.43,114.75,20.91,112.23,99.79,5.1,288.13,131.69,37.49,5.35,36.71,99.85,4.64,286.06,137.13,39.62,6.41,38.75,99.83,5.38,290.52,131.48,37.64,36.77,99.69,5.27,287.81,121.8,119.8
6.89,11/8/2025 16:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 16:00,128.09,110.28,15.45,107.76,99.86,4.37,288.39,126.93,36.22,3.72,35.37,99.9,4.06,286.56,131.68,38.09,4.85,37.21,99.87,4.76,290.8,125.65,35.97,35.18,99.8,4.29,287.81,114.1,111.8
11.89,11/8/2025 16:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 16:15,141.29,121.73,27.42,119.2,99.72,5.63,288.52,139.53,39.81,6.96,39,99.82,4.94,286.64,145.03,41.99,8.57,41.07,99.77,5.73,290.82,139.32,39.93,39.13,99.58,6.23,288.09,125.6,122.8
10.29,11/8/2025 16:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 16:30,135.2,116.57,22.34,113.97,99.78,5.3,288.67,132.7,37.94,5.49,37.11,99.86,4.63,286.9,139.46,40.34,6.55,39.46,99.83,5.34,290.82,133.42,38.29,37.4,99.65,5.91,288.29,122.7,120.8
8.04,11/8/2025 16:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 16:45,129.97,112.25,17.36,109.59,99.84,4.74,289.37,128.55,36.77,3.99,35.95,99.9,4.19,287.61,133.93,38.85,5.33,37.93,99.86,5.06,291.67,127.45,36.62,35.71,99.75,4.97,288.83,115.8,112.8
9.01,11/8/2025 17:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 17:00,133.3,115.04,20.54,112.44,99.81,4.88,288.99,132.22,37.81,5.09,36.81,99.89,4.36,287.3,136.43,39.59,6.44,38.74,99.82,5.14,291.34,131.25,37.65,36.89,99.72,5.14,288.32,116.4,114.8
8.85,11/8/2025 17:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 17:15,133.22,114.81,20.46,112.33,99.8,4.98,288.72,132.16,37.75,5,36.8,99.89,4.33,287.15,136.56,39.54,6.61,38.73,99.81,5.31,291.01,130.95,37.52,36.8,99.71,5.29,288,116.7,114.8
11.21,11/8/2025 17:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 17:30,137.91,118.99,25.75,116.47,99.74,5.64,288.83,136.21,38.91,6.56,38.07,99.82,4.97,286.97,141.67,41.06,7.99,40.2,99.79,5.76,291.19,135.86,39.03,38.2,99.6,6.19,288.33,122.1,119.8
8.76,11/8/2025 17:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 17:45,131.44,113.37,20.13,110.59,99.8,5.02,288.86,130.53,37.27,4.88,36.42,99.87,4.61,287.09,134.78,39.1,6.49,38.07,99.83,5.28,291.36,129.01,37,36.11,99.71,5.17,288.12,121.9,118.8
6.71,11/8/2025 18:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 18:00,125.64,108.51,14.95,106.16,99.87,4.63,289.26,124.77,35.69,3.49,34.93,99.9,4.44,287.55,129.5,37.61,4.75,36.67,99.9,4.95,291.69,122.65,35.22,34.56,99.8,4.51,288.53,109.6,107
12.08,11/8/2025 18:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 18:15,139.38,120.74,28.01,118.34,99.7,5.92,290.13,137.91,39.57,6.63,38.73,99.82,4.97,288.26,143.9,41.91,9.3,41.13,99.74,6.15,292.66,136.31,39.26,38.47,99.54,6.63,289.46,127.1,124.8
10.01,11/8/2025 18:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 18:30,134.26,116.27,23.66,113.49,99.76,5.55,290.08,133.38,38.28,5.67,37.27,99.85,4.78,288.41,138.11,40.19,7.99,39.2,99.77,5.94,292.43,131.29,37.79,37.01,99.65,5.94,289.39,124.8,121.8
8.44,11/8/2025 18:59,Meter BSGN1-APF - CHILLER 1,11/8/2025 18:45,129.58,111.95,18.19,109.53,99.82,4.85,289.57,128.37,36.73,3.89,35.87,99.9,4.24,287.63,133.87,38.89,5.86,38.07,99.85,5.15,292.07,126.49,36.33,35.6,99.72,5.17,289.01,112.9,110.8
9.31,11/8/2025 19:14,Meter BSGN1-APF - CHILLER 1,11/8/2025 19:00,131.04,113.45,19.63,110.61,99.81,4.91,290.05,129.24,37.03,4.25,36.27,99.9,4.29,288.03,135.24,39.37,6.06,38.4,99.85,5.13,292.67,128.65,37.05,35.94,99.67,5.3,289.45,115.1,112.8
10.05,11/8/2025 19:29,Meter BSGN1-APF - CHILLER 1,11/8/2025 19:15,133.34,115.71,21.79,113.07,99.79,5.11,290.51,131.32,37.75,5.01,36.87,99.88,4.4,288.61,137.7,40.17,6.73,39.4,99.83,5.27,293.09,131,37.79,36.8,99.65,5.67,289.83,121,117.8
15.43,11/8/2025 19:44,Meter BSGN1-APF - CHILLER 1,11/8/2025 19:30,147.34,127.99,36.07,125.31,99.59,6.68,290.82,144.7,41.66,9.37,40.67,99.73,5.87,288.92,151.88,44.36,11.26,43.44,99.68,6.69,293.4,145.43,41.97,41.2,99.37,7.47,290.14,130.8,127.7
