End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2026-01-11 00:23:59,XPQ-01 Main,2026-01-11 00:23:00,89.73,88.33,0.00,490.38,80.51,22.69,-11.64,16.77,82.15,0.00,491.34,101.08,28.85,-11.66,22.00,88.36,0.00,489.49,87.60,24.72,-6.62,19.08,94.47,0.00,490.31,76.26,-29.93,57.86
2026-01-11 00:24:59,XPQ-01 Main,2026-01-11 00:24:00,90.10,84.42,0.00,490.78,86.96,24.52,-15.99,16.66,72.14,0.00,491.72,105.74,30.21,-13.95,25.14,87.45,0.00,490.15,77.60,21.92,-7.05,18.84,93.66,0.00,490.48,76.65,-36.99,60.64
2026-01-11 00:25:59,XPQ-01 Main,2026-01-11 00:25:00,73.46,87.96,0.00,490.25,74.18,20.90,-13.60,14.05,71.85,0.00,491.13,89.87,25.64,-8.38,23.03,93.97,0.00,489.52,56.32,15.89,-2.75,13.76,98.06,0.00,490.09,62.43,-24.73,50.84
2026-01-11 00:26:59,XPQ-01 Main,2026-01-11 00:26:00,92.48,83.82,0.00,490.51,81.28,22.90,-12.58,17.02,80.42,0.00,491.58,101.67,29.04,-16.68,21.84,79.47,0.00,489.82,94.50,26.67,-9.92,22.61,91.57,0.00,490.13,78.61,-39.19,61.47
2026-01-11 00:27:59,XPQ-01 Main,2026-01-11 00:27:00,99.52,78.77,0.00,490.56,84.99,23.94,-15.06,16.29,73.43,0.00,491.59,112.37,32.10,-20.74,22.45,73.44,0.00,490.00,101.21,28.57,-11.97,23.95,89.44,0.00,490.09,84.61,-47.78,62.69
2026-01-11 00:28:59,XPQ-01 Main,2026-01-11 00:28:00,104.47,83.19,0.00,490.57,94.41,26.60,-17.07,18.41,73.32,0.00,491.49,122.73,35.06,-17.92,27.16,83.46,0.00,490.04,96.29,27.19,-9.31,23.17,92.79,0.00,490.20,88.84,-44.30,68.74
2026-01-11 00:29:59,XPQ-01 Main,2026-01-11 00:29:00,75.87,88.44,0.00,489.90,76.44,21.52,-13.59,14.88,73.84,0.00,490.74,92.39,26.34,-8.60,23.40,93.86,0.00,489.13,58.79,16.58,-3.23,14.57,97.62,0.00,489.82,64.43,-25.42,52.85
2026-01-11 00:30:59,XPQ-01 Main,2026-01-11 00:30:00,75.74,91.23,0.00,490.09,75.09,21.14,-11.76,15.48,79.62,0.00,490.91,90.26,25.74,-7.29,23.12,95.37,0.00,489.39,61.88,17.46,-2.48,15.13,98.68,0.00,489.98,64.34,-21.53,53.72
2026-01-11 00:31:59,XPQ-01 Main,2026-01-11 00:31:00,79.93,86.35,0.00,489.65,75.56,21.26,-13.00,15.12,75.81,0.00,490.47,92.26,26.29,-11.36,21.93,88.80,0.00,488.88,71.96,20.28,-5.86,16.82,94.44,0.00,489.62,67.83,-30.22,53.86
2026-01-11 00:32:59,XPQ-01 Main,2026-01-11 00:32:00,81.70,87.69,0.00,489.62,82.43,23.20,-14.97,15.74,72.46,0.00,490.64,98.21,27.98,-9.47,24.92,93.48,0.00,488.63,64.45,18.16,-3.75,15.30,97.13,0.00,489.59,69.34,-28.18,55.95
2026-01-11 00:33:59,XPQ-01 Main,2026-01-11 00:33:00,81.67,89.04,0.00,489.48,80.98,22.78,-14.21,15.95,74.67,0.00,490.48,99.68,28.40,-9.14,25.44,94.11,0.00,488.74,64.34,18.12,-2.94,16.02,98.36,0.00,489.22,69.30,-26.29,57.41
2026-01-11 00:34:59,XPQ-01 Main,2026-01-11 00:34:00,101.74,83.10,0.00,489.76,93.68,26.35,-16.46,17.92,73.64,0.00,490.82,118.92,33.92,-17.46,26.14,83.16,0.00,489.13,92.61,26.09,-9.25,22.55,92.52,0.00,489.33,86.37,-43.17,66.61
2026-01-11 00:35:59,XPQ-01 Main,2026-01-11 00:35:00,89.29,86.81,0.00,489.70,81.60,22.96,-12.71,16.66,79.51,0.00,490.71,103.10,29.39,-13.54,23.22,86.38,0.00,488.98,83.17,23.43,-6.99,20.31,94.55,0.00,489.40,75.79,-33.24,60.19
2026-01-11 00:36:59,XPQ-01 Main,2026-01-11 00:36:00,92.56,83.22,0.00,489.71,82.37,23.16,-14.20,16.13,75.05,0.00,490.43,106.85,30.46,-16.38,23.32,81.83,0.00,489.25,88.48,24.94,-8.57,21.28,92.76,0.00,489.46,78.57,-39.14,60.72
2026-01-11 00:37:59,XPQ-01 Main,2026-01-11 00:37:00,87.33,88.56,0.00,489.65,82.18,23.13,-13.43,16.11,76.81,0.00,490.42,104.00,29.62,-10.80,24.64,91.59,0.00,488.80,75.80,21.37,-4.23,17.82,97.29,0.00,489.74,74.12,-28.46,58.56
2026-01-11 00:38:59,XPQ-01 Main,2026-01-11 00:38:00,99.09,88.65,0.00,490.12,89.72,25.25,-13.59,19.24,81.68,0.00,490.83,113.27,32.32,-14.47,27.03,88.15,0.00,489.68,94.30,26.61,-6.74,23.48,96.12,0.00,489.85,84.18,-34.79,69.75
2026-01-11 00:39:59,XPQ-01 Main,2026-01-11 00:39:00,78.42,94.79,0.00,489.57,71.99,20.25,-8.25,16.95,89.91,0.00,490.37,88.36,25.17,-6.97,22.28,95.43,0.00,488.83,74.91,21.11,-2.56,18.17,99.02,0.00,489.52,66.53,-17.79,57.40
2026-01-11 00:40:59,XPQ-01 Main,2026-01-11 00:40:00,86.21,84.01,0.00,489.48,75.60,21.26,-12.89,14.78,75.37,0.00,490.32,99.78,28.43,-13.81,21.18,83.77,0.00,488.87,83.26,23.46,-7.37,18.50,92.90,0.00,489.23,73.14,-34.07,54.47
2026-01-11 00:41:59,XPQ-01 Main,2026-01-11 00:41:00,87.42,76.30,0.00,490.03,80.39,22.64,-16.66,12.28,59.32,0.00,491.11,105.44,30.08,-16.05,21.38,79.99,0.00,489.23,76.43,21.55,-7.96,16.06,89.59,0.00,489.75,74.26,-40.67,49.73
2026-01-11 00:42:59,XPQ-01 Main,2026-01-11 00:42:00,71.58,87.76,0.00,489.78,73.63,20.73,-12.73,13.60,73.03,0.00,490.89,85.77,24.45,-8.16,21.23,93.35,0.00,488.86,55.35,15.59,-3.36,13.20,96.92,0.00,489.60,60.78,-24.24,48.03
2026-01-11 00:43:59,XPQ-01 Main,2026-01-11 00:43:00,111.76,78.17,0.00,490.21,101.55,28.59,-18.53,17.67,69.00,0.00,490.99,125.96,35.94,-22.01,25.99,76.31,0.00,489.68,107.78,30.42,-12.42,24.53,89.22,0.00,489.97,94.95,-52.96,68.18
2026-01-11 00:44:59,XPQ-01 Main,2026-01-11 00:44:00,70.49,87.85,0.00,489.92,70.32,19.81,-11.41,12.40,73.60,0.00,491.01,84.65,24.13,-7.93,19.60,92.70,0.00,488.88,56.51,15.93,-3.05,12.76,97.26,0.00,489.87,59.86,-22.39,44.76
2026-01-11 00:45:59,XPQ-01 Main,2026-01-11 00:45:00,81.44,85.57,0.00,489.95,79.23,22.31,-14.08,15.08,73.10,0.00,491.08,95.54,27.25,-11.61,22.74,89.06,0.00,489.12,69.56,19.60,-5.67,16.49,94.57,0.00,489.63,69.16,-31.36,54.32
2026-01-11 00:46:59,XPQ-01 Main,2026-01-11 00:46:00,79.71,85.81,0.00,489.86,77.59,21.84,-13.39,13.67,71.44,0.00,490.77,90.95,25.93,-9.86,21.28,90.74,0.00,489.11,70.59,19.90,-4.53,14.18,95.26,0.00,489.70,67.67,-27.78,49.13
2026-01-11 00:47:59,XPQ-01 Main,2026-01-11 00:47:00,105.86,81.40,0.00,490.26,95.82,26.98,-17.30,17.55,71.21,0.00,491.15,121.94,34.81,-18.72,26.16,81.33,0.00,489.72,99.83,28.17,-9.94,22.78,91.65,0.00,489.91,89.95,-45.96,66.49
2026-01-11 00:48:59,XPQ-01 Main,2026-01-11 00:48:00,74.48,89.58,0.00,489.93,73.44,20.68,-11.67,14.22,77.29,0.00,490.95,86.29,24.60,-6.92,20.49,94.74,0.00,488.95,63.70,17.96,-3.41,13.00,96.73,0.00,489.90,63.24,-22.01,47.70
2026-01-11 00:49:59,XPQ-01 Main,2026-01-11 00:49:00,80.17,86.37,0.00,489.53,74.82,21.04,-11.77,13.49,75.35,0.00,490.24,93.38,26.60,-9.58,19.40,89.65,0.00,488.81,72.31,20.38,-5.14,14.30,94.12,0.00,489.55,68.02,-26.50,47.20
2026-01-11 00:50:59,XPQ-01 Main,2026-01-11 00:50:00,77.98,81.97,0.00,489.57,77.00,21.68,-13.25,11.51,65.57,0.00,490.65,87.58,24.95,-9.28,18.20,89.08,0.00,488.46,69.34,19.53,-5.04,11.24,91.26,0.00,489.61,66.15,-27.56,40.94
2026-01-11 00:51:59,XPQ-01 Main,2026-01-11 00:51:00,78.88,85.11,0.00,489.39,74.92,21.08,-12.51,13.39,73.06,0.00,490.30,89.24,25.41,-11.09,20.37,87.82,0.00,488.41,72.48,20.41,-5.35,15.37,94.45,0.00,489.46,66.90,-28.95,49.13
2026-01-11 00:52:59,XPQ-01 Main,2026-01-11 00:52:00,96.14,83.21,0.00,489.68,91.08,25.64,-15.94,15.19,69.00,0.00,490.89,112.13,31.96,-13.01,23.68,87.65,0.00,488.72,85.22,24.00,-6.57,16.60,92.99,0.00,489.42,81.60,-35.51,55.48
2026-01-11 00:53:59,XPQ-01 Main,2026-01-11 00:53:00,94.52,85.74,0.00,489.50,82.62,23.23,-11.96,16.87,81.57,0.00,490.53,105.61,30.11,-16.25,22.88,81.52,0.00,488.92,95.35,26.85,-8.34,23.22,94.11,0.00,489.05,80.19,-36.56,62.96
2026-01-11 00:54:59,XPQ-01 Main,2026-01-11 00:54:00,70.98,92.08,0.00,488.76,63.62,17.86,-7.87,13.02,85.59,0.00,489.60,78.65,22.38,-7.61,18.32,92.36,0.00,488.16,70.68,19.88,-2.82,15.13,98.30,0.00,488.53,60.12,-18.30,46.47
2026-01-11 00:55:59,XPQ-01 Main,2026-01-11 00:55:00,85.83,85.80,0.00,489.56,81.82,23.02,-11.58,12.74,73.99,0.00,490.52,89.69,25.55,-9.69,18.92,89.00,0.00,488.69,85.99,24.22,-4.86,13.94,94.42,0.00,489.45,72.80,-26.13,45.59
2026-01-11 00:56:59,XPQ-01 Main,2026-01-11 00:56:00,74.76,85.38,0.00,489.76,69.35,19.52,-10.86,12.34,75.08,0.00,490.70,84.85,24.19,-10.55,18.30,86.63,0.00,488.93,70.09,19.75,-5.15,14.79,94.44,0.00,489.64,63.46,-26.56,45.43
2026-01-11 00:57:59,XPQ-01 Main,2026-01-11 00:57:00,68.35,83.36,0.00,489.64,69.33,19.50,-11.87,11.81,70.51,0.00,490.55,76.19,21.71,-8.40,16.87,89.53,0.00,488.93,59.52,16.77,-5.39,11.15,90.03,0.00,489.45,57.99,-25.66,39.83
2026-01-11 00:58:59,XPQ-01 Main,2026-01-11 00:58:00,94.56,80.76,0.00,489.77,84.99,23.92,-14.93,14.94,70.73,0.00,490.68,109.50,31.22,-15.65,21.76,81.19,0.00,489.05,89.18,25.14,-8.86,18.68,90.35,0.00,489.57,80.27,-39.44,55.38
2026-01-11 00:59:59,XPQ-01 Main,2026-01-11 00:59:00,94.98,87.44,0.00,489.32,85.71,24.10,-13.70,17.08,78.00,0.00,490.16,107.92,30.73,-11.89,23.98,89.59,0.00,488.54,91.31,25.72,-6.32,18.69,94.74,0.00,489.27,80.55,-31.91,59.74
2026-01-11 01:00:59,XPQ-01 Main,2026-01-11 01:00:00,103.37,85.73,0.00,489.29,91.23,25.64,-14.63,17.86,77.37,0.00,490.18,120.12,34.21,-14.94,25.17,86.00,0.00,488.59,98.77,27.81,-7.92,21.44,93.81,0.00,489.09,87.66,-37.48,64.47
2026-01-11 01:01:59,XPQ-01 Main,2026-01-11 01:01:00,93.38,83.93,0.00,489.45,84.24,23.69,-15.03,15.64,72.10,0.00,490.32,109.12,31.08,-13.92,23.68,86.20,0.00,488.69,86.79,24.45,-7.00,18.42,93.47,0.00,489.34,79.22,-35.96,57.74
2026-01-11 01:02:59,XPQ-01 Main,2026-01-11 01:02:00,98.20,85.74,0.00,489.22,84.03,23.62,-13.71,15.81,75.55,0.00,490.09,113.22,32.24,-12.77,23.03,87.45,0.00,488.52,97.34,27.41,-6.52,18.31,94.21,0.00,489.06,83.26,-33.00,57.15
2026-01-11 01:03:59,XPQ-01 Main,2026-01-11 01:03:00,100.79,85.70,0.00,489.32,94.16,26.47,-15.10,18.07,76.73,0.00,490.21,115.39,32.86,-14.61,25.48,86.75,0.00,488.59,92.81,26.14,-7.90,21.02,93.61,0.00,489.18,85.47,-37.61,64.57
2026-01-11 01:04:59,XPQ-01 Main,2026-01-11 01:04:00,101.30,86.32,0.00,489.56,93.02,26.17,-15.29,18.49,77.06,0.00,490.46,116.05,33.06,-15.13,26.81,87.10,0.00,488.78,94.84,26.72,-7.42,22.15,94.82,0.00,489.43,85.95,-37.84,67.45
2026-01-11 01:05:59,XPQ-01 Main,2026-01-11 01:05:00,78.34,88.88,0.00,489.48,75.37,21.20,-12.35,13.91,74.77,0.00,490.29,92.54,26.36,-7.89,21.77,94.01,0.00,488.74,67.12,18.91,-2.89,13.71,97.85,0.00,489.42,66.47,-23.14,49.39
2026-01-11 01:06:59,XPQ-01 Main,2026-01-11 01:06:00,85.12,86.30,0.00,489.36,80.73,22.70,-12.59,14.90,76.37,0.00,490.26,98.24,27.98,-12.02,21.84,87.61,0.00,488.66,76.39,21.51,-5.84,17.60,94.91,0.00,489.14,72.19,-30.45,54.33
2026-01-11 01:07:59,XPQ-01 Main,2026-01-11 01:07:00,87.28,89.16,0.00,489.58,80.89,22.76,-12.42,16.14,79.26,0.00,490.54,104.48,29.77,-10.23,23.29,91.56,0.00,488.77,76.47,21.54,-4.65,17.50,96.65,0.00,489.43,74.07,-27.29,56.94
2026-01-11 01:08:59,XPQ-01 Main,2026-01-11 01:08:00,95.71,84.28,0.00,489.66,85.35,24.01,-13.72,16.64,77.16,0.00,490.52,109.26,31.14,-15.42,22.96,83.02,0.00,488.94,92.52,26.07,-8.51,20.95,92.65,0.00,489.51,81.22,-37.64,60.55
2026-01-11 01:09:59,XPQ-01 Main,2026-01-11 01:09:00,68.10,84.95,0.00,489.20,67.23,18.90,-11.99,12.32,71.67,0.00,490.24,79.61,22.66,-9.29,18.60,89.46,0.00,488.26,57.45,16.17,-4.80,12.92,93.73,0.00,489.11,57.74,-26.08,43.84
2026-01-11 01:10:59,XPQ-01 Main,2026-01-11 01:10:00,97.26,86.65,0.00,489.90,85.57,24.09,-12.46,18.52,82.97,0.00,490.79,107.56,30.66,-16.24,24.18,83.01,0.00,489.09,98.66,27.82,-8.82,24.25,93.98,0.00,489.81,82.57,-37.52,66.95
2026-01-11 01:11:59,XPQ-01 Main,2026-01-11 01:11:00,107.82,85.88,0.00,490.17,96.87,27.29,-16.33,19.89,77.29,0.00,491.25,125.58,35.83,-18.04,29.40,85.23,0.00,489.35,101.01,28.48,-8.35,25.69,95.11,0.00,489.92,91.60,-42.72,74.98
2026-01-11 01:12:59,XPQ-01 Main,2026-01-11 01:12:00,92.73,84.15,0.00,489.76,83.78,23.57,-13.40,15.88,76.43,0.00,490.59,108.41,30.90,-14.27,21.89,83.77,0.00,489.11,86.00,24.24,-8.09,19.35,92.26,0.00,489.58,78.72,-35.76,57.12
2026-01-11 01:13:59,XPQ-01 Main,2026-01-11 01:13:00,101.92,84.50,0.00,490.04,89.74,25.26,-13.95,18.88,80.43,0.00,490.83,113.53,32.38,-18.03,24.66,80.72,0.00,489.47,102.50,28.91,-10.38,24.97,92.35,0.00,489.82,86.56,-42.36,68.52
2026-01-11 01:14:59,XPQ-01 Main,2026-01-11 01:14:00,68.46,85.70,0.00,490.48,68.36,19.27,-11.79,12.23,71.97,0.00,491.44,81.27,23.20,-8.42,18.41,90.94,0.00,489.71,55.74,15.73,-4.36,12.20,94.17,0.00,490.28,58.20,-24.57,42.84
2026-01-11 01:15:59,XPQ-01 Main,2026-01-11 01:15:00,109.50,82.15,0.00,490.49,94.71,26.68,-16.60,18.17,73.84,0.00,491.33,127.54,36.42,-20.65,27.16,79.61,0.00,489.94,106.23,29.99,-10.19,25.80,93.01,0.00,490.22,93.09,-47.44,71.13
2026-01-11 01:16:59,XPQ-01 Main,2026-01-11 01:16:00,73.30,86.60,0.00,490.46,70.90,19.99,-11.00,13.31,77.10,0.00,491.36,83.67,23.88,-9.99,18.87,88.39,0.00,489.58,65.32,18.44,-5.28,14.98,94.30,0.00,490.43,62.30,-26.27,47.16
2026-01-11 01:17:59,XPQ-01 Main,2026-01-11 01:17:00,74.38,83.86,0.00,490.47,72.55,20.44,-14.06,12.15,65.37,0.00,491.25,92.00,26.26,-10.41,21.43,89.95,0.00,489.83,58.58,16.54,-3.76,13.38,96.28,0.00,490.34,63.24,-28.23,46.95
2026-01-11 01:18:59,XPQ-01 Main,2026-01-11 01:18:00,95.71,83.96,0.00,490.63,84.46,23.81,-13.83,16.99,77.57,0.00,491.65,108.92,31.11,-16.51,23.44,81.76,0.00,489.89,93.73,26.46,-9.08,22.19,92.56,0.00,490.34,81.38,-39.41,62.63
2026-01-11 01:19:59,XPQ-01 Main,2026-01-11 01:19:00,79.66,81.36,0.00,490.72,80.75,22.77,-15.55,12.89,63.81,0.00,491.57,94.99,27.12,-12.15,21.80,87.35,0.00,489.87,63.24,17.86,-5.64,14.17,92.91,0.00,490.73,67.76,-33.34,48.85
2026-01-11 01:20:59,XPQ-01 Main,2026-01-11 01:20:00,85.03,83.28,0.00,490.46,83.10,23.42,-15.30,15.39,75.63,0.00,491.48,100.63,28.72,-12.99,23.84,82.15,0.00,489.61,71.37,20.14,-6.27,17.34,92.07,0.00,490.29,72.29,-34.56,56.58
2026-01-11 01:21:59,XPQ-01 Main,2026-01-11 01:21:00,109.88,81.43,0.00,490.87,96.70,27.27,-16.45,19.19,75.92,0.00,491.69,124.52,35.57,-21.13,26.03,77.64,0.00,490.16,108.43,30.64,-12.17,26.27,90.73,0.00,490.75,93.48,-49.75,71.49
2026-01-11 01:22:59,XPQ-01 Main,2026-01-11 01:22:00,95.12,84.35,0.00,490.78,91.78,25.87,-16.51,17.65,73.04,0.00,491.77,110.64,31.61,-14.88,26.04,86.83,0.00,490.14,82.95,23.43,-7.86,20.17,93.17,0.00,490.45,80.91,-39.25,63.86
2026-01-11 01:23:59,XPQ-01 Main,2026-01-11 01:23:00,90.55,82.82,0.00,490.71,75.85,21.37,-11.02,15.95,82.27,0.00,491.40,99.52,28.43,-16.69,19.35,75.72,0.00,490.26,96.27,27.20,-10.45,22.20,90.48,0.00,490.46,77.00,-38.16,57.50
2026-01-11 01:24:59,XPQ-01 Main,2026-01-11 01:24:00,107.77,79.22,0.00,490.74,95.46,26.91,-16.82,18.30,73.64,0.00,491.63,119.98,34.27,-21.44,24.54,75.30,0.00,490.05,107.85,30.46,-13.06,25.14,88.74,0.00,490.52,91.65,-51.32,67.98
2026-01-11 01:25:59,XPQ-01 Main,2026-01-11 01:25:00,137.17,96.94,0.00,490.55,126.17,35.54,-8.35,30.14,96.37,0.00,491.33,146.10,41.73,-12.00,36.63,95.03,0.00,490.13,139.25,39.32,-3.83,35.90,99.44,0.00,490.18,116.59,-24.18,102.66
2026-01-11 01:26:59,XPQ-01 Main,2026-01-11 01:26:00,109.96,85.95,0.00,490.99,97.43,27.48,-14.89,21.40,82.10,0.00,491.92,121.69,34.79,-18.88,27.68,82.61,0.00,490.44,110.74,31.29,-10.79,27.65,93.16,0.00,490.62,93.56,-44.56,76.73
2026-01-11 01:27:59,XPQ-01 Main,2026-01-11 01:27:00,80.48,82.51,0.00,490.93,72.04,20.32,-12.51,13.07,72.24,0.00,492.01,93.74,26.79,-12.60,19.11,83.49,0.00,490.17,75.66,21.37,-6.88,15.93,91.81,0.00,490.63,68.48,-31.99,48.11
2026-01-11 01:28:59,XPQ-01 Main,2026-01-11 01:28:00,104.35,80.36,0.00,490.83,88.78,25.03,-15.65,17.32,74.21,0.00,491.69,118.65,33.89,-20.99,24.48,75.92,0.00,490.15,105.63,29.84,-11.49,25.14,90.95,0.00,490.65,88.77,-48.12,66.94
